     Interaction      Z      N          UNEDF0_MOI          UNEDF1_MOI            SKMS_MOI             SKP_MOI            SLY4_MOI          SV-MIN_MOI
             P-P     50     86      0.492730804039      0.531796865829       0.38843527202      0.509279064556      0.449731588944      0.495467463643    
             P-P     50     88      0.509441154516      0.563076458322      0.388623777305       0.52278280949      0.479701031129      0.536925219874    
             P-P     50     90      0.524728623474      0.594779796163      0.391056231149      0.534588190011      0.521147990004      0.581037014527    
             P-P     50     92      0.542385016072      0.644556343006       0.44050141836      0.566757437593      0.648842845559      0.651138108021    
             P-P     50     94      0.578512791135      0.736473829587      0.549514181381      0.626731836332       1.07743150027      0.769596475556    
             P-P     50     96      0.617450891043      0.903643377141      0.803111575488        0.7136422893       1.23649324334       1.07179441697    
             P-P     50     98      0.670337771472       1.22089500761        1.1116768311      0.871413181649       1.03198295783       1.42397149209    
             P-P     50    100      0.704621329451       1.55128469642      0.985577308068       1.04382798863       1.01533949526       1.22596646001    
             P-P     50    102      0.710612355986       1.50220862223      0.969602007464       1.14464475092       1.04287466315       1.21510669244    
             P-P     50    104      0.706368334355       1.43742390637       1.02964396456       1.19154042048       1.08806913156       1.28065774582    
             P-P     50    106      0.679579353971       1.42078350527       1.13285019161       1.19750475933       1.14179657695       1.35809502727    
             P-P     50    108      0.618706115369       1.46363275112       1.26807281147       1.15463508047       1.21038009869       1.39035262123    
             P-P     50    110      0.580792860662       1.56215278713       1.46242820849       1.02424358971        1.3094348381       1.18580812972    
             P-P     50    112       0.54702522894       1.22897115144       1.91633474152      0.857109735974                 N/A      0.839573639319    
             P-P     50    114      0.542865398289       1.01475762007       1.47661902971      0.745137882177                 N/A      0.737699234121    
             P-P     50    116      0.531473953989      0.901060412947       1.01512124608                 N/A                 N/A      0.660423136406    
             P-P     50    118      0.529641940862      0.825862546328      0.802293757854                 N/A                 N/A      0.625718696584    
             P-P     50    120                 N/A                 N/A      0.592676884416                 N/A                 N/A      0.616724710741    
             P-P     50    122                 N/A                 N/A       0.47076679437                 N/A                 N/A      0.622647075077    
             P-P     50    124                 N/A                 N/A      0.460388040362                 N/A                 N/A                 N/A    
             P-P     50    126                 N/A                 N/A      0.465590423364                 N/A                 N/A                 N/A    
             P-P     52     56       1.93690062005       1.72196321026                 N/A       2.72351365944       1.96332123273                 N/A    
             P-P     52     58       1.57685989639       1.81923945785       3.58048848604       2.37500497267       1.93879702492       2.10763258063    
             P-P     52     60       1.48518068151       2.02361968901       3.06775520847       2.14361582975       2.62596422124       2.31218417009    
             P-P     52     62       1.64234086128       1.94069526378       2.16882573268       2.16302269443       3.63391239727       2.96012562773    
             P-P     52     64        1.7425594888       1.91330252279        1.7805205708       2.23706139615        2.9325126208       2.97912748804    
             P-P     52     66       1.94809495794       2.12520993089       1.63603062977       2.83793007057       2.78011384566       3.13127232989    
             P-P     52     68       2.37964357699       2.55680093068       1.66414340922       4.02552585948       5.76314068115       4.21788319205    
             P-P     52     70       2.77409632079       3.87943115901       2.04067993415       5.35897064892       16.8484899541       5.51868004211    
             P-P     52     72        2.3003405079       5.12728484631        3.1920708959       4.34986863397       7.54046875323       5.06847509858    
             P-P     52     74       1.72832016785       3.96433682591       4.93234669958       3.31467447825       8.84228024724       5.48326780828    
             P-P     52     76         1.550608769        3.1971328113       5.93529930231       2.75165993886       7.52442616845       3.14777711849    
             P-P     52     78        1.4548141984       2.79047832984       4.67985684318       2.14926540795       4.14336026517       2.12541206426    
             P-P     52     80       1.48261211049       1.69210106074       2.49234849013        1.7287153009       1.82581121934       1.63240986547    
             P-P     52     82       1.51789868178       1.63363791151       2.17548199163       1.73827943363       1.79428037246       1.65351843921    
             P-P     52     84       1.51193350214       2.00680708965        3.9624871343       1.93043671305       2.70266618019        1.6820044447    
             P-P     52     86       1.83832822431       2.97372343629       4.00151257175       3.31688710146       2.81092324774       3.57702086029    
             P-P     52     88       2.10478348882       4.10736234432       8.02658404637       3.97331916183       3.57669781374       3.58590345493    
             P-P     52     90       2.46873806134       6.10808252019      -13.0859649754       5.58515688706       3.41313528047       3.77054001674    
             P-P     52     92       3.11451042621       9.42800305467      -86.5819606487       6.41796001932       2.42991812391       3.44246818084    
             P-P     52     94       3.29928471507       10.0911228392       3.73616684227        5.3829425317       1.55834785519       3.01814584737    
             P-P     52     96       3.67462314443       3.94582773108       1.66013128318        4.2098616008       1.38767852484        2.0047000192    
             P-P     52     98       3.84487099016       2.19545475003       1.38197469673       2.85996400735       1.64120137582       1.53809476202    
             P-P     52    100       3.22257867523       1.76737617983       1.73350483475         2.148186179       1.73378434844       1.62895632768    
             P-P     52    102       2.91031641688       1.82051621648       2.03835781741       1.94794885855       1.69829817785       1.68113705386    
             P-P     52    104        2.8421686884       1.89879426564        2.1820709053       1.89065313085       1.68676233139       1.72390163762    
             P-P     52    106       3.25755712533       1.95300389087       2.09382536136       1.89198112181       1.72692781269        1.7468339726    
             P-P     52    108       5.28545416586        1.9552205611       1.98509392968       2.01926479578       1.79002953549       1.79078604763    
             P-P     52    110       11.1162678242       1.94080166754       1.90949381229       2.35288858249       1.82819032924       2.13158486532    
             P-P     52    112       24.9759606379       2.44882716484        1.7616163182       3.24931683114       1.83084292924       3.36805233953    
             P-P     52    114       5.55062166963       3.06432868602        2.1005921044       4.19226129526       2.36897776241       4.73960604394    
             P-P     52    116       3.87708853913       3.23530363325       2.62669709257       4.36250687095       2.07178314232       4.65793304221    
             P-P     52    118       3.35164448437       2.87678099714       2.13518952476       3.84652740314       2.10747267662       3.57065386706    
             P-P     52    120       2.96523850896       2.59290878341       2.64433263325       3.16271788161       2.49149155633       2.68750016797    
             P-P     52    122        2.2965012803       2.48921702301       3.03644032028       2.01284395729       2.43794218176       1.79606087928    
             P-P     52    124       1.94235479441       1.89604191769       2.38478933665                 N/A       1.83422293146       1.72650145199    
             P-P     52    126                 N/A                 N/A       2.31816730329                 N/A                 N/A                 N/A    
             P-P     54     58                 N/A       1.61470088272                 N/A        1.8557988611       1.79659894836                 N/A    
             P-P     54     60       3.29810952362       2.18876332683       4.61601132769       1.95558667111       2.08143727407       1.94590292571    
             P-P     54     62       4.30027994822         2.388410477       3.73582836857       2.08089911489       2.60766732423       2.23243935299    
             P-P     54     64       3.40610766195       2.12633174815       3.31003071708       2.18065767545       2.48963998561       2.13712773238    
             P-P     54     66        2.6486417765       1.87148774386       2.53522858572       2.02983656771       2.31847634372       2.00951606332    
             P-P     54     68        2.3210526438       1.73582482056       2.24776810676       1.91445726333       2.09250657701       1.85496320912    
             P-P     54     70       2.34775953308        1.6081416998        2.0393367669       1.93126623471       2.22562124044       1.83498864601    
             P-P     54     72       2.76630338188       1.60309075898       2.00685139065       2.08860815675       2.56229417571       1.93782770483    
             P-P     54     74       3.01663447666       1.67697306362       2.14230014482       2.14904254782       2.16201958574       1.87329939539    
             P-P     54     76       2.96345467692       1.75229243658       2.29305599585       2.17396621113       1.91166666268       2.06305841189    
             P-P     54     78       2.98818322942       1.87700193988       2.60098486292       2.51646871495       2.12072210588       2.47890913125    
             P-P     54     80       2.06351499144        2.6244497677       3.46712987522       2.68746586079       4.14129690925        2.2765352954    
             P-P     54     82       2.08622144615        2.1208457933       2.78023751569       2.23184519475       2.47552939196       2.23285682308    
             P-P     54     84       2.38600559996       2.00737207394       2.13466422532       2.58742588642       1.96477743492       3.04535446403    
             P-P     54     86       2.04736056835       1.56814163455       1.98762208348       1.77954308452       1.60558422192       1.60377335796    
             P-P     54     88       1.98712344011       1.49881162973       2.21640784564       1.78174830489         1.543437343       1.56327797505    
             P-P     54     90       1.95520335826        1.5062707936       2.15904729879       1.75515114923       1.58024129494       1.55455416358    
             P-P     54     92       1.91897327254       1.53562122981       2.69454805356       1.72672802307       1.60604386427       1.58739166548    
             P-P     54     94       2.12693438035         1.592143726       2.90629241371       1.68792609584       1.76957403256       1.62337464687    
             P-P     54     96       2.34998986567        1.7144152751        2.5952320397       1.64940291614       1.86271597027       1.74480103816    
             P-P     54     98       2.50366317218        1.7920970313       2.29659753334        1.7019241529       1.92190622347       1.85432600349    
             P-P     54    100       2.83494121749       1.80781890716       2.20066790271       1.76685703079       1.88284735474       1.87881193327    
             P-P     54    102       3.02766758329       1.75542613189       2.15723433929       1.76772375074       1.75632177044       1.84905259168    
             P-P     54    104       2.90123752287       1.70368054627       2.07018228473       1.73860960782       1.65567985112       1.78471118242    
             P-P     54    106       2.66427769767       1.67542705589       2.04482460006       1.73771457517       1.61793317127        1.7175121836    
             P-P     54    108       2.46727316353       1.66276747693       1.96357952693       1.71348771858         1.619385338       1.68540414727    
             P-P     54    110       2.33513508465       1.66308064902       1.85387652534       1.72590996446       1.61847259885       1.62740219821    
             P-P     54    112       2.28597162081       1.67307804114       1.78587453606        1.7089817673        1.5939385704       1.64619011932    
             P-P     54    114       2.62655221028       1.66932158354       1.77823616755       1.72515294559       1.61044145824       1.71044844537    
             P-P     54    116       2.55947745708       1.68652621557       1.82437640534       1.77835949893       1.96829470883       1.85499073664    
             P-P     54    118       2.27050965563       1.74061828502       1.99822457746        1.8670632309       2.09418272687       1.95489089265    
             P-P     54    120       2.17304382595       1.78984050731       1.70666739484       1.99992400289       1.98241891783       2.06892948933    
             P-P     54    122       2.49454474247       1.86423868221        2.1159330286       2.37784561243       1.97535156319       2.62161680352    
             P-P     54    124       2.43617376984       2.24408459301       2.66295805375       2.25201259551       2.25422342848       2.18144614609    
             P-P     54    126       2.45006462045       2.22308304938       2.58352203809                 N/A       2.17213519804       2.18386028972    
             P-P     56     60       3.27038122016       2.55430940733       2.59670957946       2.46468719423       5.27371921137                 N/A    
             P-P     56     62        2.4586183794       2.13481233132       2.73020770055       3.25623650697       2.73559078845       2.74289162492    
             P-P     56     64       2.57011102237       2.18180667775       3.16893430324       2.61361720701       2.67720055846       2.53462937382    
             P-P     56     66       2.56704808723       2.01529000527       3.28306145481       2.05463901533       2.07098401252       2.22967801777    
             P-P     56     68       2.32959995527       1.75620301883       2.53748016801       1.72226645098       1.63427866821       1.93001290696    
             P-P     56     70       2.11066312286       1.55169029503       1.96133810331       1.56450513334       1.38823574325       1.71180994801    
             P-P     56     72       2.04335592604       1.46728361052       1.60670703786       1.52035354301       1.33639322836       1.62060830343    
             P-P     56     74       2.01689044907       1.53077645191       1.52177237785       1.58963052218        1.4879253002       1.64762221341    
             P-P     56     76       1.92053406211       1.65051908825       1.68028749719       1.70155564725       1.70939294328       1.74873631942    
             P-P     56     78       1.92928402341        1.7794061321       1.99752107634       1.80947577225       1.89996314072       1.86823349182    
             P-P     56     80       2.35229360388       1.84256226709       2.40348938589       2.12422578608       1.99420484073       2.64962603841    
             P-P     56     82       2.18125105654       2.11670898321       2.81535296432       2.29994635375       2.48401844632       2.25360873183    
             P-P     56     84       2.03576948779       1.82828558918       2.15193176224       1.83159156607       1.96818333234       1.78539068365    
             P-P     56     86       1.88932432566       1.63400161276       1.84898506898       1.70201467477       1.67006594673       1.72163858674    
             P-P     56     88       1.88065106259       1.49837258008       1.71604073366       1.54894011836       1.44160196577       1.60967155054    
             P-P     56     90       2.03686522368       1.49363636228       2.75637946801       1.43966611264       1.53822902923       1.64279885283    
             P-P     56     92        3.0319476322       2.22387530286       2.98548011745       1.34124893748        2.6332819185       2.26502746629    
             P-P     56     94       3.58269486725       2.43099617361       2.79683119026       1.51614849765       2.46117799362       2.48399530773    
             P-P     56     96       2.82124254575       2.17188752229       2.98816313877       1.62709900857       2.16459704132       2.20960659612    
             P-P     56     98       2.43311222426       2.00594662878       2.69679526335        1.5947672497       1.95246337423       2.03986404306    
             P-P     56    100        2.3722020618       1.91264930619       2.23916273227       1.54400630263       1.81637452553       1.91805309938    
             P-P     56    102       2.43126805217       1.85966762161       1.90675400871       1.48107555707       1.67877201185       1.83007564618    
             P-P     56    104       2.53479159894       1.83151692642       1.67840430746       1.39421449781       1.55664979388       1.76756830326    
             P-P     56    106        2.4695702639        1.7292750706       1.46682948474       1.28907508862       1.38665579529       1.67834937695    
             P-P     56    108       2.30260090285       1.52365280524       1.29020937518       1.19368635414       1.26045031478        1.4905867583    
             P-P     56    110       2.16318763003       1.46586835476       1.15773670578       1.20393735673       1.27920505081       1.43605017272    
             P-P     56    112       2.06555770316       1.52819150379       1.17897834453       1.28177315371       1.34097645212       1.46099988641    
             P-P     56    114       1.99137832753       1.63879352021       1.35318363514       1.40191550725       1.43435392396       1.56628723358    
             P-P     56    116       1.95889263799       1.74534157425       1.61231421102       1.54916147762       1.62214816215       1.69255070353    
             P-P     56    118       1.97194708083       1.80171252776       1.99617732043       1.70867880683       1.82927888912       1.84238998514    
             P-P     56    120       1.98351500678        1.7887551695       2.63712037004       1.85641381692       1.89768354514       1.91138348326    
             P-P     56    122        2.0276130483       1.78216507215       2.26940053785       1.97012405379       1.89009298312       1.90641776476    
             P-P     56    124       2.39104172308       1.95116716381       2.40747617652       2.17837516086       2.13408225393       2.20854885089    
             P-P     56    126       2.41614613818       1.92650016568       2.28598729791       2.18033198825       2.01439892351       2.11139509375    
             P-P     58     62       1.77450558947       1.59952654014                 N/A                 N/A       1.66505919077                 N/A    
             P-P     58     64       1.82682602679       1.59720616697       2.02884613434         1.900573403       1.67985774965        1.7229311366    
             P-P     58     66       1.93302363073       1.71983907466       2.15159839555        2.1759565505       1.88678711287       1.86843769648    
             P-P     58     68       2.03630839687        1.8624002801       2.31877874561       2.33395377605       2.03907375075       2.02296264903    
             P-P     58     70       2.09302885345       2.02110232942        2.5495375139        2.2451930417       2.54160286185       2.16760108337    
             P-P     58     72       2.19155986465       2.07265591684       3.20440413304       2.03070527917        3.9958443219       2.18486109746    
             P-P     58     74       2.16663010478       1.81396188322       5.08989388844       1.77234573503       2.21880895445       1.90282736361    
             P-P     58     76        2.0702240707       1.77651526759       4.08343269686       1.76186694469       1.85968837202       1.86304304794    
             P-P     58     78       2.02128105762       1.74422584934        2.1163304523       1.82611045777       1.85699383339        1.8694794855    
             P-P     58     80        2.1982490946       1.86195901363       2.17913586367       1.94829611763       1.97631192526       1.87104391153    
             P-P     58     82        2.2321877002       2.09684157995       2.80855091411       2.28792900099       2.47851130697       2.25368618547    
             P-P     58     84       2.04797168884        1.9553792238       2.27401803637       1.98362222311       2.15847758259       2.02649438762    
             P-P     58     86       2.02451587499       1.78085033823        2.1298721491       1.79093197414       1.88863387085       1.87899109452    
             P-P     58     88       2.07791128358       1.81195774333       2.72335048363       1.70971588796       1.90388158618       1.89948315063    
             P-P     58     90        2.4649940039       2.43891880291       2.15692026297       1.70916359516       2.45154671146       2.32391952267    
             P-P     58     92       2.15278996197       1.83562610683       1.81409186561       2.87147149993       1.63048219065       1.90415982756    
             P-P     58     94       1.82495155894       1.64375545521       1.89326348453       2.49229413806       1.52381881185       1.66008994367    
             P-P     58     96       1.80918932488        1.6850122374       1.93979271375       1.98564379536       1.57522176169       1.66520406243    
             P-P     58     98       1.81321525676       1.70960846974       1.94066701696        1.8158443313       1.58572781537       1.66356688703    
             P-P     58    100       1.79450898197       1.72165711219       1.94161750329        1.7647383224       1.59617301558       1.67398336898    
             P-P     58    102       1.85149098254       1.79140920757       1.98906214725       1.84820592341       1.65167837363       1.72250823036    
             P-P     58    104       2.00243596335       1.95336917115       2.25198850585       2.07403474423       1.86509575868       1.86191394513    
             P-P     58    106       2.25303497893       2.26588199173       3.12357486897       2.35354756108       2.95702919105       2.09956890601    
             P-P     58    108       2.39549646664       2.50634889505       4.17725339324       2.44212171535       1.82790460897       2.27787189818    
             P-P     58    110       2.40133370074       2.00916278689       4.19738188305       1.83112453936        1.8038762595       1.91142093121    
             P-P     58    112       2.44861279963       1.93018799549       2.25892345356       1.79042934943       1.68207659083       1.87308360134    
             P-P     58    114       2.51777866459       1.82560705999       1.99010915749       1.71735290658       1.58587178544       1.82878377649    
             P-P     58    116       2.34162150264       1.73135664345       1.87517081634       1.70097967925       1.60411487548        1.8110257967    
             P-P     58    118       2.14484917153       1.67622885385       1.83149763851       1.70131754284       1.62366590476       1.78080990344    
             P-P     58    120       2.08727741795       1.69196363801        1.8150385015       1.70158315297       1.65313711698       1.79035882819    
             P-P     58    122       2.04936405672       1.99935021118       2.26853306444       1.82407856671       2.19841944634       1.96254579478    
             P-P     58    124        2.3417037534       1.80652072689       2.08057224059       2.16940798483       1.85410424516       2.07511070716    
             P-P     58    126       2.33313560009       1.72403389451       2.06483051613       2.17084907877       1.84303344875       2.06457473632    
             P-P     58    128       2.31001431631                 N/A       2.17339095717                 N/A                 N/A                 N/A    
             P-P     58    130        2.1689492146                 N/A       2.18945340296                 N/A                 N/A                 N/A    
             P-P     58    132       2.10143964376                 N/A        2.2404520336                 N/A                 N/A                 N/A    
             P-P     60     66        1.6190038674        1.4973831358                 N/A       1.68289751196       1.37335047733                 N/A    
             P-P     60     68       1.75332013083       1.70641693824        1.5572800702       1.87542490095       1.63255310899       1.69988453534    
             P-P     60     70       1.93087375416       1.98730509505       1.90402114987       2.20179325051       1.73035452801       1.96763438205    
             P-P     60     72        2.1180450021       2.47042591378       2.15028676762       2.92657158723       1.61778266708       2.53889427346    
             P-P     60     74       2.69270512523       2.56746165977        2.0912014789       2.81435263557       2.79271297404       3.22299932317    
             P-P     60     76       2.17762447301       1.95783987611       1.85997719668       1.96034900093       2.04051753646       2.09483638542    
             P-P     60     78       2.14432830524       1.79565693436       2.71781226983       1.91985839125       1.79721485614       1.92085224372    
             P-P     60     80       2.10787026059       2.01911903817       2.18709504568       2.16161182748       2.02852512024       2.21805351387    
             P-P     60     82       2.23879803411       1.98830083787       2.67673296711       2.23809654365       2.34842805033       2.18278773644    
             P-P     60     84       2.13640519916       2.04616244791       2.42534044201       2.15510390564       2.34323467144       2.15928039821    
             P-P     60     86        2.1394138327       1.96595168281       2.58691383766       1.99037256789       2.17533528715       2.06314034719    
             P-P     60     88       2.10631187949       2.14363076389        2.0646567921       1.93119350656       2.37194182575       2.20101664959    
             P-P     60     90       1.78635306643       1.69274266207       1.24618123338       2.26563685919       1.46139808301       1.73413537094    
             P-P     60     92       1.46063497454       1.31692965752       1.04305876984        1.6540394538       1.10593502798       1.33812426424    
             P-P     60     94       1.38684329503        1.2373366329       0.98060774636       1.41718133969       1.03753974426       1.25190602693    
             P-P     60     96       1.37868850877       1.24184534493      0.980512317686       1.41166173761       1.05070188199       1.24376407785    
             P-P     60     98       1.38384697697       1.30177822906        1.0306693708       1.43763210491       1.10835807281        1.2881020589    
             P-P     60    100         1.405906212       1.39492095332       1.11638852777       1.48328339613       1.20326699021       1.35922198134    
             P-P     60    102       1.43002903674       1.48512443672       1.20660301434       1.51287303667       1.33352135985       1.42662866603    
             P-P     60    104       1.46087235993       1.51445509527       1.24515285341       1.53482459449       1.35248817249       1.45584936618    
             P-P     60    106       1.49132811344       1.50109073005       1.22910332303       1.59499872201       1.16541898852       1.47885459754    
             P-P     60    108       1.57003987116       1.67783405047       1.30857166785       1.79090551317       2.53604351851       1.65786203769    
             P-P     60    110        1.7025224999       2.33665196328       1.52395233991       2.49666850796       2.20139700654       2.27761119583    
             P-P     60    112       1.87918794651       2.14784128527       2.62084211588       1.98118959539       1.98168330125       2.18139974968    
             P-P     60    114       2.14767522211       1.98593363208       2.12078394779        1.8163926714       1.73908733566       2.02962233802    
             P-P     60    116       2.67955891781       1.84643308365       1.77297970071       1.62767304606       1.57908221373       1.87972133131    
             P-P     60    118       2.38248255874       1.84555219614       1.66952642631       1.60895415164       1.63247781973       1.87116819837    
             P-P     60    120       2.17860889286       2.20983975347       2.85669394809       1.85903150036       1.98963301716       2.16145647583    
             P-P     60    122        2.1426983536         1.903687681       2.09452266614        2.3369427414       1.82969559354       2.24742332915    
             P-P     60    124       2.23561979485       1.70820742421       2.09420026942       2.04523654183       1.83192206637       1.92134771014    
             P-P     60    126       2.21434040059       1.67246734089       2.08762274569       1.99526921669       1.80541996099       1.88593844297    
             P-P     60    128       2.49667629968       1.74211551184       2.15535241359       2.00425804622                 N/A       1.94033376651    
             P-P     60    130       2.31340508359                 N/A       2.75923152643       2.45208623497                 N/A                 N/A    
             P-P     60    132       2.26259956852        1.9290672333       2.29221500748                 N/A                 N/A                 N/A    
             P-P     60    134       2.35194367565                 N/A       2.27665968491                 N/A                 N/A                 N/A    
             P-P     60    136       2.49238110252                 N/A       3.99759744394                 N/A                 N/A                 N/A    
             P-P     60    138                 N/A                 N/A       1.73972345356                 N/A                 N/A                 N/A    
             P-P     60    140                 N/A                 N/A       1.59658777261                 N/A                 N/A                 N/A    
             P-P     60    142                 N/A                 N/A       1.45760164767                 N/A                 N/A                 N/A    
             P-P     60    144                 N/A                 N/A       1.37511104022                 N/A                 N/A                 N/A    
             P-P     62     68                 N/A       1.94247647297                 N/A                 N/A       2.13419384029                 N/A    
             P-P     62     70       1.75829740546       1.94940133885       1.95859433643       1.92618938583       2.14784935844       1.89042170582    
             P-P     62     72       1.73609302681       1.74640611452       1.78006496347        1.8491431995       1.98518555281        1.7405334561    
             P-P     62     74       1.72730962889       2.06302223474       1.77217612595       2.35800394966       1.89745399623       1.89037346218    
             P-P     62     76        2.2278711132       2.34078424465        2.1959826693       3.75601314229       3.18126868995         2.682155219    
             P-P     62     78       2.22675738476       3.16937873046       3.46547477438       2.19063209046       4.29461948598       3.13060819108    
             P-P     62     80       2.20645586923       2.11454936838       4.81158437053       2.36623804236       2.58912077342       2.22526836737    
             P-P     62     82       2.23322083483       1.83848876224        2.3050437238        2.0277641467       1.94953245338        2.0487069842    
             P-P     62     84       2.21957476277       1.95808714467       2.81455264445       2.25464273213       2.22086502693       2.18814191194    
             P-P     62     86       2.17071477839       2.16479150622       2.67087061702       2.34232904804       2.33249752172       2.21291445813    
             P-P     62     88       2.02822786126       2.07320701283       2.31367939807       2.29997280282       2.18563350314       2.12696604777    
             P-P     62     90       1.71685609312       1.78849523612       2.28574563308       2.33412129378       1.96248609701         1.831313166    
             P-P     62     92       1.60286271281       1.78160704519        2.1443949804       1.82045407586         1.948342618        1.7811104333    
             P-P     62     94       1.55795818674       1.76581964713       1.94128298422       1.83425909919       1.92955857006       1.76522818222    
             P-P     62     96       1.54146324169       1.77538771139       1.80688141753       1.86702575795       1.88842077036       1.75987476731    
             P-P     62     98       1.55242982435       1.79808737446       1.84162656141       1.90039822845       1.87079713731       1.77002428473    
             P-P     62    100       1.57214473951       1.83904748375       1.90821941661       1.93485441914       1.85376225684       1.79514279239    
             P-P     62    102       1.59188203836       1.89388917718       1.95886289968       1.96954686635       1.89980432016       1.84635637725    
             P-P     62    104       1.57141841333       1.91614471683       2.00080932737       1.96612175602       2.00425704196       1.86352997302    
             P-P     62    106       1.55257745324       1.93183612814       1.91647705522       1.94512510315       1.96634502178       1.87671925078    
             P-P     62    108        1.6012367953       2.06599618204       1.99896853224       1.99356377934       1.87498886725       2.00297842892    
             P-P     62    110       1.74189929732       2.22760312132       2.65869766354       2.04261507838       2.21687831389       2.20579760814    
             P-P     62    112       1.89273940433       2.31704604434       2.70702846102       2.38693107498       2.19183126406       2.23468431173    
             P-P     62    114       2.00653528542       2.37275085463       2.54727260338       2.35799699945       2.11425542003       2.21954643569    
             P-P     62    116       2.09608671091       2.43606991277       2.58128132224       2.92531309992       2.07844789825       2.20724605772    
             P-P     62    118       2.88840155136       4.21728729321       4.53440194072       3.56611760343       4.01901395502       3.46296960032    
             P-P     62    120       2.25018831263       2.54413760732       2.48880814089       2.41005378035       2.73081533954       2.48850311561    
             P-P     62    122       2.37168305302       1.83930794199        2.2392529852       1.79848837052       1.83716811558       1.81831736548    
             P-P     62    124       2.09767069402       1.80036394357       1.92908956136       1.67512044116       1.74889994194       1.78990137643    
             P-P     62    126       2.08815239754       1.80724715144       1.93423971807       1.66015815497       1.76380841513       1.77023265283    
             P-P     62    128       2.12216001935       1.79777220069       1.93439312285       1.67064000548                 N/A        1.7947416761    
             P-P     62    130       2.36772833632       1.84513164322       1.92294841835       1.75410284656                 N/A                 N/A    
             P-P     62    132       2.39903798577       1.85270615525        2.1264798306       2.08981065793                 N/A       2.01287333139    
             P-P     62    134        2.4385857422       1.90654952191       2.46205208348       2.19099686523                 N/A        2.1660493426    
             P-P     62    136       2.56768085781        2.3366437734       1.95079509531                 N/A                 N/A                 N/A    
             P-P     62    138       2.27247161967                 N/A       1.93297225412                 N/A                 N/A                 N/A    
             P-P     62    140       2.05251987865                 N/A       2.01780714808                 N/A                 N/A       1.89001439246    
             P-P     62    142       2.08508393505                 N/A         2.123975381                 N/A                 N/A       1.94063029731    
             P-P     62    144                 N/A                 N/A       2.22858607357                 N/A                 N/A                 N/A    
             P-P     62    146                 N/A                 N/A        2.3377062076                 N/A                 N/A                 N/A    
             P-P     64     72       1.82774507891        2.0310311088                 N/A       2.16270809983       2.27080998657                 N/A    
             P-P     64     74       1.78108981323       2.00332953368        2.0454990583       2.06123411239       2.26192529426       2.05575727674    
             P-P     64     76       2.17711719204       2.66732104943       2.66904567605       2.12280309781       2.83339094562       2.61008183259    
             P-P     64     78       2.87525490932       2.18080272077       2.54432694601        3.0864721469       2.49454940954       2.47507292184    
             P-P     64     80       2.29396074689        1.8534470176       2.62106880633       1.86595536448       1.79056880552       1.99198524736    
             P-P     64     82       2.24659023767       1.85465530072       2.05662505771       1.84031579819       1.71475114674       1.95895211733    
             P-P     64     84       2.27858167405       1.91414394458       2.47443445254       1.91519790937       1.83155466481       2.07714625031    
             P-P     64     86       2.17995531092       2.43621828272       2.34652137006       2.13676583397       2.45862140181        2.3600017464    
             P-P     64     88       2.02694725022       1.95686770058       2.20059041841       2.35653697465       1.97533205332       2.00810471061    
             P-P     64     90       1.93646272164        1.8484604404       2.34574113105       1.95004472915       2.03870065452       1.98499738973    
             P-P     64     92       1.85138129244       1.87897432429       2.25759879534       2.04465004537        2.0849024396       2.00463270618    
             P-P     64     94       1.81302130028       1.88034075535       2.18248522867       2.08276599655       2.06837745613       1.97880208269    
             P-P     64     96       1.79404457932       1.86050665317       2.15400488744       2.06839777771       2.05167976151       1.96624739718    
             P-P     64     98       1.79861776225       1.86211850429       2.20857202015       2.07116094785       2.01030886385       1.95157365141    
             P-P     64    100       1.81626483321       1.85675592247       2.22167544321       2.06811224266       1.96296956072       1.94832458698    
             P-P     64    102       1.85103773803       1.86670163621       2.24436286185       2.06507569793       1.94591807198       1.96145447734    
             P-P     64    104       1.88672481553       1.92646954709       2.48328130859        2.0905031057       2.02864960403       2.02846339841    
             P-P     64    106       1.90886961037       2.03527125078        3.0193601372        2.1238637329       2.57202307619       2.15076543053    
             P-P     64    108        2.0033726779       2.07414766791       3.46602429683       2.09506460394       2.05761528561       2.18379829129    
             P-P     64    110       2.10773475423       1.98954395176       2.90601370476       2.02231523749       2.04468244548       2.01176075336    
             P-P     64    112       2.15600647233       2.14102503715       2.28110775155       2.10031525732        2.2351525799       2.11810556638    
             P-P     64    114        2.1202297481       2.24595195235       2.49793140056       2.27892958677       2.33207731536       2.21158450077    
             P-P     64    116       2.06163781662       2.74642278432       2.79006179987       2.27660526283       2.54896400544       2.55829719739    
             P-P     64    118       2.01523720853       2.10223372845       2.30767544391       1.99934021773       2.05325633622       2.09833753963    
             P-P     64    120        3.3930193716       2.29631407147       2.31463398404       1.91665704345       2.22071706954       2.20021276057    
             P-P     64    122       2.32277785649       2.46193237072       2.47234985728       1.50551847798       2.05962829888       2.25875890233    
             P-P     64    124       2.11360410716       1.96091888659       1.90154196038       1.46975879421       1.74934279378       1.89925677334    
             P-P     64    126       2.09204802087       2.00684232892       1.74804088318       1.48179650044       1.72703294445        1.9017824456    
             P-P     64    128       2.09560682225       1.98231084914       1.69141417024       1.47923468835                 N/A       1.90538796081    
             P-P     64    130       2.32914959837       2.04966754392       1.65062806398        1.4710625448                 N/A       1.87753055916    
