    EDF      Z      N                 N-N                 P-P                 N-P
 UNEDF1     80     98       5.83609331913       3.03803621339      -3.97664911639    
 UNEDF1     80    100       4.74933034442       2.27841813985       -3.6643425574    
 UNEDF1     80    102       4.39000834102       2.17943150619      -3.69268377795    
 UNEDF1     80    104       4.41880555267       2.07089073152      -3.75888977431    
 UNEDF1     80    106       26.7805733721       2.47243390721      -3.98706198386    
 UNEDF1     80    108         11.66820298       1.91196637616      -2.58624647058    
 UNEDF1     80    110       9.04075345639       1.33997110352      -2.35774681925    
 UNEDF1     80    112       8.32317212736       1.16619673797      -3.71558324904    
 UNEDF1     80    114       7.48264960623       1.22699725245      -3.78221978479    
 UNEDF1     80    116       6.79934454319       1.37632182809      -3.74553578953    
 UNEDF1     80    118       12.4119912247       1.72605891557      -3.66779329051    
 UNEDF1     80    120       16.1133087874       2.12598253612      -3.23835769928    
 UNEDF1     80    122      -11.6539929493       2.64230810898      -3.30993485221    
 UNEDF1     80    124       2.98919034043       1.63274769395      -2.23156877611    
 UNEDF1     80    126      0.745535778355       1.63456850865       -4.8225308642    
 UNEDF1     80    128       5.23380040641       1.65105048087      -5.12725855739    
 UNEDF1     80    130       13.0294432845       1.66903948447      -5.28479775079    
 UNEDF1     80    132       11.9238187222       1.70484816196      -5.37600447283    
 UNEDF1     80    134       13.2397284532       1.86927330598      -6.92427269171    
 UNEDF1     80    136       16.5900070093       2.28556800936      -10.3581056061    
 UNEDF1     80    138      -15.0547428085       3.60329521347      -30.6349084783    
 UNEDF1     80    140      -4.88342650504       4.13749303091      -42.7222625711    
 UNEDF1     80    142        17.451397857       2.49809520241      -8.63056644566    
 UNEDF1     80    144       14.3060493129       2.46151725462      -6.50130594983    
 UNEDF1     80    146       8.43876515549       2.36356889449      -5.36824842106    
 UNEDF1     80    148       7.86288697689       2.24893077397      -5.09186358388    
 UNEDF1     80    150       10.7736852737       2.15909274923      -5.33780285359    
 UNEDF1     80    152       16.1432878227       2.08663826404      -5.61469703095    
 UNEDF1     80    154       14.6545375944       2.01374177386      -5.70820240144    
 UNEDF1     80    156       8.42852296456       1.97469624235      -5.77435550975    
 UNEDF1     80    158       6.47315179379       1.95227945709      -5.84550049906    
 UNEDF1     80    160       9.83888820563       2.00856048479      -6.28131826026    
 UNEDF1     80    162      -5.34955317857       3.64201869812      -6.93255319001    
 UNEDF1     80    164       16.7949380057       2.24510987006      -2.93938906268    
 UNEDF1     80    166       17.5640428914       2.11871027749      -5.44757256167    
 UNEDF1     80    168       27.2066275345       2.01492454611       -6.1184626139    
 UNEDF1     80    170       38.1141136562       1.82754967166      -6.09464372237    
 UNEDF1     80    172       28.2374202292       1.60480285398      -5.82094200305    
 UNEDF1     80    174       23.1861207881       1.42495154274      -5.50467553378    
 UNEDF1     80    176       50.7620655082       1.87146235132      -5.28799756752    
 UNEDF1     80    178      -5.17739703775       2.82220397197      -5.15910685542    
 UNEDF1     80    180      -114.659175599       1.74604248558      -2.66360529631    
 UNEDF1     80    182       3.25729981246       1.73818274732      -8.18796287577    
 UNEDF1     80    184                 N/A       1.72123409042      -6.82995961787    
 UNEDF1     82     98       20.6063416017                 N/A      -24.7889837756    
 UNEDF1     82    100        8.1404222844                 N/A      -6.12898134798    
 UNEDF1     82    102       4.22521672721       2.23683496799      -3.98610443992    
 UNEDF1     82    104       7.19128272708       2.13058572998      -4.13244912697    
 UNEDF1     82    106       10.1546296226       1.65778989254      -3.03733953356    
 UNEDF1     82    108       6.53889662658       1.55362129704      -3.72996890138    
 UNEDF1     82    110       6.51263206397       1.51345117569      -4.97832561485    
 UNEDF1     82    112      -34.7152912178       1.64081965505      -6.33178890449    
 UNEDF1     82    114       11.7481203007        1.3337410135       -3.2585443105    
 UNEDF1     82    116       12.1039365027        1.0807737908      -2.81366767208    
 UNEDF1     82    118       12.0994697408      0.848237214627       -2.3817278602    
 UNEDF1     82    120       11.6538910886      0.697598777807      -2.39359139839    
 UNEDF1     82    122       10.6248190461      0.607406748259      -2.53784884318    
 UNEDF1     82    124       2.93595866757      0.610202121825      -4.67054555475    
 UNEDF1     82    126      0.741720773652      0.609678493667      -4.80671594352    
 UNEDF1     82    128       5.09012058496      0.611027332475      -4.97158119897    
 UNEDF1     82    130       13.5312504229      0.611198003094      -5.10855683269    
 UNEDF1     82    132       11.5677479619      0.610460453532       -5.0353418053    
 UNEDF1     82    134       12.8927452522       0.64660948699      -5.10165689062    
 UNEDF1     82    136       16.2304727125      0.743100359605      -5.15511748513    
 UNEDF1     82    138       14.9289382539      0.881089678849      -5.19084801586    
 UNEDF1     82    140      -9.72854915714       1.33775416493       -16.880913595    
 UNEDF1     82    142      -7.50129866234       2.54115237448       23.3942754208    
 UNEDF1     82    144       20.6944006126       2.57912264695      -6.76284560255    
 UNEDF1     82    146        8.8401111202       2.44722408313      -5.90161999469    
 UNEDF1     82    148       7.50956530882         2.310107703      -5.72000572001    
 UNEDF1     82    150       10.0363063382       2.21941589412      -5.92272326816    
 UNEDF1     82    152       15.1220157647       2.16005348292      -6.17201085657    
 UNEDF1     82    154       15.9448944448       2.14235177738       -6.3355998942    
 UNEDF1     82    156       8.56543888238       2.12449768908      -6.12143082324    
 UNEDF1     82    158       6.84058863265       2.16363109224      -6.05118088795    
 UNEDF1     82    160      -10.8283117038        2.2405135257      -5.76186223387    
 UNEDF1     82    162       88.9343442203        1.4033221547      -2.72077008677    
 UNEDF1     82    164       13.9055465749       1.40087218302      -5.90432920178    
 UNEDF1     82    166       13.3687605488       1.41776502104      -6.36961946301    
 UNEDF1     82    168       15.9515074175         1.451819729      -7.18759995256    
 UNEDF1     82    170       22.9428836911       1.51168894581      -8.83437100383    
 UNEDF1     82    172       35.4060632883       1.69523849887      -10.4335396566    
 UNEDF1     82    174      -4.75285171103       2.14185735444      -9.70732417608    
 UNEDF1     82    176       416.059912645        1.2839339737      -2.80470095928    
 UNEDF1     82    178       42.2779351455      0.893231183415      -2.67493757364    
 UNEDF1     82    180       34.7487664188      0.862149977886      -6.36779424384    
 UNEDF1     82    182       3.49901459002      0.877339782951      -8.36534821808    
 UNEDF1     82    184                 N/A      0.879494325942      -7.10485883534    
 UNEDF1     84    104       6.12096246014                 N/A      -4.55180638436    
 UNEDF1     84    106       15.1056260904       2.41730987254      -5.11830318013    
 UNEDF1     84    108       5.08134599774        1.9918920036      -4.39263092237    
 UNEDF1     84    110       7.80571573535       2.04711538412      -5.44108865302    
 UNEDF1     84    112       72.1956502114       2.20933321771      -4.77958353099    
 UNEDF1     84    114       13.9333012867       2.39002879985      -6.00361717935    
 UNEDF1     84    116       10.3817633944       2.32526640287      -5.55815708186    
 UNEDF1     84    118       11.6754232341       2.51903128133      -6.01645802092    
 UNEDF1     84    120       14.7411635937       2.65176375437      -6.12711308812    
 UNEDF1     84    122       18.6395026981       2.46879139083      -5.51937299923    
 UNEDF1     84    124       2.81199625723       2.15165742171      -4.51162250352    
 UNEDF1     84    126      0.740693007191        2.1319291027      -4.83945706131    
 UNEDF1     84    128       4.87766808444       2.15615406799      -4.88367095779    
 UNEDF1     84    130       13.6072009307       2.18272103461      -5.09665812127    
 UNEDF1     84    132      -220.884642994       5.66948865464      -5.08596553241    
 UNEDF1     84    134      -33.7379070689       21.3434643644       -3.4771240012    
 UNEDF1     84    136       18.8650769695       8.36080205174      -2.53294570821    
 UNEDF1     84    138       42.1754075199       4.92795332242      -2.47891834877    
 UNEDF1     84    140       30.6454702164       2.67270341278      -2.23876294914    
 UNEDF1     84    142       41.1806492128       2.22468668069      -3.21281269704    
 UNEDF1     84    144       18.7143258164       2.40517738484      -6.50786394009    
 UNEDF1     84    146       9.00112289009       2.46219302608      -6.73185344755    
 UNEDF1     84    148       7.54250199877       2.48003571251      -6.64138512728    
 UNEDF1     84    150       9.88616085772       2.49574631238      -6.61583500108    
 UNEDF1     84    152        16.193020808       2.53600010651      -6.68273865313    
 UNEDF1     84    154       17.4546723976       2.56368842982      -6.49295838663    
 UNEDF1     84    156       9.76414702853       2.59466135453      -6.27204034176    
 UNEDF1     84    158       7.66036984266       2.60608050704      -5.75471670968    
 UNEDF1     84    160      -237.515586959       2.66224733609      -5.27941989734    
 UNEDF1     84    162      -17.9848837052       2.88941139078      -9.87415390844    
 UNEDF1     84    164       13.4166957362       2.11650290225       -5.9480969064    
 UNEDF1     84    166       11.8163153775       1.79424013033      -6.04226869063    
 UNEDF1     84    168       12.8386185646       1.70113665699      -6.42371120279    
 UNEDF1     84    170        60.274550578       1.88857590989      -7.11879307982    
 UNEDF1     84    172      -32.9975829271       2.27258781847      -5.97125438141    
 UNEDF1     84    174      -34.5369458978       2.15072726843      -4.42442637312    
 UNEDF1     84    176       72.4099853369       2.61958915673      -22.4353581244    
 UNEDF1     84    178      -16.7052279011       3.24500431586      -30.1515871042    
 UNEDF1     84    180       171.357580432       2.55745645611      -8.57043072842    
 UNEDF1     84    182       3.54765610796        2.5215338995      -7.16216942112    
 UNEDF1     84    184       1.14721294653       2.44844343269      -6.96665064337    
 UNEDF1     86    108       7.20615549803                 N/A      -7.17866071316    
 UNEDF1     86    110       12.4454345479       3.20023809771       -5.0676595901    
 UNEDF1     86    112       17.1954260167        2.8594549307      -4.08012966652    
 UNEDF1     86    114       9.58823332007       2.75694750772       -4.9804145199    
 UNEDF1     86    116       15.3152842708       2.90146059526      -5.94309486665    
 UNEDF1     86    118       9.81725185668       2.38576367102      -5.01778805867    
 UNEDF1     86    120       10.2369076349        2.2263744105      -5.46210799134    
 UNEDF1     86    122       22.2557294593       2.57201149946      -6.52609458921    
 UNEDF1     86    124        3.1722516801       2.72699878785      -6.17481201557    
 UNEDF1     86    126      0.744941659894       2.71201701519      -4.94232308954    
 UNEDF1     86    128       4.69047552041       2.71165482803      -4.76113391165    
 UNEDF1     86    130      -4.92518641831       3.18737290351      -4.95412480431    
 UNEDF1     86    132        17.627590705       2.20191930296       -2.0903862093    
 UNEDF1     86    134       15.2812903522       1.80217684942      -2.39736864817    
 UNEDF1     86    136       18.1921546333       1.85725163902      -3.10516334324    
 UNEDF1     86    138       14.6310595447       1.90134582011      -3.12418478303    
 UNEDF1     86    140       13.8557409531       1.98535305782      -3.63047236984    
 UNEDF1     86    142       13.7369241653       2.06063416016      -4.23899001824    
 UNEDF1     86    144       12.0989573724       2.19878561071      -5.33640710382    
 UNEDF1     86    146        8.6371076054       2.35327755673      -6.32210159301    
 UNEDF1     86    148       7.55376866961       2.45670970413      -6.51495507939    
 UNEDF1     86    150       10.1170543185       2.51427795594       -6.5065724515    
 UNEDF1     86    152       16.8116672971       2.55349573566      -6.41028722895    
 UNEDF1     86    154       19.4291709573       2.61340034092       -6.3182469392    
 UNEDF1     86    156       10.9829462302       2.62926968748      -6.09406803418    
 UNEDF1     86    158       9.21735443492       2.62724572038      -5.69932904649    
 UNEDF1     86    160       16.0014721354       2.57556879827      -5.06302837448    
 UNEDF1     86    162       29.8786181139       2.97116558083      -7.64492386611    
 UNEDF1     86    164       28.0666301801       4.77494490907      -23.9608479744    
 UNEDF1     86    166       24.9388996957       7.48504394656      -12.4009089866    
 UNEDF1     86    168       235.626767202       9.33133953713       -7.9891347767    
 UNEDF1     86    170      -24.0762253294       5.32016769169      -5.02977627555    
 UNEDF1     86    172        39.138560288       2.60557802143      -3.89193649138    
 UNEDF1     86    174       22.5533810337       1.98029507387      -4.97299662831    
 UNEDF1     86    176       28.6832934158        2.1442593353      -7.82520066749    
 UNEDF1     86    178        76.659192395         2.368465773      -9.36864688633    
 UNEDF1     86    180      -10.5950722319       3.06749877684      -29.5571598526    
 UNEDF1     86    182       3.51832696516       2.94518495393      -7.45979172261    
 UNEDF1     86    184       1.11665156395       2.91086283068      -7.59288470774    
 UNEDF1     86    186                 N/A       2.96468907082      -9.27252412015    
 UNEDF1     88    112       12.7842089451                 N/A       -4.8111618956    
 UNEDF1     88    114        9.4563094861       2.28327965723      -5.32528150769    
 UNEDF1     88    116       7.88452327215       2.29798420825      -5.36686550904    
 UNEDF1     88    118       13.5903264057        2.6257608142       -8.0133341881    
 UNEDF1     88    120       26.9059502509       2.56868173327      -6.53288408867    
 UNEDF1     88    122        13.426828818       2.41322058767      -4.68184520883    
 UNEDF1     88    124       3.34480881491       2.61487471481      -5.43343901372    
 UNEDF1     88    126      0.750350507481       2.57269966883      -4.99230560898    
 UNEDF1     88    128       6.01358167421       2.70038730305      -4.76225059201    
 UNEDF1     88    130      -3.51970462639       2.58506980012      -3.89267884426    
 UNEDF1     88    132       12.7698019723       2.17474630225      -2.95884906689    
 UNEDF1     88    134       23.0789646777        2.3321520983      -3.16066863945    
 UNEDF1     88    136       16.4211027591       2.64415958032      -2.95422065813    
 UNEDF1     88    138       9.68830306949       2.63753422201      -3.00688350807    
 UNEDF1     88    140       8.65302661238       2.48843499834      -3.35907786594    
 UNEDF1     88    142       9.15583226516       2.45004060942      -3.93226284031    
 UNEDF1     88    144       8.88871111466       2.45081069754      -4.58961919929    
 UNEDF1     88    146       7.55125888925       2.49793140056      -5.31822956138    
 UNEDF1     88    148       7.10442978959       2.55864575997      -5.83485890582    
 UNEDF1     88    150       10.0254646803       2.60848357112      -6.13456474496    
 UNEDF1     88    152         18.40205735       2.63286593381       -6.1687365348    
 UNEDF1     88    154       19.1153419735       2.57058835626      -5.97912686811    
 UNEDF1     88    156       12.1525140513       2.47740912554      -6.00948898311    
 UNEDF1     88    158       10.6627996247       2.34233041967       -5.7088622951    
 UNEDF1     88    160       14.3130624586       2.13852738866      -5.26667131889    
 UNEDF1     88    162       21.2343529362       1.94680548688      -5.47941452456    
 UNEDF1     88    164       20.8159866778       1.78276079228      -5.92148700382    
 UNEDF1     88    166       22.2419928825       1.70019522492      -6.39116485371    
 UNEDF1     88    168       26.4338723641       1.68529621188      -6.59613202818    
 UNEDF1     88    170        65.063925307       1.82473177583      -8.47330168555    
 UNEDF1     88    172       147.907114333       2.23345276722      -16.3629967192    
 UNEDF1     88    174      -23.7169149037       2.64065794633      -12.5152138068    
 UNEDF1     88    176       19.8478661063       2.33816261336      -6.00939869957    
 UNEDF1     88    178        29.513760791       2.44114401773      -6.62750913353    
 UNEDF1     88    180       -11.785746907       3.04839943788      -7.68943894009    
 UNEDF1     88    182       3.60958054869       2.95240864879      -8.29784276833    
 UNEDF1     88    184       1.09992789973       2.90582159563      -7.83093021663    
 UNEDF1     88    186       5.75643101277       3.00024602017      -8.76556709932    
 UNEDF1     88    188       33.5728194454                 N/A                 N/A    
 UNEDF1     88    190       26.4650033412                 N/A                 N/A    
 UNEDF1     88    192      -9.33157899648                 N/A                 N/A    
 UNEDF1     88    194      -131.583275765                 N/A                 N/A    
 UNEDF1     88    196      -49.3078411795                 N/A                 N/A    
 UNEDF1     88    198      -124.766063631                 N/A                 N/A    
 UNEDF1     88    200       53.2502629233                 N/A                 N/A    
 UNEDF1     88    202       20.2362583158                 N/A                 N/A    
 UNEDF1     88    204        20.848100738                 N/A                 N/A    
 UNEDF1     88    206        29.359737524                 N/A                 N/A    
 UNEDF1     90    116       7.30739087782                 N/A      -5.28734052059    
 UNEDF1     90    118       9.25182781422       2.47609485177      -5.58303650189    
 UNEDF1     90    120      -148.450547411       2.61177072832       -6.9151989157    
 UNEDF1     90    122       21.2822559191       2.56326293118       -5.3047091229    
 UNEDF1     90    124       3.11590787818       2.48830806249      -4.62958676309    
 UNEDF1     90    126      0.770187430888       2.53321840966      -5.15360314163    
 UNEDF1     90    128       6.48165852679       2.49466142455      -4.37896912498    
 UNEDF1     90    130      -3.23913916638       2.40998843808      -4.16020102091    
 UNEDF1     90    132      -242.013552757       2.59446276784      -3.77383768158    
 UNEDF1     90    134       603.045379168       2.80563343137      -2.87832734641    
 UNEDF1     90    136       8.44792592859       2.54178859309      -2.57006478491    
 UNEDF1     90    138       6.25571811734       2.31341444936      -3.01549739499    
 UNEDF1     90    140       7.01551305324       2.27553807942       -3.6365785251    
 UNEDF1     90    142       7.18299211128       2.28554319648      -4.03211173788    
 UNEDF1     90    144       7.41927825261       2.32967864995      -4.58691925302    
 UNEDF1     90    146       6.79004172481        2.4109907424      -5.10909188446    
 UNEDF1     90    148        6.6153973373       2.52748162363      -5.52842786715    
 UNEDF1     90    150       9.56333798749       2.64395509242       -5.8658595244    
 UNEDF1     90    152       16.1412683809       2.66895128897      -6.03653309831    
 UNEDF1     90    154       17.0681231465       2.61205043347      -6.32724178131    
 UNEDF1     90    156       12.1697435835       2.52340298556      -6.58883061434    
 UNEDF1     90    158       10.3642516233       2.41077859108       -6.5837769153    
 UNEDF1     90    160       12.1061711207        2.2891034669      -6.70299690992    
 UNEDF1     90    162       16.1463505211       2.17977474208      -7.32865154644    
 UNEDF1     90    164       24.7373205772       2.16177771629      -8.22295726324    
 UNEDF1     90    166        35.994852736       2.15966395629       -7.7383808212    
 UNEDF1     90    168       47.9041916169        2.1211629488      -6.83040280593    
 UNEDF1     90    170        57.713395279       1.97428006643      -6.12146829538    
 UNEDF1     90    172       52.0386126507       1.78390250973      -6.19571009034    
 UNEDF1     90    174      -94.0667403521       1.87504511827      -6.71382006291    
 UNEDF1     90    176      -883.392226161       2.31833659349      -8.51692632646    
 UNEDF1     90    178      -113.115773994       2.45749606954      -5.91966423664    
 UNEDF1     90    180       58.9779127717       2.13468017421      -4.72474799375    
 UNEDF1     90    182       3.77900742481       2.17432191053       -9.1035091752    
 UNEDF1     90    184       1.10313726723       2.12659853754      -8.17872142048    
 UNEDF1     90    186       5.32499793656       2.15435292394      -8.00553983356    
 UNEDF1     90    188       44.8385252608       2.21797480048      -9.02211546052    
 UNEDF1     90    190        23.801023444       2.22581691654      -8.45147795221    
 UNEDF1     90    192       145.380533547       2.30768343199      -8.76476040431    
 UNEDF1     90    194      -5.26486204745       2.96826406271      -19323.6714721    
 UNEDF1     90    196      -14.5965158117       3.17349245225      -5.48274169981    
 UNEDF1     90    198      -91.9265506868       3.53732809691      -4.33615147044    
 UNEDF1     90    200       17.5571815457       3.32120264069      -4.28297624019    
 UNEDF1     90    202       11.7258038038       3.22756078707      -5.12019661555    
 UNEDF1     90    204       14.6419315636        3.2731108218      -6.27198133458    
 UNEDF1     90    206       23.5608724591       3.33237527544      -7.18864625211    
 UNEDF1     90    208       24.7655016562       3.32128261292      -7.64963157462    
 UNEDF1     90    210       19.1841922256                 N/A                 N/A    
 UNEDF1     92    120      -44.6159680548                 N/A      -6.03905760506    
 UNEDF1     92    122       41.6610250696       2.70797227036      -5.51675438306    
 UNEDF1     92    124       3.08622686391       2.40858951192      -4.89595483971    
 UNEDF1     92    126      0.782910013889       2.44834002546      -4.97107455991    
 UNEDF1     92    128        6.6553414939       2.49054216612       -4.4991744015    
 UNEDF1     92    130      -2.65307936289       2.66601793564       -4.4191228704    
 UNEDF1     92    132      -11.6169991549       2.73087127082      -3.39575004903    
 UNEDF1     92    134       38.4681964186       2.43275559443      -2.65650465088    
 UNEDF1     92    136       5.62787373303       1.99188208456      -2.84012442585    
 UNEDF1     92    138       5.40986488862       1.86102861843      -3.41550468351    
 UNEDF1     92    140       6.23452085369       1.86586571271      -3.73428682124    
 UNEDF1     92    142       6.14061077585       1.91761908415      -4.00107628952    
 UNEDF1     92    144       6.62786054319       2.01295335484      -4.41890806572    
 UNEDF1     92    146       6.34998245817        2.1379078861      -4.75723813782    
 UNEDF1     92    148       6.12539604514       2.27821310633      -5.00000625001    
 UNEDF1     92    150        8.1120599968       2.40893909118      -5.32176735894    
 UNEDF1     92    152       12.3048905787       2.50165734799      -5.91015675213    
 UNEDF1     92    154       14.2550150925       2.56429817403      -6.67179282749    
 UNEDF1     92    156       11.4785852644       2.60149403803      -7.22946876057    
 UNEDF1     92    158       9.73501294757        2.6432440005      -7.49765698219    
 UNEDF1     92    160       10.5040913436       2.69267793552      -7.86543808523    
 UNEDF1     92    162       17.0410006475       2.80853513828       -8.7305744718    
 UNEDF1     92    164       33.9639303061       2.83494724518      -8.48957692193    
 UNEDF1     92    166       53.8931030299        2.7398686507      -7.76558796179    
 UNEDF1     92    168        32.690956047       2.55966744801      -7.24638993911    
 UNEDF1     92    170       26.1333716623       2.39845970918      -7.79512843449    
 UNEDF1     92    172      -20.1485958947       2.93095691347      -9.31558404054    
 UNEDF1     92    174      -18.5783821945       2.93414530915      -5.67553800553    
 UNEDF1     92    176       40.1541920977       2.08212418309      -4.55809289393    
 UNEDF1     92    178       29.0714576429       1.57710609705        -5.171860939    
 UNEDF1     92    180       20.5412622605       1.38967492377      -6.66153728296    
 UNEDF1     92    182       3.68920989114       1.39513648446      -8.44676636667    
 UNEDF1     92    184       1.12678405127       1.42839747017      -8.93275865919    
 UNEDF1     92    186        5.1384424867       1.45750551575      -7.63524889003    
 UNEDF1     92    188       37.6722327389       1.49345679243      -8.05454538132    
 UNEDF1     92    190       31.3533681356        1.5446585899       -8.3395184762    
 UNEDF1     92    192       24.7399215744       1.55294755269      -7.69044423851    
 UNEDF1     92    194      -3.35991586771       2.54503924132      -10.3638219703    
 UNEDF1     92    196      -7.85162008366       3.22763891758      -4.89769930575    
 UNEDF1     92    198       26.9789024983       2.62633146798      -3.80184408447    
 UNEDF1     92    200       11.6995326037       2.40337963244      -4.64930306947    
 UNEDF1     92    202       9.25067240826        2.3568077275      -5.35994007587    
 UNEDF1     92    204       11.4277551603       2.42772510626      -6.10683293537    
 UNEDF1     92    206       17.4635884182       2.51082321733      -6.91841630532    
 UNEDF1     92    208       19.6215974924       2.56540170984      -7.70873322387    
 UNEDF1     92    210       17.9138433703       2.60722880258      -8.39366278459    
 UNEDF1     92    212       16.1610284878       2.63904466583       -8.6624336241    
 UNEDF1     92    214       16.4412164856                 N/A                 N/A    
 UNEDF1     94    124       3.64344848756                 N/A      -6.31514466418    
 UNEDF1     94    126      0.796174223621                 N/A       -4.8099006996    
 UNEDF1     94    128       7.89127402647       2.42312631757      -4.36330633901    
 UNEDF1     94    130      -2.33865064535       2.80249029287      -3.95699537427    
 UNEDF1     94    132      -8.75283099377       3.03305805804      -3.29604951985    
 UNEDF1     94    134       10.3690339171       2.31632686152      -3.01603171659    
 UNEDF1     94    136       5.51511140525       2.12391786385      -3.82971552873    
 UNEDF1     94    138       5.77538099467       2.06151775121      -3.88375154865    
 UNEDF1     94    140       6.05392839414       2.04517484455      -3.71496210274    
 UNEDF1     94    142       5.67377496106       2.04782490278      -3.78219117463    
 UNEDF1     94    144       6.14875687508       2.06593535998      -3.98409945906    
 UNEDF1     94    146        5.9553586317       2.09900150498      -4.17987681903    
 UNEDF1     94    148       5.54528138144       2.14362387118      -4.37050998388    
 UNEDF1     94    150       6.64827311106       2.21068368156      -4.72305203623    
 UNEDF1     94    152       9.41577471818       2.31090980519      -5.41753629411    
 UNEDF1     94    154       11.6412063782       2.42119758486      -6.26372146483    
 UNEDF1     94    156       10.9205177417       2.53321038819      -6.94934276591    
 UNEDF1     94    158       9.25202040997       2.63024824941      -7.17120902999    
 UNEDF1     94    160       10.0578325371       2.79023501452      -7.45801139584    
 UNEDF1     94    162       14.8294795223        2.9128341658      -7.70060064685    
 UNEDF1     94    164       29.3951218795       2.96983097207      -8.25704170838    
 UNEDF1     94    166       43.8928575349        2.8590155123      -8.58129706306    
 UNEDF1     94    168       24.4691719021       2.77047066141      -8.90432304884    
 UNEDF1     94    170      -23.3624390387       3.36041830487      -9.80135111625    
 UNEDF1     94    172      -23.2013178349       3.62566791601      -5.46162322173    
 UNEDF1     94    174       23.3571186658       2.72362678142      -5.66362058273    
 UNEDF1     94    176        15.320974414       2.69258549464      -12.5115732052    
 UNEDF1     94    178       106.809078772       2.82015252795      -25.2780586451    
 UNEDF1     94    180        -126.1431725       2.43212989519      -15.4809545557    
 UNEDF1     94    182        3.7932201879         2.244172725      -8.25045068087    
 UNEDF1     94    184       1.14788619627       2.22207902157      -7.77375270138    
 UNEDF1     94    186       5.02778479573       2.20945281244      -6.89878788297    
 UNEDF1     94    188       39.8275467227       2.24032529523      -7.10884891741    
 UNEDF1     94    190       24.6829780013       2.33938923226      -7.03698816906    
 UNEDF1     94    192      -5.76045161941       5.00006250078      -7.49136620045    
 UNEDF1     94    194      -4.21236645482       3.66383574292       -2.8776564366    
 UNEDF1     94    196      -31.0727880058       2.49737463492      -3.48098814811    
 UNEDF1     94    198        20.244349296        2.1824471234      -5.20575756787    
 UNEDF1     94    200       11.5087048967       2.00952615876      -5.56283359618    
 UNEDF1     94    202       9.06601874853       1.92924215028      -5.60703907686    
 UNEDF1     94    204       9.48069493495       1.90589999933      -5.67712487688    
 UNEDF1     94    206       12.9466597618       1.94031305981      -6.32214156223    
 UNEDF1     94    208       15.6814778225       1.98570688186      -7.23608636269    
 UNEDF1     94    210       16.3535640549       2.03808674607      -7.97505403099    
 UNEDF1     94    212       16.6778547276       2.11574276588      -8.32882188815    
 UNEDF1     94    214       15.4002525641       2.18961999692      -8.19789723935    
 UNEDF1     94    216       15.2083159071       2.26741944992      -8.48383299575    
 UNEDF1     94    218       16.1009205701                 N/A                 N/A    
 UNEDF1     94    254       65.3701585223                 N/A                 N/A    
 UNEDF1     96    130      -2.22452460519       12.0974571145      -3.24063497002    
 UNEDF1     96    132      -75.3366607022       5.00055631189      -3.02554696216    
 UNEDF1     96    134       9.61734969886       2.40428106286      -4.35646799357    
 UNEDF1     96    136       6.24631077269       2.28069675286      -4.50438276443    
 UNEDF1     96    138       6.61923981341       2.17538734131        -4.111309596    
 UNEDF1     96    140       6.04383898608       2.05316675307      -3.76923961245    
 UNEDF1     96    142        5.3763224073       1.96349085111      -3.77316131491    
 UNEDF1     96    144        5.8463719608       1.93262016428      -3.91729033193    
 UNEDF1     96    146       5.67990605435       1.92700504875      -4.05076827884    
 UNEDF1     96    148       5.17655950326       1.94410031169      -4.18894662654    
 UNEDF1     96    150       5.81094666132       2.00513515112      -4.42715884867    
 UNEDF1     96    152       7.63076265657       2.10862474967         -4.89705173    
 UNEDF1     96    154       9.69920345292       2.21541719906      -5.57535581224    
 UNEDF1     96    156       10.0279026391       2.31769718243      -6.16670135436    
 UNEDF1     96    158       9.41519848416       2.45925475973       -6.4930743246    
 UNEDF1     96    160       9.06092566417       2.63509645441      -6.41504713456    
 UNEDF1     96    162       11.8091290472       2.86777616147      -6.89919244953    
 UNEDF1     96    164       17.1716564639       2.90672325088      -7.83100687171    
 UNEDF1     96    166       39.7808077493       2.91551352033      -9.66358639849    
 UNEDF1     96    168      -42.7345861689       2.89377180728      -9.88862931238    
 UNEDF1     96    170      -12.1542126501       3.03261424995      -6.04615940397    
 UNEDF1     96    172       13.0639972566       2.50040475302       -4.8812275311    
 UNEDF1     96    174       19.1060289074       2.59841327893      -11.7344379351    
 UNEDF1     96    176       11.8198070417       2.74502995171      -13.2112176449    
 UNEDF1     96    178       17.3316232798       2.94719220998      -17.7432376086    
 UNEDF1     96    180      -11.5376516841       3.56775887658      -124.626121635    
 UNEDF1     96    182       4.42106193908       3.03367224509      -11.5248201408    
 UNEDF1     96    184       1.17234290678       3.02752321353      -8.05104361653    
 UNEDF1     96    186       5.14484672859        3.0480881629      -7.02339669023    
 UNEDF1     96    188       90.8512764599       2.95365566578      -6.80703915919    
 UNEDF1     96    190      -6.27235506548       4.68883705119      -6.21087150949    
 UNEDF1     96    192      -11.4665091933       3.25619674592      -2.77045531048    
 UNEDF1     96    194      -8.15501043842       2.79264668202      -3.64213144816    
 UNEDF1     96    196      -149.153553582       2.59461927854       -6.2581257852    
 UNEDF1     96    198       23.0548879244        2.5054854472      -7.44522640003    
 UNEDF1     96    200       14.3702937288        2.4958631069      -7.12575533007    
 UNEDF1     96    202       10.1891617886       2.45708999461      -6.34361792389    
 UNEDF1     96    204       9.27688964444       2.40735157022       -5.8893768892    
 UNEDF1     96    206       10.5549808955       2.34954263216       -5.9708621925    
