     Interaction      Z      N          UNEDF0_MOI          UNEDF1_MOI            SKMS_MOI             SKP_MOI            SLY4_MOI          SV-MIN_MOI
             N-P     82    158      -6.13258965463      -6.05118088795      -6.51572978618      -5.42749678421      -5.87820362097      -5.92072445985    
             N-P     82    160      -6.38067421394      -5.76186223387      -5.79434703503        -5.537880487      -5.12683797141       -5.2268860565    
             N-P     82    162      -6.41038996005      -2.72077008677      -2.55885363357      -6.04679920243      -5.18392568324      -3.64541088337    
             N-P     82    164      -7.06075069902      -5.90432920178      -6.47404232729      -6.16247361691         -2.52859685      -6.25503334715    
             N-P     82    166      -8.36024286506      -6.36961946301      -6.68775538866      -7.43632645473      -6.24341514808      -6.52492357684    
             N-P     82    168      -4.83682955496      -7.18759995256      -6.92442851826      -4.77743711997      -6.33611171832      -7.71911677865    
             N-P     82    170      -3.60879897366      -8.83437100383      -7.93060718711      -3.40119569034      -8.39306397194      -9.48577607877    
             N-P     82    172      -3.03673769343      -10.4335396566      -8.10893543868      -3.14422645348      -14.1080038233      -6.52046693064    
             N-P     82    174      -3.01918693296      -9.70732417608      -3.67530854215      -2.89915786712      -4.41112087684      -3.43712003712    
             N-P     82    176      -2.86246909428      -2.80470095928      -3.77973231936      -2.80027722745       -3.4712037614      -2.97337859807    
             N-P     82    178      -5.23196574109      -2.67493757364      -2.97506154658      -6.79389364839      -2.75420446525      -2.63858160407    
             N-P     82    180      -6.77797226793      -6.36779424384      -2.63208112074      -5.86740830708      -2.57473489886      -7.18664434016    
             N-P     82    182      -6.52439143739      -8.36534821808      -4.25193569372      -6.18848261501      -4.72412302561      -7.44073916303    
             N-P     82    184      -6.54305740715      -7.10485883534      -7.83525590925      -6.83699910435      -7.29968301127      -7.27485682173    
             N-P     84    104                 N/A      -4.55180638436                 N/A                 N/A                 N/A                 N/A    
             N-P     84    106                 N/A      -5.11830318013                 N/A                 N/A      -3.71896869279      -3.59333831011    
             N-P     84    108      -5.58080092865      -4.39263092237                 N/A      -5.13598812559       -4.6646142364      -4.82518359824    
             N-P     84    110      -6.93905944519      -5.44108865302      -12.5711448227      -4.58443789634      -6.73786342351      -9.21756683888    
             N-P     84    112      -4.93029791325      -4.77958353099       44.4439506229      -5.07252441786      -5.78256960045      -5.29430372626    
             N-P     84    114       -5.4405410074      -6.00361717935      -9.15847364879      -5.56809149488      -5.33321955798      -5.12590504261    
             N-P     84    116      -5.69416902856      -5.55815708186      -5.76037695907      -5.88409220961      -5.62218627146      -5.73362441033    
             N-P     84    118       -5.6147600813      -6.01645802092      -6.22799765205      -5.96176718703      -6.86269968311      -6.04305373635    
             N-P     84    120      -5.05310816683      -6.12711308812      -7.64865154273      -5.89985294616      -9.16172506121      -6.15484986783    
             N-P     84    122      -4.38126658035      -5.51937299923      -8.64438719939      -4.28180255324      -8.91802109112      -4.65170909607    
             N-P     84    124      -4.50802767027      -4.51162250352      -6.85241273453      -4.17670380801      -6.24709119816      -4.48369671827    
             N-P     84    126      -4.63073907753      -4.83945706131      -5.20408468607      -4.33108081039      -4.68246452155      -4.64967057084    
             N-P     84    128       -4.8568386109      -4.88367095779      -5.20241964538      -4.88452971748      -4.51450453877      -4.66080958262    
             N-P     84    130      -4.88471462887      -5.09665812127      -5.23796054768      -4.86939076617      -4.70987189149      -4.84026519813    
             N-P     84    132      -4.99718908114      -5.08596553241      -5.40713715068      -4.96883916737      -3.52981146394      -4.71916263178    
             N-P     84    134      -4.86234104703       -3.4771240012      -5.36495797226       -4.7450035113      -2.27275309947        -4.160685681    
             N-P     84    136       -3.9991241918      -2.53294570821      -2.62508014698       -4.8880693226      -2.41437859026       -2.5585426541    
             N-P     84    138      -2.96180456829      -2.47891834877      -2.05546254588      -3.35587643327      -2.16048399162      -2.48618303777    
             N-P     84    140      -2.80514941278      -2.23876294914      -1.89893488742      -2.78027423235      -1.98465366553      -2.36661744102    
             N-P     84    142      -2.73065128764      -3.21281269704      -1.95533143112      -2.56306747916      -2.93492680293      -2.28416757795    
             N-P     84    144      -2.78643119465      -6.50786394009      -2.26445173095      -2.47632478733      -6.49698702227      -4.36585421758    
             N-P     84    146       -3.0580525404      -6.73185344755      -7.45714935551        -2.590096507      -6.12779829739      -6.05062253342    
             N-P     84    148       -3.8387089654      -6.64138512728      -7.05330535523        -3.201695618      -6.12593075861      -5.94996377959    
             N-P     84    150      -5.25190085987      -6.61583500108      -7.38204870306      -5.40771464571      -6.30218008165        -6.171582332    
             N-P     84    152      -15.0980429162      -6.68273865313      -7.03764435968      -5.39655214284      -6.49196781282      -6.31311138538    
             N-P     84    154      -10.3988207737      -6.49295838663      -7.13462684118      -5.59648764436      -6.68679391636      -6.44799370676    
             N-P     84    156      -6.17387801343      -6.27204034176      -7.08520131714      -5.72384453466       -6.6074965352      -6.24165179073    
             N-P     84    158      -6.60307901575      -5.75471670968      -6.72690611088      -7.43609144161      -5.72413121998      -5.86040228731    
             N-P     84    160      -6.90682860878      -5.27941989734      -4.87024451063      -16.5190960751      -4.76719407724      -5.70822683923    
             N-P     84    162      -6.98863298845      -9.87415390844      -8.73646666711      -9.74516396237      -4.51945228758      -47.4924012157    
             N-P     84    164       -6.8031144658       -5.9480969064      -16.6977662563      -6.12046607349       66.9747505191      -6.24375624375    
             N-P     84    166      -7.08739825154      -6.04226869063      -12.4387778901      -4.45063082129      -6.00144634857      -6.40861317611    
             N-P     84    168      -12.3913050213      -6.42371120279      -7.53903334514      -5.29851853422      -5.84763689683      -6.15866886531    
             N-P     84    170       -11.003369782      -7.11879307982      -4.74047667863      -8.74297829556      -5.16180983376      -4.87411382518    
             N-P     84    172      -18.4207860149      -5.97125438141      -4.10285025007      -11.0702128248      -3.41465621668      -4.60403566747    
             N-P     84    174       -14.186660992      -4.42442637312      -12.9759328885      -13.5788387377      -6.22299802264      -11.2794570069    
             N-P     84    176      -13.3219652563      -22.4353581244      -16.0616768391      -12.2590709463       -12.399102305      -19.0527905193    
             N-P     84    178      -6.97925590664      -30.1515871042      -37.6743616552      -8.60937130067      -21.8594763563      -26.3521971145    
             N-P     84    180      -5.95781568603      -8.57043072842       563.221627726      -6.18565947635       66.1233531153      -7.05074420605    
             N-P     84    182      -5.97607180848      -7.16216942112      -13.0338587065      -6.45216445922      -8.85122202183       -7.2068176495    
             N-P     84    184      -5.89160622861      -6.96665064337      -8.21422704123      -6.35756200213      -7.80347722946       -7.6677120314    
             N-P     84    186                 N/A                 N/A      -8.42463531859                 N/A                 N/A                 N/A    
             N-P     86    108                 N/A      -7.17866071316                 N/A                 N/A                 N/A                 N/A    
             N-P     86    110      -6.41798061449       -5.0676595901                 N/A      -7.38154466204      -6.06535725712                 N/A    
             N-P     86    112      -11.2593276492      -4.08012966652                 N/A        -7.317671078      -4.13603416364      -6.34408073477    
             N-P     86    114      -5.26394055959       -4.9804145199       30.8251903456      -5.31810935894      -6.18256177539      -6.27405708765    
             N-P     86    116      -5.84515882027      -5.94309486665      -6.41592175142      -5.88181665789      -5.58958213681      -5.26306786858    
             N-P     86    118      -6.92947869532      -5.01778805867      -5.88284606209      -6.38837826226       -5.2778595113        -5.923512643    
             N-P     86    120      -7.55232819397      -5.46210799134      -8.34640937469      -6.42396911355      -7.34211695258      -6.16123964142    
             N-P     86    122      -8.79900219316      -6.52609458921      -10.6094885961      -10.2818776765      -6.30284541956      -9.61651733017    
             N-P     86    124      -4.58001282404      -6.17481201557      -28.5414600384      -4.87310436241      -15.1474414078      -5.18703138414    
             N-P     86    126      -4.54713905379      -4.94232308954      -5.43648889801      -4.44830953117      -4.66904632394      -4.76211452171    
             N-P     86    128      -4.92896741829      -4.76113391165      -5.20206105659      -4.71421819995      -4.49726734793      -4.72866338419    
             N-P     86    130      -4.84087440715      -4.95412480431      -3.08459898285      -4.91634833311      -2.69444459414      -4.63584294691    
             N-P     86    132      -2.92278869115       -2.0903862093      -2.55385440476      -2.91365528253      -1.85675075117      -2.20413606132    
             N-P     86    134      -2.39505612515      -2.39736864817      -2.17031315448      -2.65356689145      -3.04503222025      -2.11464438818    
             N-P     86    136      -2.55624865397      -3.10516334324      -2.70023417781      -2.46365796544      -2.82009089153      -3.07343118626    
             N-P     86    138      -3.07714321101      -3.12418478303      -3.10819148324      -2.75979883826      -2.76184919613      -3.07622737627    
             N-P     86    140      -3.15900121859      -3.63047236984      -3.38139135801      -3.14107099527      -3.04316501334      -3.31886584398    
             N-P     86    142      -3.44498234016      -4.23899001824      -3.50982179757      -3.34941891769      -3.39103748792      -3.85174628547    
             N-P     86    144      -3.95804080938      -5.33640710382      -3.72060489594      -3.89028236642      -4.12810330166      -4.37833642918    
             N-P     86    146      -4.45820543856      -6.32210159301      -4.02482512135      -4.29448577291      -5.36282170227      -5.17557490933    
             N-P     86    148       -4.9737448444      -6.51495507939      -4.70900691753      -4.88171006304      -6.18787949105      -5.95400235481    
             N-P     86    150       -5.5489584605       -6.5065724515      -6.21996921115      -5.61687308676      -6.39990784133      -6.23324814561    
             N-P     86    152      -6.00960635576      -6.41028722895      -6.67320640895      -5.96099423423      -6.58229264544      -6.43867324699    
             N-P     86    154      -6.81095678618       -6.3182469392      -6.73869205356      -5.89833047756      -6.57450309084      -6.38339296486    
             N-P     86    156      -13.2443752794      -6.09406803418      -6.69878735202      -5.70827571543       -6.4210404654      -6.22717351707    
             N-P     86    158       -14.766631842      -5.69932904649      -6.22858922455      -5.28160877803      -5.67891419161       -5.6371374616    
             N-P     86    160       -9.8383074176      -5.06302837448      -5.22519274429       -5.2954111291      -4.81508276525      -5.13209367611    
             N-P     86    162      -6.97525180659      -7.64492386611      -5.85509232017      -6.36530146863      -4.48593435284      -5.81852881408    
             N-P     86    164      -6.69839472971      -23.9608479744      -7.91792281213      -9.16317320689      -4.36195502824      -17.1929869806    
             N-P     86    166       -6.5578393231      -12.4009089866      -11.5449777903      -12.6976065012      -25.9037158881      -10.5694279297    
             N-P     86    168      -8.55228976869       -7.9891347767      -59.1602206679      -15.4498016632      -8.29225213422      -7.41982875035    
             N-P     86    170      -9.12371298623      -5.02977627555      -12.3078437888      -6.95870011482       -5.4574503065      -6.66112682952    
             N-P     86    172      -8.88835558756      -3.89193649138      -7.44197122934      -6.76719332349      -9.56525897939      -6.20797010241    
             N-P     86    174      -9.63509486955      -4.97299662831      -8.03193497345      -7.18052927681      -9.55271786764      -6.92759451404    
             N-P     86    176      -10.4550016728      -7.82520066749      -7.95162232975      -7.92908228801      -6.58486074666      -7.69492692705    
             N-P     86    178      -19.0697763115      -9.36864688633      -10.2110626653      -10.5915934523      -8.82003382483      -8.81006814588    
             N-P     86    180      -8.23057122222      -29.5571598526        -12.31849468       -9.6332617261      -10.0269976913      -22.8791067997    
             N-P     86    182      -6.34328594899      -7.45979172261      -59.9718132475      -6.63200339559      -57.4531039041      -8.12492890687    
             N-P     86    184       -6.2356677075      -7.59288470774      -8.61098374031      -6.54896002515      -8.04280380183      -7.67602566096    
             N-P     86    186      -8.57403140239      -9.27252412015      -7.46277010563      -6.89511326085                 N/A                 N/A    
             N-P     86    188                 N/A                 N/A      -8.63064093297                 N/A                 N/A                 N/A    
             N-P     86    190                 N/A                 N/A      -8.47876176163                 N/A                 N/A                 N/A    
             N-P     86    192                 N/A                 N/A      -9.27192230129                 N/A                 N/A                 N/A    
             N-P     86    202                 N/A                 N/A       -4.8784235862                 N/A                 N/A                 N/A    
             N-P     88    112      -5.03956055032       -4.8111618956                 N/A      -5.72827087847      -5.00240115255                 N/A    
             N-P     88    114      -9.64924977083      -5.32528150769                 N/A       -8.9914513776      -5.62111967083      -6.74275869858    
             N-P     88    116      -5.70737978475      -5.36686550904                 N/A      -8.55164982704      -6.00145535292      -8.44450167941    
             N-P     88    118      -5.82372176587       -8.0133341881                 N/A      -8.02537623967      -11.4596762642      -6.51096772513    
             N-P     88    120      -7.09898289323      -6.53288408867      -7.14939373141      -5.34372152799      -7.07538826192      -5.76413726716    
             N-P     88    122      -6.83576059799      -4.68184520883      -9.63755562677       -5.6387188267       -5.7331724223      -5.47362601724    
             N-P     88    124      -7.47345056686      -5.43343901372      -7.10956912457      -7.07316124332      -6.36700364033      -6.85824017557    
             N-P     88    126      -4.65399306788      -4.99230560898      -7.05081877633      -4.34561077016      -4.75006917288      -4.77775096929    
             N-P     88    128      -4.89024457336      -4.76225059201      -5.14628309703      -4.76748385313      -4.55875782967      -4.66795113122    
             N-P     88    130      -3.18842474281      -3.89267884426      -2.71129825094      -3.23346768392      -2.89799842494      -3.61863888517    
             N-P     88    132      -2.58492446204      -2.95884906689      -2.72597664928      -2.82688708848      -2.78847662037      -2.56763635593    
             N-P     88    134      -3.05710831182      -3.16066863945      -2.46069349725      -3.27633869151      -2.75691900517      -3.03714119973    
             N-P     88    136      -2.96210066255      -2.95422065813      -2.56630695597      -3.22207508079      -2.64156126837      -2.92319879798    
             N-P     88    138      -3.02550577002      -3.00688350807      -3.06639120252      -3.21495339121       -2.7629594888      -2.99979151449    
             N-P     88    140      -3.33056341476      -3.35907786594      -3.54286736656      -3.36044935929      -3.12179040924      -3.29313513051    
             N-P     88    142      -3.69000626379      -3.93226284031      -3.88839527871       -3.5688061362       -3.3587534994      -3.64584615076    
             N-P     88    144      -3.99281293671      -4.58961919929      -4.23942581217       -3.9119000979      -3.81762444501      -4.18499782903    
             N-P     88    146      -4.44520506842      -5.31822956138      -4.59185840545      -4.33155919888      -4.88919853813      -4.90741547283    
             N-P     88    148      -5.13011247771      -5.83485890582      -5.52144529352      -5.10706971661      -5.77457224856      -5.65713251267    
             N-P     88    150      -5.79793332667      -6.13456474496      -6.84644284504      -5.60378703928      -6.28277843311      -6.17871309764    
             N-P     88    152      -6.30266665826       -6.1687365348      -7.51947544139         -5.84620961      -6.36354958796      -6.38136641008    
             N-P     88    154      -6.45522574732      -5.97912686811      -7.51584433935      -5.67750360167      -6.06931460747      -6.29730853034    
             N-P     88    156      -6.54591633009      -6.00948898311      -7.12586957877      -5.42485424095      -5.80717563657      -6.02822717374    
             N-P     88    158      -6.97350069735       -5.7088622951       -6.5141805568       -5.4800526085      -5.40404709087      -5.71129952054    
             N-P     88    160      -10.5481615873      -5.26667131889      -6.53254267792      -5.71491435486      -5.11302991762      -5.54824266349    
             N-P     88    162      -18.6180734948      -5.47941452456      -6.69863029757      -6.27584865164      -5.25676677303      -5.95499512435    
             N-P     88    164      -13.0313534364      -5.92148700382      -6.82118934257      -6.75041683824      -6.12296755746      -6.74590860643    
             N-P     88    166      -8.24630050344      -6.39116485371      -6.86425422452      -6.96450366594      -7.50454963321      -7.54025553927    
             N-P     88    168      -6.29136572967      -6.59613202818      -7.36835512524      -7.59698020037      -7.87145907333      -7.95831434943    
             N-P     88    170      -8.82289364442      -8.47330168555      -105.346326047      -22.0231573499      -6.64878144458      -9.33310311679    
             N-P     88    172      -8.51493199762      -16.3629967192      -82.4691256211      -16.3971386993      -6.38093885944      -20.8467968897    
             N-P     88    174      -8.17414191945      -12.5152138068      -7.47181723935      -6.57932611253      -23.9030016195      -8.82984664764    
             N-P     88    176      -8.72486149282      -6.00939869957      -6.54394586848      -6.36825045056      -16.8668907152      -6.29593078254    
             N-P     88    178      -9.33811444792      -6.62750913353      -6.82987798423      -6.34088268258      -6.18886561187      -6.62243980616    
             N-P     88    180      -14.0493835833      -7.68943894009      -7.06341890665      -7.18568898183      -6.80802393701      -8.18405949811    
             N-P     88    182      -6.54535934023      -8.29784276833       -7.5427722328      -6.49097754121      -8.25283381682      -7.78726742839    
             N-P     88    184      -6.87021982986      -7.83093021663      -9.34376408864      -6.60984404073       -8.8325373009      -8.31656160077    
             N-P     88    186      -7.76261910769      -8.76556709932      -7.97130330809       -7.0535167953                 N/A      -7.27321656184    
             N-P     88    188      -8.10072440727                 N/A      -8.08480965327                 N/A                 N/A                 N/A    
             N-P     88    190                 N/A                 N/A      -8.41747299043                 N/A                 N/A                 N/A    
             N-P     88    192                 N/A                 N/A      -8.25308923447                 N/A                 N/A                 N/A    
             N-P     88    194      -5.24512432912                 N/A      -3.75806692554                 N/A                 N/A                 N/A    
             N-P     88    196      -4.91109083922                 N/A      -3.83746788519                 N/A                 N/A                 N/A    
             N-P     88    198                 N/A                 N/A      -3.97616290339                 N/A                 N/A                 N/A    
             N-P     88    200                 N/A                 N/A      -4.30644675079                 N/A                 N/A                 N/A    
             N-P     88    202                 N/A                 N/A      -4.89413975705                 N/A                 N/A                 N/A    
             N-P     88    204                 N/A                 N/A      -5.84356200165                 N/A                 N/A                 N/A    
             N-P     88    206                 N/A                 N/A      -6.77142054246                 N/A                 N/A                 N/A    
             N-P     88    208                 N/A                 N/A      -7.45145377863                 N/A                 N/A                 N/A    
             N-P     90    116      -10.6173737395      -5.28734052059                 N/A                 N/A      -5.24390036065                 N/A    
             N-P     90    118      -5.39987418293      -5.58303650189                 N/A      -6.44670508903      -6.14938075736                 N/A    
             N-P     90    120      -6.14479911884       -6.9151989157                 N/A      -10.9971984637      -14.6435396364      -6.74536256324    
             N-P     90    122      -6.49328513151       -5.3047091229                 N/A      -5.66235384049       -5.9646831113      -5.54379808378    
             N-P     90    124      -9.55299163875      -4.62958676309      -6.80067394678      -5.82101824162      -4.60640036298      -5.98162146804    
             N-P     90    126      -4.38111782031      -5.15360314163      -5.96255811631      -4.56196575104      -4.98382747983      -4.87775730475    
             N-P     90    128      -4.87505834836      -4.37896912498      -5.13029013073      -4.79275527113      -4.45543947898      -4.51894681426    
             N-P     90    130      -2.85305280216      -4.16020102091      -3.41564759398      -3.48532850964      -4.05845391169      -3.33826562079    
             N-P     90    132      -3.05305290025      -3.77383768158      -2.42528309117      -4.03456004131      -3.08057474283      -3.53039716086    
             N-P     90    134      -2.78243062009      -2.87832734641       -2.1333822589      -3.58294518094      -2.46143394527      -2.82247480236    
             N-P     90    136       -2.7160314435      -2.57006478491       -2.4651550336      -3.11381217018      -2.14270638816       -2.5823995269    
             N-P     90    138      -3.07811643899      -3.01549739499      -3.19137562651      -2.88087301976      -2.83239581032       -2.9313005741    
             N-P     90    140      -3.61131424754       -3.6365785251       -3.7363901987      -3.22653502404      -3.50931679743      -3.50158446697    
             N-P     90    142      -3.91222148651      -4.03211173788      -4.29651080358      -3.73783218816      -3.69950750306      -3.98471463466    
             N-P     90    144      -4.24717721984      -4.58691925302      -4.75234349939      -4.19082063602      -4.20677564319      -4.42072968564    
             N-P     90    146        -4.667172277      -5.10909188446      -5.05868069607      -4.78163469745      -5.07801094311      -5.03793565549    
             N-P     90    148      -5.28082085079      -5.52842786715      -6.06106523221      -5.41538728142       -5.8440059492      -5.62947367236    
             N-P     90    150      -5.93658539481       -5.8658595244      -7.75411695147      -5.94291827002      -6.21547497883      -6.10476385247    
             N-P     90    152      -6.49276867888      -6.03653309831      -8.71691386381      -5.87339601226      -6.14673485445      -6.26709742516    
             N-P     90    154      -6.71947050573      -6.32724178131      -8.46815339213      -5.56794423147      -5.93185778371      -6.30567715879    
             N-P     90    156      -6.74097467753      -6.58883061434      -7.14738807638      -5.27824952133      -5.84525277796      -6.18471262733    
             N-P     90    158      -6.88289274216       -6.5837769153       -6.2974572442      -5.33085270987      -5.79179649944      -6.11658205395    
             N-P     90    160      -7.90121896055      -6.70299690992      -6.77382863569      -5.66923955655      -5.92065435072      -6.30901890024    
             N-P     90    162      -8.51966551793      -7.32865154644      -8.53149508053      -5.87932681708      -6.71792443007      -6.97266193571    
             N-P     90    164      -8.51723462426      -8.22295726324       -10.858618078      -6.50802276507      -9.57992048666      -7.88480302777    
             N-P     90    166      -8.15160352231       -7.7383808212      -11.2938837972      -6.63412627728      -11.4164373865      -8.39225394961    
             N-P     90    168       -10.412002957      -6.83040280593      -10.0027257428      -7.67636447378      -9.16970604215      -8.06606103992    
             N-P     90    170      -16.9972634406      -6.12146829538      -8.87945693241      -7.97575370873      -6.02597496509      -7.58200411323    
             N-P     90    172      -7.83708272432      -6.19571009034      -6.87517939921      -8.79312201995      -4.97929236786      -7.09135616868    
             N-P     90    174      -7.65827256175      -6.71382006291      -7.65071428981      -13.8027177551       -5.6449974033      -10.9988011307    
             N-P     90    176       -8.0804815967      -8.51692632646      -9.85716961232      -6.42260757868      -14.1676170776      -7.31639952663    
             N-P     90    178      -8.89175400963      -5.91966423664      -6.89983509394      -6.12423313118      -6.72882983967      -6.31346013918    
             N-P     90    180      -11.1197598132      -4.72474799375      -6.07375666405      -5.35074107764      -6.07207860913      -5.44859657774    
             N-P     90    182      -7.60773021467       -9.1035091752      -4.72819945437      -6.34720143954      -5.35889885346       -8.6889843229    
             N-P     90    184      -7.11832434645      -8.17872142048      -8.99025905432      -7.32764463854       -8.3323438675      -8.19123251428    
             N-P     90    186      -7.76026974697      -8.00553983356      -7.73505876711      -7.02338435822                 N/A      -7.22394593599    
             N-P     90    188      -7.79371592685      -9.02211546052      -7.93690163202      -7.00102389975                 N/A      -7.48623468597    
             N-P     90    190      -5.28684434869      -8.45147795221      -8.02772777172      -7.01734688149                 N/A                 N/A    
             N-P     90    192      -5.30443477269      -8.76476040431      -7.97586503241      -6.99162578022                 N/A                 N/A    
             N-P     90    194      -4.76980332908      -19323.6714721      -5.33734701829      -6.31499511378                 N/A                 N/A    
             N-P     90    196       -4.1731611487      -5.48274169981      -3.34992944211      -5.25148715552                 N/A      -4.32494618145    
             N-P     90    198      -3.88560770905      -4.33615147044      -4.03272150227      -4.98225073177                 N/A      -4.07832837476    
             N-P     90    200      -4.21481655538      -4.28297624019        -4.394377833      -4.77692363729                 N/A       -4.4997868226    
             N-P     90    202      -5.00109398931      -5.12019661555      -4.99357701157                 N/A                 N/A      -5.02812608026    
             N-P     90    204      -6.02399659042      -6.27198133458      -6.09323255126                 N/A                 N/A      -5.83819728144    
             N-P     90    206      -6.88025264288      -7.18864625211      -7.20988330804                 N/A                 N/A                 N/A    
             N-P     90    208      -7.59610016218      -7.64963157462      -8.21284406684                 N/A                 N/A                 N/A    
             N-P     90    210                 N/A                 N/A      -8.86575910847                 N/A                 N/A                 N/A    
             N-P     90    212                 N/A                 N/A      -9.26187488133                 N/A                 N/A                 N/A    
             N-P     90    214                 N/A                 N/A       -8.5814443429                 N/A                 N/A                 N/A    
             N-P     92    120                 N/A      -6.03905760506                 N/A                 N/A      -7.94369508921                 N/A    
             N-P     92    122       -6.2861058203      -5.51675438306                 N/A      -7.01313911613      -6.77126006379                 N/A    
             N-P     92    124      -6.98033987275      -4.89595483971                 N/A      -5.04967618951      -4.84574186491      -5.63321569301    
             N-P     92    126      -5.18927221755      -4.97107455991                 N/A      -4.60053550233      -4.62120021812       -4.8950561157    
             N-P     92    128      -4.88067363057       -4.4991744015      -5.08098454237      -4.98109053505      -4.32674730281      -4.55856040662    
             N-P     92    130      -3.07808801485       -4.4191228704      -3.60594259339      -4.73635662871      -4.91816178785      -4.11101381712    
             N-P     92    132      -3.08732737016      -3.39575004903      -2.52017399281       -3.9684390046      -3.12863459347      -3.20609928328    
             N-P     92    134      -2.88238223127      -2.65650465088      -2.43291983833      -3.25397432289      -2.45920637721      -2.78293199975    
             N-P     92    136      -2.93876927282      -2.84012442585      -2.83056386247       -2.7991582931      -2.53821923615      -2.86381554737    
             N-P     92    138      -3.32842667767      -3.41550468351      -3.15839259925      -3.21310690569      -3.14864187269      -3.33371393234    
             N-P     92    140      -3.72215594717      -3.73428682124      -3.63316974987      -3.69045565133      -3.52195144286      -3.70007557404    
             N-P     92    142      -4.02825417478      -4.00107628952      -4.30981074544      -3.99753751689      -3.65928406107      -3.96997113831    
             N-P     92    144      -4.29436128891      -4.41890806572      -4.63268591548      -4.26256096794      -4.11854405349      -4.37004682505    
             N-P     92    146      -4.68213018195      -4.75723813782      -4.86905883527      -4.55445995491      -4.70811455314      -4.73466353706    
             N-P     92    148      -5.06269515108      -5.00000625001      -5.81840185956      -4.97468507134      -5.00581300035      -5.06546480072    
             N-P     92    150      -5.62626678913      -5.32176735894      -6.94941520671      -5.42920587006       -5.1216258089      -5.38017673881    
             N-P     92    152      -6.04256077683      -5.91015675213      -6.96594696825      -5.83655316516      -5.57969548812      -5.70554807495    
             N-P     92    154      -6.23296647132      -6.67179282749       -6.7946899498      -5.81774178535      -6.29232572224      -6.04351938308    
             N-P     92    156      -6.09511735387      -7.22946876057      -7.10682806273      -5.83863189178      -6.73332660001      -6.35765294526    
             N-P     92    158      -6.24116485101      -7.49765698219      -7.57607324548      -5.98367056303      -6.92523173557       -6.6390923033    
             N-P     92    160      -7.16621131366      -7.86543808523      -8.67282003247      -6.29204858091      -7.00221269921      -6.97879319219    
             N-P     92    162      -8.15970168131       -8.7305744718      -10.9505636803      -6.98753423892      -7.47922178698      -7.76435191925    
             N-P     92    164      -8.29381675227      -8.48957692193      -12.3685837972        -6.753220442      -9.41431210798      -8.82468440722    
             N-P     92    166        -8.346095905      -7.76558796179      -10.9935715091      -6.91289237145      -9.01390168988      -8.60750014525    
             N-P     92    168      -8.42119446222      -7.24638993911      -8.13304027278      -6.37691048252      -7.55852185547      -7.95040537129    
             N-P     92    170      -8.84720870565      -7.79512843449      -7.53944543609      -6.51706738485      -7.26694014585      -7.20279468434    
             N-P     92    172      -18.7229979264      -9.31558404054      -5.46593696408      -6.79496696797      -6.71451880401       -7.5687049189    
             N-P     92    174      -7.31736318817      -5.67553800553      -16.9577751399      -8.26979375134      -7.85936453108      -7.54744037994    
             N-P     92    176       -7.4594717575      -4.55809289393      -7.12971809095      -7.57132662892      -5.29284658552      -6.61794754284    
             N-P     92    178      -8.74506177293        -5.171860939      -6.48330791336      -6.32103260388       -5.4164725764      -7.29927007299    
             N-P     92    180       -9.4410876133      -6.66153728296      -4.60928794567      -5.72966577427      -4.81989266099      -6.58728982429    
             N-P     92    182      -9.23335457005      -8.44676636667      -8.09256273253      -7.08058591849      -8.92124326446      -7.92532756369    
             N-P     92    184       -7.2712201471      -8.93275865919      -8.88361794224      -6.81506470052      -8.33081673245      -8.19868698028    
             N-P     92    186      -7.53265878374      -7.63524889003       -7.5012705277      -6.83040280593                 N/A       -7.0161898581    
             N-P     92    188      -7.12945122831      -8.05454538132      -7.65520936997      -6.76139379372                 N/A      -7.08279253261    
             N-P     92    190      -5.99779281224       -8.3395184762      -7.49627997106      -6.51479591587                 N/A      -7.07904461214    
             N-P     92    192      -4.92749195587      -7.69044423851      -7.42087492115      -6.72748311402                 N/A      -6.88405360613    
             N-P     92    194       -4.4577284753      -10.3638219703        -3.375302406      -9.58492483023                 N/A      -4.88170410527    
             N-P     92    196      -4.20654559527      -4.89769930575      -4.60947916343      -5.75859398169      -3.43916208255      -3.86316290668    
             N-P     92    198      -4.47460327049      -3.80184408447      -4.78107459433      -3.82233043664      -4.43258481751      -4.33500953702    
             N-P     92    200       -4.8696753144      -4.64930306947      -4.99099748828      -4.13864887599      -4.79941447143      -5.06194555878    
             N-P     92    202      -5.27023109963      -5.35994007587      -5.28086268173      -4.89759736118      -4.85210186988      -5.38645092135    
             N-P     92    204      -5.86613480378      -6.10683293537      -5.44353960719      -5.40382807181                 N/A      -5.64100105205    
             N-P     92    206      -6.74439582859      -6.91841630532       -5.9726809573      -5.88451636631                 N/A      -6.24290844618    
             N-P     92    208      -7.25905385492      -7.70873322387      -6.76269696355                 N/A                 N/A      -6.84888114965    
             N-P     92    210      -7.50705663323      -8.39366278459      -7.45052386496                 N/A                 N/A      -7.53724340397    
             N-P     92    212      -7.56851874627       -8.6624336241      -7.79613116991                 N/A                 N/A                 N/A    
             N-P     92    214                 N/A                 N/A      -8.32204655769                 N/A                 N/A                 N/A    
             N-P     92    216                 N/A                 N/A      -9.01085582856                 N/A                 N/A                 N/A    
             N-P     92    218                 N/A                 N/A      -11.1903762764                 N/A                 N/A                 N/A    
             N-P     92    220                 N/A                 N/A      -13.8184054251                 N/A                 N/A                 N/A    
