EDF       Z     N      beta_2     beta_3  
SV-min    92   142   0.253176   0.191015  
SV-min    92   144   0.263705   0.175310  
SV-min    92   146   0.269584   0.152477  
SV-min    92   148   0.270203   0.120686  
SV-min    92   150   0.267493   0.086974  
SV-min    92   152   0.260770   0.012781  
SV-min    92   154   0.255741   -0.000000  
SV-min    92   156   0.248483   -0.000000  
SV-min    92   158   0.238935   0.000000  
SV-min    92   160   0.226318   0.000000  
SV-min    92   162   0.212046   0.000000  
SV-min    92   164   0.195613   0.000000  
SV-min    92   166   0.177326   0.000000  
SV-min    92   168   0.157137   0.000000  
SV-min    92   170   0.135113   0.000000  
SV-min    92   172   0.110676   -0.000000  
SV-min    92   174   -0.089544   -0.000000  
SV-min    92   176   -0.060647   0.000000  
SV-min    92   178   0.000506   0.000001  
SV-min    92   180   0.000209   0.000000  
SV-min    92   182   0.000122   -0.000000  
SV-min    92   184   0.000093   0.000000  
SV-min    92   186   0.000095   -0.000000  
SV-min    92   188   0.000123   0.000000  
SV-min    92   190   -0.000000   0.000000  
SV-min    92   192   0.104713   0.127635  
SV-min    92   194   0.137605   0.151621  
SV-min    92   196   0.159362   0.165220  
SV-min    92   198   0.176240   0.172694  
SV-min    92   200   0.190964   0.175130  
SV-min    92   202   0.204635   0.172943  
SV-min    92   204   0.216852   0.166336  
SV-min    92   206   0.226426   0.155678  
SV-min    92   208   0.232812   0.141484  
SV-min    92   210   0.236377   0.124438  
SV-min    92   212   0.237900   0.106114  
SV-min    92   214   0.238137   0.089107  
SV-min    94   126   -0.000169   0.000000  
SV-min    94   128   -0.000204   -0.000000  
SV-min    94   130   0.116612   0.151076  
SV-min    94   132   0.164013   0.183032  
SV-min    94   134   0.195834   0.199051  
SV-min    94   136   0.219137   0.206191  
SV-min    94   138   0.238586   0.207205  
SV-min    94   140   0.255043   0.202558  
SV-min    94   142   0.268000   0.192448  
SV-min    94   144   0.276888   0.177017  
SV-min    94   146   0.280986   0.154637  
SV-min    94   148   0.279870   0.120690  
SV-min    94   150   0.275567   0.076490  
SV-min    94   152   0.270029   0.000000  
SV-min    94   154   0.266505   0.000000  
SV-min    94   156   0.260773   0.000000  
SV-min    94   158   0.252322   -0.000000  
SV-min    94   160   0.241335   -0.000000  
SV-min    94   162   0.227391   0.000000  
SV-min    94   164   0.210626   0.000000  
SV-min    94   166   0.191711   -0.000000  
SV-min    94   168   0.170645   0.000000  
SV-min    94   170   0.147954   0.003228  
SV-min    94   172   -0.122661   -0.000000  
SV-min    94   174   -0.101439   -0.000000  
SV-min    94   176   -0.073784   -0.000000  
SV-min    94   178   -0.000000   -0.000000  
SV-min    94   180   0.000238   0.000000  
SV-min    94   182   0.000132   -0.000000  
SV-min    94   184   0.000099   0.000000  
SV-min    94   186   0.000098   0.000000  
SV-min    94   188   -0.000130   -0.000000  
SV-min    94   190   0.062821   0.109456  
SV-min    94   192   0.106059   0.141595  
SV-min    94   194   0.139153   0.163527  
SV-min    94   196   0.163153   0.176451  
SV-min    94   198   0.182035   0.182656  
SV-min    94   200   0.198912   0.183204  
SV-min    94   202   0.214612   0.178580  
SV-min    94   204   0.227743   0.169791  
SV-min    94   206   0.237085   0.158108  
SV-min    94   208   0.242936   0.144011  
SV-min    94   210   0.245853   0.125589  
SV-min    94   212   0.247259   0.108021  
SV-min    94   214   0.247573   0.091512  
SV-min    94   216   0.247006   0.076905  
SV-min    94   218   0.245456   0.064140  
SV-min    96   130   0.115192   0.160834  
SV-min    96   132   0.166345   0.192454  
SV-min    96   134   0.204353   0.205261  
SV-min    96   136   0.231220   0.208481  
SV-min    96   138   0.251812   0.205700  
SV-min    96   140   0.267191   0.197261  
SV-min    96   142   0.277892   0.183006  
SV-min    96   144   0.284098   0.162726  
SV-min    96   146   0.285770   0.134494  
SV-min    96   148   0.278570   -0.000001  
SV-min    96   150   0.278454   -0.000000  
SV-min    96   152   0.277129   -0.000000  
SV-min    96   154   0.274337   0.000000  
SV-min    96   156   0.270056   -0.000000  
SV-min    96   158   0.263653   0.000000  
SV-min    96   160   0.255037   0.000000  
SV-min    96   162   0.243011   0.000000  
SV-min    96   164   0.226559   -0.000000  
SV-min    96   166   0.206310   -0.000000  
SV-min    96   168   0.184125   -0.000000  
SV-min    96   170   0.161083   -0.000000  
SV-min    96   172   -0.133099   0.000000  
SV-min    96   174   -0.113104   -0.000000  
SV-min    96   176   -0.087658   -0.000000  
SV-min    96   178   -0.051845   -0.000000  
SV-min    96   180   0.000298   0.000000  
SV-min    96   182   0.000151   0.000000  
SV-min    96   184   -0.000107   -0.000000  
SV-min    96   186   0.005701   0.042036  
SV-min    96   188   0.032369   0.092368  
SV-min    96   190   0.066706   0.125193  
SV-min    96   192   0.103723   0.152239  
SV-min    96   194   0.137536   0.173509  
SV-min    96   196   0.163138   0.185708  
SV-min    96   198   0.183608   0.190502  
SV-min    96   200   0.202704   0.188539  
SV-min    96   202   0.221081   0.179116  
SV-min    96   204   0.235124   0.164096  
SV-min    96   206   0.243508   0.145905  
SV-min    96   208   0.248009   0.125932  
SV-min    96   210   0.250103   0.103765  
SV-min    96   212   0.251559   0.088548  
SV-min    96   214   0.251411   0.066943  
SV-min    96   216   0.250718   0.048592  
SV-min    96   218   0.250238   0.042778  
SV-min    96   220   0.247022   -0.000000  
SV-min    98   130   0.112005   0.169839  
SV-min    98   132   0.159643   0.197469  
SV-min    98   134   0.201247   0.206930  
SV-min    98   136   0.240249   0.207149  
SV-min    98   138   0.263026   0.199464  
SV-min    98   140   0.277337   0.182117  
SV-min    98   142   0.284932   0.161837  
SV-min    98   144   0.287255   0.128629  
SV-min    98   146   0.286027   0.084378  
SV-min    98   148   0.283185   -0.000001  
SV-min    98   150   0.282990   0.000001  
SV-min    98   152   0.281426   -0.000000  
SV-min    98   154   0.278934   -0.000000  
SV-min    98   156   0.275246   0.000000  
SV-min    98   158   0.270177   0.000000  
SV-min    98   160   0.263503   0.000000  
SV-min    98   162   0.254428   -0.000000  
SV-min    98   164   0.240881   0.000000  
SV-min    98   166   0.221357   -0.000000  
SV-min    98   168   0.198574   -0.000000  
SV-min    98   170   0.174470   -0.000000  
SV-min    98   172   -0.142381   -0.000000  
SV-min    98   174   -0.123621   -0.000000  
SV-min    98   176   -0.100175   -0.000000  
SV-min    98   178   -0.067647   0.000000  
SV-min    98   180   -0.000000   -0.000000  
SV-min    98   182   -0.000174   -0.000000  
SV-min    98   184   0.007027   0.050957  
SV-min    98   186   0.017522   0.080562  
SV-min    98   188   0.038209   0.110113  
SV-min    98   190   0.067478   0.137002  
SV-min    98   192   0.101619   0.162033  
SV-min    98   194   0.134962   0.182098  
SV-min    98   196   0.161108   0.193059  
SV-min    98   198   0.182185   0.196609  
SV-min    98   200   0.202577   0.192811  
SV-min    98   202   0.222569   0.182422  
SV-min    98   204   0.240546   0.151197  
SV-min    98   206   0.244579   0.009013  
SV-min    98   208   0.246930   0.008368  
SV-min    98   210   0.248886   -0.000000  
SV-min    98   212   0.250406   0.000000  
SV-min    98   214   0.251345   -0.000000  
SV-min    98   216   0.251681   0.005816  
SV-min    98   218   0.250984   0.000000  
SV-min    98   220   0.249504   -0.000000  
SV-min    98   222   0.247090   -0.000000  
SV-min    98   224   0.243679   0.000000  
SV-min    98   226   0.238971   -0.000000  
SV-min    98   228   0.232488   -0.000000  
SV-min   100   136   0.242070   0.208788  
SV-min   100   138   0.277548   0.184801  
SV-min   100   140   0.288247   0.164283  
SV-min   100   142   0.292505   0.145538  
SV-min   100   144   0.294066   0.127656  
SV-min   100   146   0.293385   0.107139  
SV-min   100   148   0.285787   0.012847  
SV-min   100   150   0.284860   -0.000000  
SV-min   100   152   0.283220   0.000000  
SV-min   100   154   0.280598   0.000000  
SV-min   100   156   0.276822   0.000000  
SV-min   100   158   0.271805   0.000000  
SV-min   100   160   0.265625   -0.000000  
SV-min   100   162   0.258181   0.000000  
SV-min   100   164   0.248423   -0.000000  
SV-min   100   166   0.233695   -0.000000  
SV-min   100   168   0.213015   -0.000000  
SV-min   100   170   0.188721   -0.000000  
SV-min   100   172   -0.150304   0.000000  
SV-min   100   174   -0.132590   -0.000000  
SV-min   100   176   -0.110650   -0.000000  
SV-min   100   178   -0.080545   -0.000000  
SV-min   100   180   0.015063   0.042056  
SV-min   100   182   0.007858   0.051275  
SV-min   100   184   0.010166   0.069886  
SV-min   100   186   0.021482   0.097941  
SV-min   100   188   0.038860   0.120965  
SV-min   100   190   0.068441   0.147608  
SV-min   100   192   0.100192   0.171080  
SV-min   100   194   0.131866   0.188777  
SV-min   100   196   0.158565   0.198113  
SV-min   100   198   0.179919   0.199960  
SV-min   100   200   0.199614   0.196375  
SV-min   100   202   0.226000   0.173633  
SV-min   100   204   0.246679   0.050867  
SV-min   100   206   0.247964   0.007527  
SV-min   100   208   0.249321   -0.000000  
SV-min   100   210   0.250630   -0.000000  
SV-min   100   212   0.251624   -0.000000  
SV-min   100   214   0.252205   0.003045  
SV-min   100   216   0.251968   -0.000000  
SV-min   100   218   0.251145   0.002139  
SV-min   100   220   0.249382   -0.000000  
SV-min   100   222   0.246967   0.000000  
SV-min   100   224   0.243864   0.000000  
SV-min   100   226   0.240076   -0.000000  
SV-min   100   228   0.235374   0.000000  
SV-min   100   230   0.229537   0.000000  
SV-min   102   140   0.298243   0.150217  
SV-min   102   142   0.298250   0.134528  
SV-min   102   144   0.296790   0.116567  
SV-min   102   146   0.294004   0.095475  
SV-min   102   148   0.288117   0.051703  
SV-min   102   150   0.284329   0.000001  
SV-min   102   152   0.282365   0.000000  
SV-min   102   154   0.279454   0.000000  
SV-min   102   156   0.275368   0.000000  
SV-min   102   158   0.270101   0.000000  
SV-min   102   160   0.263924   0.000000  
SV-min   102   162   0.257131   0.000000  
SV-min   102   164   0.249436   0.000000  
SV-min   102   166   0.239417   -0.000000  
SV-min   102   168   0.224270   -0.000000  
SV-min   102   170   0.202619   -0.000000  
SV-min   102   172   -0.156515   -0.000000  
SV-min   102   174   -0.139622   -0.000000  
SV-min   102   176   -0.118650   -0.000000  
SV-min   102   178   -0.090395   -0.000000  
SV-min   102   180   -0.046909   -0.000000  
SV-min   102   182   0.006324   0.055385  
SV-min   102   184   0.008772   0.076578  
SV-min   102   186   0.016491   0.099626  
SV-min   102   188   0.034635   0.125439  
SV-min   102   190   0.066137   0.154533  
SV-min   102   192   0.096511   0.177591  
SV-min   102   194   0.126723   0.192966  
SV-min   102   196   0.156671   0.200618  
SV-min   102   198   0.179499   0.201131  
SV-min   102   200   0.204647   0.189872  
SV-min   102   202   0.250725   0.049371  
SV-min   102   204   0.250958   0.043280  
SV-min   102   206   0.250989   0.006465  
SV-min   102   208   0.251322   0.000001  
SV-min   102   210   0.251836   0.000002  
SV-min   102   212   0.252209   0.000002  
SV-min   102   214   0.252274   0.001714  
SV-min   102   216   0.251649   0.000005  
SV-min   102   218   0.250450   0.000001  
SV-min   102   220   0.248604   0.000002  
SV-min   102   222   0.246166   0.000001  
SV-min   102   224   0.243217   0.000000  
SV-min   102   226   0.239818   0.000000  
SV-min   102   228   0.235987   0.000000  
SV-min   102   230   0.231672   0.000000  
SV-min   102   232   0.226624   0.000000  
SV-min   102   234   0.220466   -0.000000  
SV-min   104   144   0.291691   0.077257  
SV-min   104   146   0.285069   0.000007  
SV-min   104   148   0.283590   0.000003  
SV-min   104   150   0.281837   0.000004  
SV-min   104   152   0.279531   0.000000  
SV-min   104   154   0.276430   0.002115  
SV-min   104   156   0.272141   0.001233  
SV-min   104   158   0.266800   0.000531  
SV-min   104   160   0.260672   0.000000  
SV-min   104   162   0.254230   0.000000  
SV-min   104   164   0.247351   0.000000  
SV-min   104   166   0.239488   0.000000  
SV-min   104   168   0.228901   0.000000  
SV-min   104   170   0.212593   -0.000000  
SV-min   104   172   -0.160482   -0.000000  
SV-min   104   174   -0.143799   0.000000  
SV-min   104   176   -0.123228   0.000000  
SV-min   104   178   -0.096869   -0.000000  
SV-min   104   180   -0.055550   -0.000000  
SV-min   104   182   0.002497   0.051470  
SV-min   104   184   0.005118   0.074486  
SV-min   104   186   0.011954   0.099766  
SV-min   104   188   0.030665   0.128362  
SV-min   104   190   0.063144   0.160000  
SV-min   104   192   0.088980   0.180876  
SV-min   104   194   0.117149   0.194717  
SV-min   104   196   0.155723   0.200641  
SV-min   104   198   0.186307   0.196419  
SV-min   104   200   0.210705   0.180446  
SV-min   104   202   0.261273   0.022213  
SV-min   104   204   0.254336   0.036042  
SV-min   104   206   0.253286   0.005335  
SV-min   104   208   0.252451   0.000001  
SV-min   104   210   0.252074   0.000004  
SV-min   104   212   0.251808   0.000015  
SV-min   104   214   0.251329   0.000011  
SV-min   104   216   0.250426   0.000001  
SV-min   104   218   0.249052   0.002580  
SV-min   104   220   0.247050   0.001966  
SV-min   104   222   0.244527   0.001396  
SV-min   104   224   0.241556   0.000680  
SV-min   104   226   0.238210   0.000876  
SV-min   104   228   0.234431   0.000000  
SV-min   104   230   0.230400   0.000000  
SV-min   104   232   0.225969   0.000000  
SV-min   104   234   0.220994   0.000000  
SV-min   104   236   0.215160   0.000000  
SV-min   104   238   0.207704   0.000000  
SV-min   104   240   0.196253   0.000000  
SV-min   104   242   -0.144085   -0.000000  
SV-min   104   244   -0.132743   -0.000000  
SV-min   104   246   -0.118182   -0.000000  
SV-min   104   248   -0.099924   0.000000  
SV-min   104   250   -0.076949   0.000000  
SV-min   104   252   -0.044092   0.000000  
SV-min   104   254   0.000756   0.032503  
SV-min   104   256   0.001385   0.041932  
SV-min   106   148   0.280749   0.000002  
SV-min   106   150   0.278361   0.000002  
SV-min   106   152   0.275688   0.001041  
SV-min   106   154   0.272207   0.000668  
SV-min   106   156   0.267783   0.000478  
SV-min   106   158   0.262494   0.000403  
SV-min   106   160   0.256569   -0.000000  
SV-min   106   162   0.250352   0.000000  
SV-min   106   164   0.243659   0.000000  
SV-min   106   166   0.236137   -0.000000  
SV-min   106   168   0.227196   -0.000000  
SV-min   106   170   0.215013   0.000000  
SV-min   106   172   0.192957   0.000000  
SV-min   106   174   -0.145071   0.000000  
SV-min   106   176   -0.124750   0.000000  
SV-min   106   178   -0.099565   -0.000000  
SV-min   106   180   -0.060038   -0.000000  
SV-min   106   182   -0.000829   0.030656  
SV-min   106   184   0.001546   0.063962  
SV-min   106   186   0.007178   0.094986  
SV-min   106   188   0.027554   0.129987  
SV-min   106   190   0.058073   0.162795  
SV-min   106   192   0.078854   0.181736  
SV-min   106   194   0.101723   0.194455  
SV-min   106   196   0.156636   0.197861  
SV-min   106   198   0.192931   0.190638  
SV-min   106   200   0.216615   0.166849  
SV-min   106   202   0.251201   0.041215  
SV-min   106   204   0.254021   0.005641  
SV-min   106   206   0.251920   0.000003  
SV-min   106   208   0.250712   0.000013  
SV-min   106   210   0.249923   0.000001  
SV-min   106   212   0.249184   0.000008  
SV-min   106   214   0.248339   0.000000  
SV-min   106   216   0.247248   0.001922  
SV-min   106   218   0.245621   0.001233  
SV-min   106   220   0.243479   0.001006  
SV-min   106   222   0.240831   0.000651  
SV-min   106   224   0.237728   0.000536  
SV-min   106   226   0.234159   0.000000  
SV-min   106   228   0.230298   0.000000  
SV-min   106   230   0.226076   0.000000  
SV-min   106   232   0.221431   0.000000  
SV-min   106   234   0.216220   0.000000  
SV-min   106   236   0.210143   0.000000  
SV-min   106   238   0.202530   0.000000  
SV-min   106   240   0.191411   0.000000  
SV-min   106   242   0.165448   0.000000  
SV-min   106   244   -0.132915   -0.000000  
SV-min   106   246   -0.118737   -0.000000  
SV-min   106   248   -0.100984   -0.000000  
SV-min   106   250   -0.078941   0.000000  
SV-min   106   252   -0.047530   0.000000  
SV-min   106   254   -0.001238   0.016828  
SV-min   106   256   -0.000148   0.032717  
SV-min   106   258   0.000775   0.052028  
SV-min   108   152   0.271414   0.000652  
SV-min   108   154   0.267242   0.000475  
SV-min   108   156   0.262298   0.000000  
SV-min   108   158   0.256848   0.000000  
SV-min   108   160   0.251129   0.000000  
SV-min   108   162   0.244888   0.000000  
SV-min   108   164   0.237988   -0.000000  
SV-min   108   166   0.229852   -0.000000  
SV-min   108   168   0.220575   0.000000  
SV-min   108   170   0.208139   -0.000000  
SV-min   108   172   0.186601   0.000000  
SV-min   108   174   -0.142984   0.000000  
SV-min   108   176   -0.123362   0.000000  
SV-min   108   178   -0.098524   0.000000  
SV-min   108   180   -0.060363   -0.000000  
SV-min   108   182   0.000275   0.000000  
SV-min   108   184   -0.000138   0.029985  
SV-min   108   186   0.003345   0.084393  
SV-min   108   188   0.021307   0.126170  
SV-min   108   190   0.051760   0.163528  
SV-min   108   192   0.068352   0.181493  
SV-min   108   194   0.083910   0.193724  
SV-min   108   196   0.155201   0.193127  
SV-min   108   198   0.195305   0.190189  
SV-min   108   200   0.239058   0.044949  
SV-min   108   202   0.249671   0.005882  
SV-min   108   204   0.248203   0.000011  
SV-min   108   206   0.247133   0.000010  
SV-min   108   208   0.245942   0.000001  
SV-min   108   210   0.244908   0.000000  
SV-min   108   212   0.243952   0.000000  
SV-min   108   214   0.242820   0.000003  
SV-min   108   216   0.241369   0.000001  
SV-min   108   218   0.239562   0.000755  
SV-min   108   220   0.237169   0.000536  
SV-min   108   222   0.234209   0.000000  
SV-min   108   224   0.230854   0.000000  
SV-min   108   226   0.227094   0.000000  
SV-min   108   228   0.222954   0.000000  
SV-min   108   230   0.218391   0.000000  
SV-min   108   232   0.213297   0.000000  
SV-min   108   234   0.207463   0.000000  
SV-min   108   236   0.200513   0.000000  
SV-min   108   238   0.191691   0.000000  
SV-min   108   240   0.178960   0.000000  
SV-min   108   242   0.154049   0.000000  
SV-min   108   244   -0.130416   -0.000000  
SV-min   108   246   -0.116529   -0.000000  
SV-min   108   248   -0.099293   -0.000000  
SV-min   108   250   -0.077875   -0.000000  
SV-min   108   252   -0.047101   -0.000000  
SV-min   108   254   0.000275   0.000000  
SV-min   108   256   0.000164   0.000000  
SV-min   108   258   -0.000077   0.019846  
SV-min   110   158   0.249320   0.000000  
SV-min   110   160   0.243287   0.000000  
SV-min   110   162   0.236859   -0.000000  
SV-min   110   164   0.229369   -0.000000  
SV-min   110   166   0.220760   0.000000  
SV-min   110   168   0.209835   0.000000  
SV-min   110   170   0.194547   0.000000  
SV-min   110   172   0.167342   -0.000000  
SV-min   110   174   -0.138209   -0.000000  
SV-min   110   176   -0.119613   -0.000000  
SV-min   110   178   -0.096118   -0.000000  
SV-min   110   180   -0.056082   -0.000000  
SV-min   110   182   0.000272   0.000000  
SV-min   110   184   0.000181   0.000000  
SV-min   110   186   0.000037   0.042764  
SV-min   110   188   0.017422   0.120326  
SV-min   110   190   0.046373   0.163537  
SV-min   110   192   0.059048   0.181228  
SV-min   110   194   0.067796   0.193222  
SV-min   110   196   0.084463   0.203668  
SV-min   110   198   0.192680   0.194984  
SV-min   110   200   0.244524   0.005888  
SV-min   110   202   0.249025   0.000000  
SV-min   110   204   0.246425   0.000000  
SV-min   110   206   0.244685   0.000000  
SV-min   110   208   0.242744   0.000000  
SV-min   110   210   0.240995   0.000000  
SV-min   110   212   0.239280   0.000000  
SV-min   110   214   0.237499   0.000000  
SV-min   110   216   0.235375   0.000000  
SV-min   110   218   0.232821   0.000000  
SV-min   110   220   0.229755   0.000000  
SV-min   110   222   0.226187   0.000000  
SV-min   110   224   0.222215   0.000000  
SV-min   110   226   0.217932   0.000000  
SV-min   110   228   0.213356   0.000000  
SV-min   110   230   0.208395   0.000000  
SV-min   110   232   0.202855   0.000000  
SV-min   110   234   0.196450   0.000000  
SV-min   110   236   0.188787   0.000000  
SV-min   110   238   0.179240   -0.000000  
SV-min   110   240   0.166347   0.000000  
SV-min   110   242   0.148725   0.000000  
SV-min   110   244   0.127718   -0.000000  
SV-min   110   246   -0.112213   -0.000000  
SV-min   110   248   -0.095455   -0.000000  
SV-min   110   250   -0.074276   -0.000000  
SV-min   110   252   -0.043301   -0.000000  
SV-min   110   254   0.000263   0.000000  
SV-min   110   256   0.000161   0.000000  
SV-min   110   258   -0.000127   -0.000000  
SV-min   112   160   0.233108   0.000000  
SV-min   112   162   0.226541   0.000000  
SV-min   112   164   0.218643   0.000000  
SV-min   112   166   0.208836   0.000000  
SV-min   112   168   0.196066   0.000000  
SV-min   112   170   0.178189   -0.000000  
SV-min   112   172   0.154574   -0.000000  
SV-min   112   174   0.128704   0.000000  
SV-min   112   176   -0.114353   -0.000000  
SV-min   112   178   -0.091480   0.000000  
SV-min   112   180   -0.049156   0.000000  
SV-min   112   182   0.000257   0.000000  
SV-min   112   184   0.000179   -0.000000  
SV-min   112   186   0.000180   -0.000000  
SV-min   112   188   0.010349   0.096374  
SV-min   112   190   0.042143   0.162739  
SV-min   112   192   0.051844   0.181411  
SV-min   112   194   0.054698   0.193339  
SV-min   112   196   0.051611   0.203313  
SV-min   112   198   0.179422   0.190681  
SV-min   112   200   0.354806   0.000621  
SV-min   112   202   0.315928   0.000000  
SV-min   112   204   0.253993   -0.000000  
SV-min   112   206   0.247656   -0.000000  
SV-min   112   208   0.243654   0.000000  
SV-min   112   210   0.240438   0.000000  
SV-min   112   212   0.237578   -0.000000  
SV-min   112   214   0.234684   0.000000  
SV-min   112   216   0.231502   -0.000000  
SV-min   112   218   0.227877   -0.000000  
SV-min   112   220   0.223701   -0.000000  
SV-min   112   222   0.219042   -0.000000  
SV-min   112   224   0.214092   -0.000000  
SV-min   112   226   0.209030   -0.000000  
SV-min   112   228   0.203894   -0.000000  
SV-min   112   230   0.198541   -0.000000  
SV-min   112   232   0.192703   -0.000000  
SV-min   112   234   0.186056   0.000000  
SV-min   112   236   0.178278   -0.000000  
SV-min   112   238   0.169001   -0.000000  
SV-min   112   240   0.157622   0.000000  
SV-min   112   242   0.143494   0.000000  
SV-min   112   244   0.125477   0.000000  
SV-min   112   246   -0.106395   0.000000  
SV-min   112   248   -0.090014   -0.000000  
SV-min   112   250   -0.068705   0.000000  
SV-min   112   252   -0.000000   -0.000000  
SV-min   112   254   0.000242   -0.000000  
SV-min   112   256   0.000156   -0.000000  
SV-min   112   258   0.000125   -0.000000  
SV-min   114   164   0.207149   -0.000000  
SV-min   114   166   0.196121   0.000000  
SV-min   114   168   0.181854   0.000000  
SV-min   114   170   0.163717   -0.000000  
SV-min   114   172   0.143123   -0.000000  
SV-min   114   174   -0.124558   0.000000  
SV-min   114   176   -0.108396   0.000000  
SV-min   114   178   -0.085619   0.000000  
SV-min   114   180   -0.000000   0.000000  
SV-min   114   182   0.000241   -0.000000  
SV-min   114   184   0.000171   -0.000000  
SV-min   114   186   0.000176   -0.000000  
SV-min   114   188   0.000000   -0.000000  
SV-min   114   190   0.038942   0.158999  
SV-min   114   192   0.046968   0.181911  
SV-min   114   194   0.045818   0.194566  
SV-min   114   196   0.030374   0.203031  
SV-min   114   198   0.003541   0.202847  
SV-min   114   200   -0.035248   0.188141  
SV-min   114   202   0.324415   0.000827  
SV-min   114   204   0.262905   -0.000000  
SV-min   114   206   0.251737   0.000000  
SV-min   114   208   0.245993   -0.000000  
SV-min   114   210   0.241777   -0.000000  
SV-min   114   212   0.237939   -0.000000  
SV-min   114   214   0.234216   -0.000000  
SV-min   114   216   0.230228   0.000000  
SV-min   114   218   0.225681   -0.000000  
SV-min   114   220   0.220449   0.000000  
SV-min   114   222   0.214663   0.000000  
SV-min   114   224   0.208659   0.000000  
SV-min   114   226   0.202742   -0.000000  
SV-min   114   228   0.196985   -0.000000  
SV-min   114   230   0.191207   0.000000  
SV-min   114   232   0.185074   0.000000  
SV-min   114   234   0.178227   0.000000  
SV-min   114   236   0.170365   0.000000  
SV-min   114   238   0.161198   0.000000  
SV-min   114   240   0.150435   0.000000  
SV-min   114   242   0.136794   0.000000  
SV-min   114   244   0.119463   0.000000  
SV-min   114   246   -0.099730   0.000000  
SV-min   114   248   -0.083677   0.000000  
SV-min   114   250   -0.062080   0.000000  
SV-min   114   252   -0.000000   -0.000000  
SV-min   114   254   0.000223   -0.000000  
SV-min   114   256   0.000149   -0.000000  
SV-min   114   258   0.000123   -0.000000  
SV-min   116   168   0.167892   0.000000  
SV-min   116   170   0.149363   -0.000000  
SV-min   116   172   0.129471   -0.000000  
SV-min   116   174   -0.117041   0.000000  
SV-min   116   176   -0.101491   0.000000  
SV-min   116   178   -0.078953   0.000000  
SV-min   116   180   -0.000000   -0.000000  
SV-min   116   182   0.000220   -0.000000  
SV-min   116   184   0.000163   -0.000000  
SV-min   116   186   0.000166   -0.000000  
SV-min   116   188   0.000000   0.000000  
SV-min   116   190   0.030948   0.117070  
SV-min   116   192   0.044570   0.181508  
SV-min   116   194   0.041663   0.196061  
SV-min   116   196   0.027697   0.206537  
SV-min   116   198   0.010166   0.212332  
SV-min   116   200   -0.006930   0.213214  
SV-min   116   202   0.331255   0.001947  
SV-min   116   204   0.269385   0.002189  
SV-min   116   206   0.254277   0.000000  
SV-min   116   208   0.246348   -0.000000  
SV-min   116   210   0.241910   -0.000000  
SV-min   116   212   0.238000   -0.000000  
SV-min   116   214   0.234093   0.000000  
SV-min   116   216   0.229960   -0.000000  
SV-min   116   218   0.225193   -0.000000  
SV-min   116   220   0.219572   0.000000  
SV-min   116   222   0.213198   0.000000  
SV-min   116   224   0.206474   -0.000000  
SV-min   116   226   0.199825   -0.000000  
SV-min   116   228   0.193399   -0.000000  
SV-min   116   230   0.186998   0.000000  
SV-min   116   232   0.180211   0.000000  
SV-min   116   234   0.172580   0.000000  
SV-min   116   236   0.163726   0.000000  
SV-min   116   238   0.153482   -0.000000  
SV-min   116   240   0.140508   0.000000  
SV-min   116   242   0.125351   0.000000  
SV-min   116   244   -0.105227   0.000000  
SV-min   116   246   -0.093267   0.000000  
SV-min   116   248   -0.077556   0.000000  
SV-min   116   250   -0.056226   0.000000  
SV-min   116   252   -0.000000   0.000000  
SV-min   116   254   0.000207   -0.000000  
SV-min   116   256   0.000144   -0.000000  
SV-min   116   258   0.000121   -0.000000  
SV-min   116   260   0.000116   -0.000000  
SV-min   118   172   -0.122880   -0.000000  
SV-min   118   174   -0.109102   -0.000000  
SV-min   118   176   -0.093022   0.000000  
SV-min   118   178   -0.070472   0.000000  
SV-min   118   180   -0.000000   0.000000  
SV-min   118   182   0.000196   -0.000000  
SV-min   118   184   0.000148   -0.000000  
SV-min   118   186   0.000152   -0.000000  
SV-min   118   188   -0.000000   0.000000  
SV-min   118   190   0.029575   0.097783  
SV-min   118   192   0.044581   0.180008  
SV-min   118   194   0.042313   0.196550  
SV-min   118   196   0.030553   0.208402  
SV-min   118   198   0.012489   0.215450  
SV-min   118   200   -0.000259   0.220452  
SV-min   118   202   -0.012368   0.221612  
SV-min   118   204   -0.027022   0.217334  
SV-min   118   206   0.251489   0.000002  
SV-min   118   208   0.243618   -0.000000  
SV-min   118   210   0.239385   -0.000000  
SV-min   118   212   0.236310   -0.000000  
SV-min   118   214   0.233116   -0.000000  
SV-min   118   216   0.229318   -0.000000  
SV-min   118   218   0.224942   -0.000000  
SV-min   118   220   0.219668   -0.000000  
SV-min   118   222   0.213479   -0.000000  
SV-min   118   224   0.206696   -0.000000  
SV-min   118   226   0.199738   -0.000000  
SV-min   118   228   0.192792   -0.000000  
SV-min   118   230   0.185655   0.000000  
SV-min   118   232   0.177781   -0.000000  
SV-min   118   234   0.168431   0.000000  
SV-min   118   236   0.156716   0.000000  
SV-min   118   238   0.141750   0.000000  
SV-min   118   240   -0.117423   0.000000  
SV-min   118   242   -0.110071   0.000000  
SV-min   118   244   -0.100442   0.000000  
SV-min   118   246   -0.087954   0.000000  
SV-min   118   248   -0.072068   0.000000  
SV-min   118   250   -0.051643   0.000000  
SV-min   118   252   -0.000000   0.000000  
SV-min   118   254   0.000193   -0.000000  
SV-min   118   256   0.000140   -0.000000  
SV-min   118   258   0.000118   -0.000000  
