EDF       Z     N      beta_2     beta_3  
UNEDF0    54   124   0.031135   -0.000000  
UNEDF0    54   126   -0.001032   0.000000  
UNEDF0    56    60   0.307664   -0.000000  
UNEDF0    56    62   0.329662   -0.000000  
UNEDF0    56    64   0.323515   -0.000000  
UNEDF0    56    66   0.295259   -0.000000  
UNEDF0    56    68   0.273047   -0.000000  
UNEDF0    56    70   0.251816   -0.000000  
UNEDF0    56    72   0.226455   -0.000000  
UNEDF0    56    74   0.192633   -0.000000  
UNEDF0    56    76   0.153191   0.000000  
UNEDF0    56    78   0.114769   -0.000000  
UNEDF0    56    80   0.074984   -0.000000  
UNEDF0    56    82   -0.000364   0.000000  
UNEDF0    56    84   0.082236   -0.000000  
UNEDF0    56    86   0.132660   0.068367  
UNEDF0    56    88   0.166066   0.092583  
UNEDF0    56    90   0.188097   0.101612  
UNEDF0    56    92   0.205703   0.102043  
UNEDF0    56    94   0.231024   0.087713  
UNEDF0    56    96   0.267837   0.036204  
UNEDF0    56    98   0.277263   0.000000  
UNEDF0    56   100   0.281034   0.000000  
UNEDF0    56   102   0.279746   -0.000000  
UNEDF0    56   104   0.271682   -0.000000  
UNEDF0    56   106   0.259013   0.000000  
UNEDF0    56   108   0.244938   0.000000  
UNEDF0    56   110   0.229549   -0.000000  
UNEDF0    56   112   0.211747   -0.000000  
UNEDF0    56   114   0.190797   -0.000000  
UNEDF0    56   116   0.166157   -0.000000  
UNEDF0    56   118   0.138874   0.000000  
UNEDF0    56   120   0.112138   0.000000  
UNEDF0    56   122   0.087821   0.000000  
UNEDF0    56   124   0.051727   -0.000000  
UNEDF0    56   126   -0.000941   0.000000  
UNEDF0    56   128   0.076372   -0.000000  
UNEDF0    56   130   0.114711   -0.000000  
UNEDF0    56   132   0.134535   -0.000000  
UNEDF0    58    60   0.344951   -0.000000  
UNEDF0    58    62   0.357707   -0.000000  
UNEDF0    58    64   0.354101   -0.000003  
UNEDF0    58    66   0.336069   -0.000000  
UNEDF0    58    68   0.312701   -0.000000  
UNEDF0    58    70   0.289311   -0.000000  
UNEDF0    58    72   0.264721   -0.000000  
UNEDF0    58    74   0.227357   -0.000000  
UNEDF0    58    76   0.179641   -0.000000  
UNEDF0    58    78   0.137162   -0.000000  
UNEDF0    58    80   0.091122   -0.000000  
UNEDF0    58    82   -0.000000   0.000000  
UNEDF0    58    84   0.097669   -0.000000  
UNEDF0    58    86   0.145165   0.063977  
UNEDF0    58    88   0.183675   0.094261  
UNEDF0    58    90   0.211446   0.102564  
UNEDF0    58    92   0.272689   -0.000000  
UNEDF0    58    94   0.293361   -0.000000  
UNEDF0    58    96   0.302964   0.000004  
UNEDF0    58    98   0.307760   -0.000000  
UNEDF0    58   100   0.310405   -0.000000  
UNEDF0    58   102   0.311753   0.000000  
UNEDF0    58   104   0.311371   -0.000000  
UNEDF0    58   106   0.311826   -0.000000  
UNEDF0    58   108   0.300006   -0.000000  
UNEDF0    58   110   0.278722   -0.000000  
UNEDF0    58   112   0.261100   0.000000  
UNEDF0    58   114   0.240489   0.000000  
UNEDF0    58   116   0.191956   0.000000  
UNEDF0    58   118   0.154669   0.000000  
UNEDF0    58   120   0.121885   -0.000000  
UNEDF0    58   122   0.091966   -0.000000  
UNEDF0    58   124   0.051990   0.000000  
UNEDF0    58   126   0.000355   -0.000000  
UNEDF0    58   128   0.065565   -0.000000  
UNEDF0    58   130   0.109208   0.000000  
UNEDF0    58   132   0.136266   0.036029  
UNEDF0    58   134   0.154395   0.056216  
UNEDF0    58   136   0.165474   0.066090  
UNEDF0    60    62   0.373385   -0.000001  
UNEDF0    60    64   0.370229   0.000000  
UNEDF0    60    66   0.358088   0.000000  
UNEDF0    60    68   0.341481   -0.000000  
UNEDF0    60    70   0.325239   -0.000000  
UNEDF0    60    72   0.316403   -0.000000  
UNEDF0    60    74   0.297043   0.003117  
UNEDF0    60    76   0.199747   0.000000  
UNEDF0    60    78   0.148732   -0.000000  
UNEDF0    60    80   0.090644   -0.000000  
UNEDF0    60    82   0.001144   -0.000000  
UNEDF0    60    84   0.099154   -0.000000  
UNEDF0    60    86   0.154754   0.061379  
UNEDF0    60    88   0.200917   0.076655  
UNEDF0    60    90   0.273990   -0.000000  
UNEDF0    60    92   0.301624   -0.000000  
UNEDF0    60    94   0.315888   -0.000000  
UNEDF0    60    96   0.323140   -0.000001  
UNEDF0    60    98   0.327066   -0.000000  
UNEDF0    60   100   0.329813   -0.000000  
UNEDF0    60   102   0.333168   0.000000  
UNEDF0    60   104   0.337579   -0.000000  
UNEDF0    60   106   0.339318   -0.000000  
UNEDF0    60   108   0.333013   -0.000000  
UNEDF0    60   110   0.319110   -0.000000  
UNEDF0    60   112   0.302049   -0.000000  
UNEDF0    60   114   0.284094   -0.000000  
UNEDF0    60   116   0.264743   -0.000000  
UNEDF0    60   118   0.169231   0.000000  
UNEDF0    60   120   0.129698   0.000000  
UNEDF0    60   122   0.092850   -0.000000  
UNEDF0    60   124   0.000000   0.000000  
UNEDF0    60   126   0.002725   -0.000000  
UNEDF0    60   128   0.054232   0.000000  
UNEDF0    60   130   0.100819   -0.000000  
UNEDF0    60   132   0.130833   0.048740  
UNEDF0    60   134   0.155317   0.066691  
UNEDF0    60   136   0.171877   0.078591  
UNEDF0    60   138   0.183930   0.079272  
UNEDF0    60   140   0.284789   0.000000  
UNEDF0    60   142   0.294281   -0.000000  
UNEDF0    62    66   0.367684   0.000000  
UNEDF0    62    68   0.355904   0.000000  
UNEDF0    62    70   0.348424   -0.000000  
UNEDF0    62    72   0.343502   -0.000000  
UNEDF0    62    74   0.330555   0.003181  
UNEDF0    62    76   0.300690   0.000000  
UNEDF0    62    78   0.159603   -0.000000  
UNEDF0    62    80   0.093643   -0.000000  
UNEDF0    62    82   0.000935   0.000000  
UNEDF0    62    84   0.098912   -0.000000  
UNEDF0    62    86   0.175627   0.000000  
UNEDF0    62    88   0.235371   0.000000  
UNEDF0    62    90   0.296408   0.000000  
UNEDF0    62    92   0.315687   -0.000000  
UNEDF0    62    94   0.325942   0.000000  
UNEDF0    62    96   0.331742   0.000000  
UNEDF0    62    98   0.335049   0.000000  
UNEDF0    62   100   0.337401   -0.000000  
UNEDF0    62   102   0.340611   -0.000001  
UNEDF0    62   104   0.345209   0.000000  
UNEDF0    62   106   0.347246   0.000000  
UNEDF0    62   108   0.343034   0.000000  
UNEDF0    62   110   0.331944   -0.000000  
UNEDF0    62   112   0.317675   -0.000000  
UNEDF0    62   114   0.302328   -0.000000  
UNEDF0    62   116   0.287722   -0.000000  
UNEDF0    62   118   0.272373   0.000000  
UNEDF0    62   120   0.137365   -0.000000  
UNEDF0    62   122   0.086703   -0.000000  
UNEDF0    62   124   -0.000000   -0.000000  
UNEDF0    62   126   -0.000205   -0.000000  
UNEDF0    62   128   0.036978   0.000000  
UNEDF0    62   130   0.086640   0.027920  
UNEDF0    62   132   0.121707   0.059748  
UNEDF0    62   134   0.156715   0.065910  
UNEDF0    62   136   0.181951   0.069153  
UNEDF0    62   138   0.280277   0.000000  
UNEDF0    62   140   0.293878   -0.000000  
UNEDF0    62   142   0.302635   -0.000000  
UNEDF0    62   144   0.309282   -0.000000  
UNEDF0    62   146   0.314329   -0.000000  
UNEDF0    62   148   0.317652   0.000000  
UNEDF0    64    70   0.351515   -0.000000  
UNEDF0    64    72   0.349419   0.004322  
UNEDF0    64    74   0.338652   0.003000  
UNEDF0    64    76   0.312880   -0.000000  
UNEDF0    64    78   0.170249   0.000000  
UNEDF0    64    80   0.096156   0.000000  
UNEDF0    64    82   0.000628   0.000000  
UNEDF0    64    84   0.099813   -0.000000  
UNEDF0    64    86   0.181671   0.000000  
UNEDF0    64    88   0.233919   0.000000  
UNEDF0    64    90   0.292298   0.000000  
UNEDF0    64    92   0.312255   0.000000  
UNEDF0    64    94   0.323294   0.000000  
UNEDF0    64    96   0.329259   0.000000  
UNEDF0    64    98   0.332498   -0.000000  
UNEDF0    64   100   0.334173   -0.000000  
UNEDF0    64   102   0.335684   -0.000000  
UNEDF0    64   104   0.338509   0.000000  
UNEDF0    64   106   0.340033   -0.000000  
UNEDF0    64   108   0.335783   -0.000000  
UNEDF0    64   110   0.325092   -0.000000  
UNEDF0    64   112   0.311745   -0.000000  
UNEDF0    64   114   0.298797   -0.000000  
UNEDF0    64   116   0.290157   0.000000  
UNEDF0    64   118   0.284793   0.000000  
UNEDF0    64   120   0.146333   0.000000  
UNEDF0    64   122   0.067990   0.000000  
UNEDF0    64   124   -0.000000   -0.000000  
UNEDF0    64   126   0.000182   -0.000000  
UNEDF0    64   128   -0.000000   0.000000  
UNEDF0    64   130   0.084764   -0.000000  
UNEDF0    64   132   0.136394   -0.000000  
UNEDF0    64   134   0.176746   0.000000  
UNEDF0    64   136   0.206287   0.000000  
UNEDF0    64   138   0.271148   0.000000  
UNEDF0    64   140   0.287027   0.000000  
UNEDF0    64   142   0.295894   -0.000000  
UNEDF0    64   144   0.301355   -0.000000  
UNEDF0    64   146   0.305057   -0.000000  
UNEDF0    64   148   0.308030   0.000001  
UNEDF0    64   150   0.310809   0.000001  
UNEDF0    64   152   0.312064   0.000649  
UNEDF0    64   154   0.312816   -0.000001  
UNEDF0    66    72   0.344012   0.003362  
UNEDF0    66    74   0.331884   0.002052  
UNEDF0    66    76   0.307054   -0.000000  
UNEDF0    66    78   -0.172165   0.000000  
UNEDF0    66    80   0.092830   -0.000000  
UNEDF0    66    82   0.000432   0.000000  
UNEDF0    66    84   -0.089672   0.000000  
UNEDF0    66    86   0.179428   0.000000  
UNEDF0    66    88   0.227579   0.000000  
UNEDF0    66    90   0.268817   -0.000000  
UNEDF0    66    92   0.298368   0.000000  
UNEDF0    66    94   0.313377   0.000000  
UNEDF0    66    96   0.321113   0.000000  
UNEDF0    66    98   0.325260   0.000000  
UNEDF0    66   100   0.327076   0.000000  
UNEDF0    66   102   0.327241   -0.000000  
UNEDF0    66   104   0.326695   -0.000000  
UNEDF0    66   106   0.324650   -0.000000  
UNEDF0    66   108   0.316692   -0.000000  
UNEDF0    66   110   0.304726   0.000370  
UNEDF0    66   112   0.294670   -0.000000  
UNEDF0    66   114   0.288160   -0.000000  
UNEDF0    66   116   0.286282   0.000000  
UNEDF0    66   118   0.285473   0.000000  
UNEDF0    66   120   -0.152475   0.000000  
UNEDF0    66   122   -0.104499   0.000000  
UNEDF0    66   124   -0.000000   -0.000000  
UNEDF0    66   126   0.000178   0.000000  
UNEDF0    66   128   -0.000000   -0.000000  
UNEDF0    66   130   0.082305   -0.000000  
UNEDF0    66   132   0.131744   -0.000000  
UNEDF0    66   134   0.174048   -0.000000  
UNEDF0    66   136   0.215090   0.000000  
UNEDF0    66   138   0.259803   0.000000  
UNEDF0    66   140   0.277659   -0.000000  
UNEDF0    66   142   0.287603   -0.000000  
UNEDF0    66   144   0.292768   -0.000000  
UNEDF0    66   146   0.295642   0.000000  
UNEDF0    66   148   0.297355   0.000000  
UNEDF0    66   150   0.298724   0.000000  
UNEDF0    66   152   0.300394   0.000000  
UNEDF0    66   154   0.301972   0.000227  
UNEDF0    66   156   0.302973   0.000000  
UNEDF0    66   158   0.302749   -0.000000  
UNEDF0    68    76   0.287617   0.000000  
UNEDF0    68    78   -0.171828   0.000000  
UNEDF0    68    80   0.090242   0.000000  
UNEDF0    68    82   0.000410   -0.000000  
UNEDF0    68    84   -0.088768   0.000000  
UNEDF0    68    86   0.171153   0.000000  
UNEDF0    68    88   0.215837   -0.000000  
UNEDF0    68    90   0.250426   0.000000  
UNEDF0    68    92   0.279751   -0.000000  
UNEDF0    68    94   0.299439   0.000000  
UNEDF0    68    96   0.310686   0.000000  
UNEDF0    68    98   0.316964   -0.000000  
UNEDF0    68   100   0.319844   0.000000  
UNEDF0    68   102   0.319765   0.000000  
UNEDF0    68   104   0.317047   -0.000000  
UNEDF0    68   106   0.311202   0.000000  
UNEDF0    68   108   0.301966   -0.000000  
UNEDF0    68   110   0.292536   -0.000000  
UNEDF0    68   112   0.284550   0.000000  
UNEDF0    68   114   0.279047   -0.000000  
UNEDF0    68   116   0.278355   0.000000  
UNEDF0    68   118   0.280390   0.000000  
UNEDF0    68   120   -0.155960   0.000000  
UNEDF0    68   122   -0.111659   0.000000  
UNEDF0    68   124   -0.000000   0.000000  
UNEDF0    68   126   -0.000179   -0.000000  
UNEDF0    68   128   -0.031687   -0.000000  
UNEDF0    68   130   0.081067   -0.000000  
UNEDF0    68   132   0.125291   -0.000000  
UNEDF0    68   134   0.163094   -0.000000  
UNEDF0    68   136   0.196725   -0.000000  
UNEDF0    68   138   0.242799   0.000000  
UNEDF0    68   140   0.264244   -0.000000  
UNEDF0    68   142   0.277324   -0.000000  
UNEDF0    68   144   0.284352   0.000000  
UNEDF0    68   146   0.287544   0.000000  
UNEDF0    68   148   0.288885   0.000000  
UNEDF0    68   150   0.289242   -0.000000  
UNEDF0    68   152   0.289738   -0.000000  
UNEDF0    68   154   0.290619   -0.000000  
UNEDF0    68   156   0.291637   0.000175  
UNEDF0    68   158   0.292209   0.000160  
UNEDF0    68   160   0.292490   0.000000  
UNEDF0    68   162   0.292159   -0.000000  
UNEDF0    70    78   -0.166193   -0.000000  
UNEDF0    70    80   0.088944   0.000000  
UNEDF0    70    82   0.000380   0.000000  
UNEDF0    70    84   0.086648   0.000000  
UNEDF0    70    86   0.159579   -0.000000  
UNEDF0    70    88   0.200415   -0.000000  
UNEDF0    70    90   0.230920   0.000000  
UNEDF0    70    92   0.257969   0.000000  
UNEDF0    70    94   0.280667   0.002450  
UNEDF0    70    96   0.296888   0.000000  
UNEDF0    70    98   0.307417   0.000000  
UNEDF0    70   100   0.312615   -0.000000  
UNEDF0    70   102   0.313062   -0.000000  
UNEDF0    70   104   0.308971   -0.000000  
UNEDF0    70   106   0.300714   -0.000000  
UNEDF0    70   108   0.290015   -0.000000  
UNEDF0    70   110   0.279837   -0.000000  
UNEDF0    70   112   0.270532   -0.000000  
UNEDF0    70   114   0.262167   0.000000  
UNEDF0    70   116   0.257899   -0.000000  
UNEDF0    70   118   -0.175480   0.000000  
UNEDF0    70   120   -0.153737   -0.000000  
UNEDF0    70   122   -0.111220   -0.000000  
UNEDF0    70   124   -0.000000   -0.000000  
UNEDF0    70   126   -0.000181   -0.000000  
UNEDF0    70   128   0.039749   0.000000  
UNEDF0    70   130   0.079950   -0.000000  
UNEDF0    70   132   0.119613   -0.000000  
UNEDF0    70   134   0.152817   -0.000000  
UNEDF0    70   136   0.179801   -0.000000  
UNEDF0    70   138   0.205008   0.000000  
UNEDF0    70   140   0.233594   -0.000000  
UNEDF0    70   142   0.256495   0.000000  
UNEDF0    70   144   0.267477   -0.000000  
UNEDF0    70   146   0.273424   0.000000  
UNEDF0    70   148   0.276699   0.000000  
UNEDF0    70   150   0.277905   0.000000  
UNEDF0    70   152   0.278140   -0.000000  
UNEDF0    70   154   0.278084   -0.000000  
UNEDF0    70   156   0.277997   -0.000000  
UNEDF0    70   158   0.277512   0.000121  
UNEDF0    70   160   0.277550   0.000000  
UNEDF0    70   162   0.276521   0.000000  
UNEDF0    70   164   0.274698   0.000000  
UNEDF0    70   166   0.274756   0.000000  
UNEDF0    72    80   0.082030   -0.000000  
UNEDF0    72    82   -0.000337   0.000000  
UNEDF0    72    84   0.081595   0.000000  
UNEDF0    72    86   0.148818   0.000000  
UNEDF0    72    88   0.182221   0.000000  
UNEDF0    72    90   0.209328   0.000000  
UNEDF0    72    92   0.233257   0.000000  
UNEDF0    72    94   0.255865   0.000000  
UNEDF0    72    96   0.275741   0.000000  
UNEDF0    72    98   0.295156   0.000000  
UNEDF0    72   100   0.304559   0.000000  
UNEDF0    72   102   0.304477   0.000000  
UNEDF0    72   104   0.297078   -0.000000  
UNEDF0    72   106   0.284610   -0.000000  
UNEDF0    72   108   0.272129   -0.000000  
UNEDF0    72   110   0.260276   0.000000  
UNEDF0    72   112   0.246902   0.000000  
UNEDF0    72   114   0.230350   0.000000  
UNEDF0    72   116   -0.181877   0.000000  
UNEDF0    72   118   -0.168868   0.000000  
UNEDF0    72   120   -0.145573   0.000000  
UNEDF0    72   122   -0.104496   0.000000  
UNEDF0    72   124   -0.000000   -0.000000  
UNEDF0    72   126   -0.000172   0.000000  
UNEDF0    72   128   0.032725   -0.000000  
UNEDF0    72   130   0.072811   -0.000000  
UNEDF0    72   132   0.111751   -0.000000  
UNEDF0    72   134   0.144546   -0.000000  
UNEDF0    72   136   0.167084   0.000000  
UNEDF0    72   138   0.187972   -0.000000  
UNEDF0    72   140   0.208224   0.000000  
UNEDF0    72   142   0.226477   0.000000  
UNEDF0    72   144   0.240509   0.000000  
UNEDF0    72   146   0.250015   0.000000  
UNEDF0    72   148   0.255851   0.000000  
UNEDF0    72   150   0.258523   0.000000  
UNEDF0    72   152   0.259328   0.000000  
UNEDF0    72   154   0.258808   0.000000  
UNEDF0    72   156   0.256992   -0.000000  
UNEDF0    72   158   0.253759   -0.000000  
UNEDF0    72   160   0.248947   0.000000  
UNEDF0    72   162   -0.196238   0.000000  
UNEDF0    72   164   -0.190254   0.000000  
UNEDF0    72   166   -0.182580   0.000000  
UNEDF0    72   168   -0.172152   0.000000  
UNEDF0    72   170   -0.158360   0.000000  
UNEDF0    72   172   -0.143915   0.000000  
UNEDF0    72   174   0.136652   -0.000000  
UNEDF0    72   176   0.107867   -0.000000  
UNEDF0    72   178   0.080040   -0.000000  
UNEDF0    72   180   0.054522   0.000000  
UNEDF0    72   182   -0.002463   0.000000  
UNEDF0    74    82   -0.000276   0.000000  
UNEDF0    74    84   0.060403   0.000000  
UNEDF0    74    86   0.120901   0.000000  
UNEDF0    74    88   0.166094   0.000000  
UNEDF0    74    90   0.185805   0.000000  
UNEDF0    74    92   0.205046   0.000000  
UNEDF0    74    94   0.225147   0.000000  
UNEDF0    74    96   0.243647   0.000000  
UNEDF0    74    98   0.270917   -0.000000  
UNEDF0    74   100   0.291027   -0.000000  
UNEDF0    74   102   0.292872   -0.000000  
UNEDF0    74   104   0.279194   -0.000000  
UNEDF0    74   106   0.261089   -0.000000  
UNEDF0    74   108   0.247774   0.000000  
UNEDF0    74   110   0.235126   0.000000  
UNEDF0    74   112   0.220221   0.000000  
UNEDF0    74   114   0.202052   -0.000000  
UNEDF0    74   116   -0.171163   -0.000000  
UNEDF0    74   118   -0.156560   0.000000  
UNEDF0    74   120   -0.131342   0.000000  
UNEDF0    74   122   -0.095084   0.000000  
UNEDF0    74   124   0.005602   -0.000000  
UNEDF0    74   126   -0.000155   -0.000000  
UNEDF0    74   128   -0.018586   0.000000  
UNEDF0    74   130   0.063110   -0.000000  
UNEDF0    74   132   0.100395   -0.000000  
UNEDF0    74   134   0.131072   -0.000000  
UNEDF0    74   136   0.153571   0.000000  
UNEDF0    74   138   0.172336   0.000000  
UNEDF0    74   140   0.189506   0.000000  
UNEDF0    74   142   0.205425   -0.000000  
UNEDF0    74   144   0.219217   0.000000  
UNEDF0    74   146   0.229627   0.000000  
UNEDF0    74   148   0.235690   -0.000000  
UNEDF0    74   150   0.238572   0.000000  
UNEDF0    74   152   0.239598   0.000000  
UNEDF0    74   154   0.238863   -0.000000  
UNEDF0    74   156   0.236363   0.000000  
UNEDF0    74   158   0.231563   0.000000  
UNEDF0    74   160   0.224488   -0.000000  
UNEDF0    74   162   -0.191796   0.000000  
UNEDF0    74   164   -0.184771   0.000000  
UNEDF0    74   166   -0.175879   0.000000  
UNEDF0    74   168   -0.163495   0.000000  
UNEDF0    74   170   -0.148882   0.000000  
UNEDF0    74   172   -0.134738   0.000000  
UNEDF0    74   174   0.123463   -0.000000  
UNEDF0    74   176   0.100134   -0.000000  
UNEDF0    74   178   0.075308   0.000000  
UNEDF0    74   180   0.049520   -0.000000  
UNEDF0    74   182   0.000000   -0.000000  
UNEDF0    74   184   -0.000166   0.000000  
UNEDF0    76    86   0.096166   -0.000000  
UNEDF0    76    88   0.133990   -0.000000  
UNEDF0    76    90   0.158781   -0.000000  
UNEDF0    76    92   0.176157   -0.000000  
UNEDF0    76    94   0.193166   -0.000000  
UNEDF0    76    96   0.211882   0.000000  
UNEDF0    76    98   0.233689   -0.000000  
UNEDF0    76   100   0.274915   -0.000000  
UNEDF0    76   102   0.278656   -0.000000  
UNEDF0    76   104   0.259881   -0.000000  
UNEDF0    76   106   -0.215345   0.001117  
UNEDF0    76   108   -0.209403   0.001092  
UNEDF0    76   110   0.207791   0.000000  
UNEDF0    76   112   0.193139   0.000000  
UNEDF0    76   114   0.175734   0.000000  
UNEDF0    76   116   -0.155573   0.000000  
UNEDF0    76   118   -0.140558   -0.000000  
UNEDF0    76   120   -0.112738   0.000000  
UNEDF0    76   122   -0.084880   0.000000  
UNEDF0    76   124   -0.000000   -0.000000  
UNEDF0    76   126   0.000135   -0.000000  
UNEDF0    76   128   -0.000000   -0.000000  
UNEDF0    76   130   0.046215   -0.000000  
UNEDF0    76   132   0.082065   -0.000000  
UNEDF0    76   134   0.112527   -0.000000  
UNEDF0    76   136   0.135454   0.000000  
UNEDF0    76   138   0.153577   -0.000000  
UNEDF0    76   140   0.169511   0.000000  
UNEDF0    76   142   0.184468   0.000000  
UNEDF0    76   144   0.203669   -0.000000  
UNEDF0    76   146   0.212446   0.000000  
UNEDF0    76   148   0.220740   0.000000  
UNEDF0    76   150   0.226779   -0.000000  
UNEDF0    76   152   0.227580   -0.000000  
UNEDF0    76   154   0.226924   0.000000  
UNEDF0    76   156   0.223115   -0.000000  
UNEDF0    76   158   0.215873   0.000000  
UNEDF0    76   160   -0.188617   0.000000  
UNEDF0    76   162   -0.182034   -0.000000  
UNEDF0    76   164   -0.174492   0.000000  
UNEDF0    76   166   -0.164948   -0.000000  
UNEDF0    76   168   -0.151999   0.000000  
UNEDF0    76   170   -0.139128   0.000000  
UNEDF0    76   172   -0.126230   -0.000000  
UNEDF0    76   174   -0.111122   0.000000  
UNEDF0    76   176   -0.092239   0.000000  
UNEDF0    76   178   0.064753   0.000000  
UNEDF0    76   180   0.038232   0.000000  
UNEDF0    76   182   -0.000000   -0.000000  
UNEDF0    76   184   -0.000130   0.000000  
UNEDF0    78    90   0.127882   0.000000  
UNEDF0    78    92   0.148255   0.000000  
UNEDF0    78    94   0.160187   -0.000000  
UNEDF0    78    96   0.176242   -0.000000  
UNEDF0    78    98   -0.181943   0.000000  
UNEDF0    78   100   -0.188059   0.000660  
UNEDF0    78   102   -0.192635   0.000777  
UNEDF0    78   104   -0.194214   0.000451  
UNEDF0    78   106   -0.191385   0.000474  
UNEDF0    78   108   -0.182828   0.000000  
UNEDF0    78   110   -0.171015   0.000000  
UNEDF0    78   112   -0.159363   0.000000  
UNEDF0    78   114   -0.149598   0.000000  
UNEDF0    78   116   -0.139102   0.000000  
UNEDF0    78   118   -0.123875   0.000000  
UNEDF0    78   120   -0.100139   0.000000  
UNEDF0    78   122   -0.073090   0.000000  
UNEDF0    78   124   -0.000000   -0.000000  
UNEDF0    78   126   0.000109   -0.000000  
UNEDF0    78   128   -0.000000   -0.000000  
UNEDF0    78   130   0.021425   -0.000000  
UNEDF0    78   132   0.044750   0.000000  
UNEDF0    78   134   0.075193   0.000000  
UNEDF0    78   136   0.107810   -0.000000  
UNEDF0    78   138   0.127221   -0.000000  
UNEDF0    78   140   0.143479   -0.000000  
UNEDF0    78   142   0.160153   0.000000  
UNEDF0    78   144   0.169676   -0.000000  
UNEDF0    78   146   -0.171012   0.000000  
UNEDF0    78   148   -0.179048   0.000000  
UNEDF0    78   150   -0.184182   -0.000000  
UNEDF0    78   152   -0.186068   0.000000  
UNEDF0    78   154   -0.185331   0.000000  
UNEDF0    78   156   -0.182624   0.000000  
UNEDF0    78   158   -0.178573   0.000000  
UNEDF0    78   160   -0.173806   0.000000  
UNEDF0    78   162   -0.168276   0.000000  
UNEDF0    78   164   -0.161324   0.000000  
UNEDF0    78   166   -0.152340   0.000000  
UNEDF0    78   168   -0.141215   0.000000  
UNEDF0    78   170   -0.130039   0.000000  
UNEDF0    78   172   -0.118104   0.000000  
UNEDF0    78   174   -0.104095   0.000000  
UNEDF0    78   176   -0.086333   0.000000  
UNEDF0    78   178   -0.061534   0.000000  
UNEDF0    78   180   -0.003741   0.000000  
UNEDF0    78   182   -0.000000   -0.000000  
UNEDF0    78   184   0.000098   -0.000000  
UNEDF0    80    92   0.100714   -0.000000  
UNEDF0    80    94   -0.104371   0.000000  
UNEDF0    80    96   -0.121993   0.000000  
UNEDF0    80    98   -0.139234   0.000000  
UNEDF0    80   100   -0.156905   0.000000  
UNEDF0    80   102   -0.168412   -0.000000  
UNEDF0    80   104   -0.170637   0.000000  
UNEDF0    80   106   -0.167083   0.000000  
UNEDF0    80   108   -0.157973   0.000000  
UNEDF0    80   110   -0.148084   0.000000  
UNEDF0    80   112   -0.138673   0.000000  
UNEDF0    80   114   -0.128512   0.000000  
UNEDF0    80   116   -0.116152   0.000000  
UNEDF0    80   118   -0.100061   0.000000  
UNEDF0    80   120   -0.077656   0.000000  
UNEDF0    80   122   -0.000000   -0.000000  
UNEDF0    80   124   -0.000000   -0.000000  
UNEDF0    80   126   -0.000082   0.000000  
UNEDF0    80   128   -0.000000   -0.000000  
UNEDF0    80   130   -0.000000   -0.000000  
UNEDF0    80   132   -0.000000   -0.000000  
UNEDF0    80   134   0.000000   -0.000000  
UNEDF0    80   136   0.000000   -0.000000  
UNEDF0    80   138   -0.068114   -0.000000  
UNEDF0    80   140   -0.091823   -0.000000  
UNEDF0    80   142   -0.114720   0.000000  
UNEDF0    80   144   -0.127823   0.000000  
UNEDF0    80   146   -0.143274   0.000000  
UNEDF0    80   148   -0.156143   0.000000  
UNEDF0    80   150   -0.164953   0.000000  
UNEDF0    80   152   -0.169250   0.000000  
UNEDF0    80   154   -0.169352   0.000000  
UNEDF0    80   156   -0.169113   0.000000  
UNEDF0    80   158   -0.167881   0.000000  
UNEDF0    80   160   -0.164643   0.000000  
UNEDF0    80   162   -0.160151   0.000000  
UNEDF0    80   164   -0.153747   0.000000  
UNEDF0    80   166   -0.144364   0.000000  
UNEDF0    80   168   -0.132144   -0.000000  
UNEDF0    80   170   -0.118288   0.000000  
UNEDF0    80   172   -0.104092   0.000000  
UNEDF0    80   174   -0.088292   0.000000  
UNEDF0    80   176   -0.068692   0.000000  
UNEDF0    80   178   0.000956   -0.000000  
UNEDF0    80   180   -0.000000   -0.000000  
UNEDF0    80   182   -0.000000   -0.000000  
UNEDF0    80   184   0.000072   -0.000000  
UNEDF0    82    96   0.000000   0.000000  
UNEDF0    82    98   0.000000   0.000000  
UNEDF0    82   100   -0.000000   0.000000  
UNEDF0    82   102   -0.000000   0.000000  
UNEDF0    82   104   -0.000000   0.000000  
UNEDF0    82   106   -0.000000   0.000000  
UNEDF0    82   108   -0.000000   0.000000  
UNEDF0    82   110   -0.000000   0.000000  
UNEDF0    82   112   -0.000000   0.000000  
UNEDF0    82   114   -0.000000   0.000000  
UNEDF0    82   116   0.000408   0.000000  
UNEDF0    82   118   0.000270   0.000000  
UNEDF0    82   120   0.000182   0.000000  
UNEDF0    82   122   0.000123   0.000000  
UNEDF0    82   124   0.000082   0.000000  
UNEDF0    82   126   -0.000063   -0.000000  
UNEDF0    82   128   -0.000000   0.000000  
UNEDF0    82   130   -0.000000   0.000000  
UNEDF0    82   132   0.000123   -0.000000  
UNEDF0    82   134   0.000157   -0.000000  
UNEDF0    82   136   0.000207   -0.000000  
UNEDF0    82   138   0.000289   -0.000000  
UNEDF0    82   140   0.000000   0.000000  
UNEDF0    82   142   0.000000   0.000000  
UNEDF0    82   144   0.000000   0.000000  
UNEDF0    82   146   0.000000   -0.000000  
UNEDF0    82   148   0.000000   0.000000  
UNEDF0    82   150   0.059915   0.000000  
UNEDF0    82   152   0.063105   -0.000000  
