EDF       Z     N      beta_2     beta_3  
UNEDF1    56    72   0.241363   0.000000  
UNEDF1    56    74   0.204877   0.000000  
UNEDF1    56    76   0.171124   0.000000  
UNEDF1    56    78   0.134934   0.000000  
UNEDF1    56    80   0.093032   -0.000000  
UNEDF1    56    82   0.000000   -0.000000  
UNEDF1    56    84   0.106280   0.000000  
UNEDF1    56    86   0.153297   0.089217  
UNEDF1    56    88   0.185819   0.124641  
UNEDF1    56    90   0.204208   0.132324  
UNEDF1    56    92   0.219831   0.128439  
UNEDF1    56    94   0.247771   0.098993  
UNEDF1    56    96   0.274117   0.085389  
UNEDF1    56    98   0.282660   0.000000  
UNEDF1    56   100   0.290082   0.000000  
UNEDF1    56   102   0.291459   0.000000  
UNEDF1    56   104   0.282615   -0.000000  
UNEDF1    56   106   0.265809   -0.000000  
UNEDF1    56   108   0.247271   0.000000  
UNEDF1    56   110   0.229973   0.000000  
UNEDF1    56   112   0.212974   0.000000  
UNEDF1    56   114   0.194868   0.000000  
UNEDF1    56   116   0.175703   0.000000  
UNEDF1    56   118   0.149538   0.000000  
UNEDF1    56   120   0.118905   0.000000  
UNEDF1    56   122   0.087595   -0.000000  
UNEDF1    56   124   0.000000   0.000000  
UNEDF1    56   126   0.000508   -0.000000  
UNEDF1    58    60   0.383154   -0.000000  
UNEDF1    58    62   0.395224   0.000008  
UNEDF1    58    64   0.399985   0.000004  
UNEDF1    58    66   0.363884   0.000000  
UNEDF1    58    68   0.332915   0.000000  
UNEDF1    58    70   0.299963   0.000000  
UNEDF1    58    72   0.257739   -0.000000  
UNEDF1    58    74   0.212979   0.000000  
UNEDF1    58    76   0.172982   -0.000000  
UNEDF1    58    78   0.140217   0.000000  
UNEDF1    58    80   0.097371   0.000000  
UNEDF1    58    82   -0.000000   0.000000  
UNEDF1    58    84   0.106142   0.000000  
UNEDF1    58    86   0.156607   0.110550  
UNEDF1    58    88   0.189850   0.131550  
UNEDF1    58    90   0.211881   0.139340  
UNEDF1    58    92   0.288621   -0.000001  
UNEDF1    58    94   0.304528   -0.000001  
UNEDF1    58    96   0.312710   0.000004  
UNEDF1    58    98   0.317331   0.000002  
UNEDF1    58   100   0.319025   0.000000  
UNEDF1    58   102   0.319866   -0.000000  
UNEDF1    58   104   0.332903   0.000001  
UNEDF1    58   106   0.366945   0.000367  
UNEDF1    58   108   0.357345   0.000001  
UNEDF1    58   110   0.240414   0.000000  
UNEDF1    58   112   0.219391   0.000000  
UNEDF1    58   114   0.199493   0.000000  
UNEDF1    58   116   0.177607   -0.000000  
UNEDF1    58   118   0.153084   -0.000000  
UNEDF1    58   120   0.124637   -0.000000  
UNEDF1    58   122   0.088707   0.000000  
UNEDF1    58   124   0.008083   0.000000  
UNEDF1    58   126   0.006085   -0.000000  
UNEDF1    58   128   -0.000000   0.000000  
UNEDF1    60    62   0.393563   0.000000  
UNEDF1    60    64   0.388818   0.000000  
UNEDF1    60    66   0.376930   -0.000000  
UNEDF1    60    68   0.358560   -0.000000  
UNEDF1    60    70   0.391578   -0.000000  
UNEDF1    60    72   0.395765   0.000000  
UNEDF1    60    74   0.225049   0.000000  
UNEDF1    60    76   0.180594   0.000000  
UNEDF1    60    78   0.142573   0.000000  
UNEDF1    60    80   0.093723   0.000000  
UNEDF1    60    82   -0.000000   -0.000000  
UNEDF1    60    84   0.096406   0.059186  
UNEDF1    60    86   0.141283   0.109909  
UNEDF1    60    88   0.192745   0.135983  
UNEDF1    60    90   0.218895   0.139834  
UNEDF1    60    92   0.314846   -0.000000  
UNEDF1    60    94   0.324276   -0.000000  
UNEDF1    60    96   0.330066   0.000000  
UNEDF1    60    98   0.336654   0.037501  
UNEDF1    60   100   0.337799   0.000001  
UNEDF1    60   102   0.342233   0.000004  
UNEDF1    60   104   0.357198   -0.000005  
UNEDF1    60   106   0.361419   -0.000000  
UNEDF1    60   108   0.353760   -0.000004  
UNEDF1    60   110   0.331376   -0.000001  
UNEDF1    60   112   0.230227   0.000000  
UNEDF1    60   114   0.209398   0.000000  
UNEDF1    60   116   0.186773   0.000000  
UNEDF1    60   118   0.159529   0.000000  
UNEDF1    60   120   0.121257   -0.000000  
UNEDF1    60   122   0.051999   -0.000000  
UNEDF1    60   124   -0.000001   0.000000  
UNEDF1    60   126   0.000215   -0.000000  
UNEDF1    60   128   0.000000   -0.000000  
UNEDF1    60   130   0.077449   -0.000000  
UNEDF1    60   132   0.107897   0.067307  
UNEDF1    60   134   0.129510   0.088609  
UNEDF1    60   136   0.142976   0.097163  
UNEDF1    62    66   0.375434   0.000000  
UNEDF1    62    68   0.360578   0.000000  
UNEDF1    62    70   0.372148   -0.000000  
UNEDF1    62    72   0.385092   0.000000  
UNEDF1    62    74   0.362976   -0.000000  
UNEDF1    62    76   0.196413   -0.000000  
UNEDF1    62    78   0.150535   0.000000  
UNEDF1    62    80   0.041916   -0.000000  
UNEDF1    62    82   -0.000000   -0.000000  
UNEDF1    62    84   0.080134   0.082754  
UNEDF1    62    86   0.126296   0.132593  
UNEDF1    62    88   0.192800   0.135112  
UNEDF1    62    90   0.309954   -0.000001  
UNEDF1    62    92   0.317960   0.000000  
UNEDF1    62    94   0.328125   -0.000000  
UNEDF1    62    96   0.333982   0.055362  
UNEDF1    62    98   0.336853   -0.000001  
UNEDF1    62   100   0.338720   0.000001  
UNEDF1    62   102   0.339033   0.000001  
UNEDF1    62   104   0.349382   -0.000000  
UNEDF1    62   106   0.348930   -0.000001  
UNEDF1    62   108   0.341849   0.000001  
UNEDF1    62   110   0.272708   -0.000000  
UNEDF1    62   112   0.248416   0.000000  
UNEDF1    62   114   0.227776   0.000000  
UNEDF1    62   116   0.203556   -0.000000  
UNEDF1    62   118   -0.164296   -0.000000  
UNEDF1    62   120   -0.113957   0.000000  
UNEDF1    62   122   0.026165   -0.000000  
UNEDF1    62   124   -0.000000   -0.000000  
UNEDF1    62   126   0.000134   -0.000000  
UNEDF1    62   128   0.000001   -0.000000  
UNEDF1    62   130   0.076253   0.067308  
UNEDF1    62   132   0.099438   0.091533  
UNEDF1    62   134   0.116627   0.106470  
UNEDF1    62   136   0.130545   0.116626  
UNEDF1    62   138   0.141568   0.123240  
UNEDF1    62   140   0.145306   0.125734  
UNEDF1    62   142   -0.199518   0.000000  
UNEDF1    62   144   0.289248   -0.000000  
UNEDF1    62   146   0.295499   0.000000  
UNEDF1    64    68   0.354464   -0.000000  
UNEDF1    64    70   0.357247   0.000000  
UNEDF1    64    72   0.380473   -0.000000  
UNEDF1    64    74   0.362864   -0.000000  
UNEDF1    64    76   -0.194760   -0.000000  
UNEDF1    64    78   -0.163049   -0.000000  
UNEDF1    64    80   -0.000000   0.000000  
UNEDF1    64    82   0.000726   0.000000  
UNEDF1    64    84   0.064691   0.085118  
UNEDF1    64    86   0.101339   0.135150  
UNEDF1    64    88   0.162306   0.158923  
UNEDF1    64    90   0.289907   -0.000000  
UNEDF1    64    92   0.313516   0.000000  
UNEDF1    64    94   0.324290   0.000000  
UNEDF1    64    96   0.331332   -0.000000  
UNEDF1    64    98   0.334628   0.000000  
UNEDF1    64   100   0.335079   0.000000  
UNEDF1    64   102   0.333378   0.000000  
UNEDF1    64   104   0.333337   -0.000001  
UNEDF1    64   106   0.338253   0.000001  
UNEDF1    64   108   0.317029   -0.000001  
UNEDF1    64   110   0.289522   -0.000000  
UNEDF1    64   112   0.268130   -0.000000  
UNEDF1    64   114   0.257970   0.000000  
UNEDF1    64   116   0.254882   -0.000000  
UNEDF1    64   118   -0.177335   -0.000000  
UNEDF1    64   120   -0.151336   -0.000000  
UNEDF1    64   122   -0.096351   -0.000000  
UNEDF1    64   124   -0.000000   0.000000  
UNEDF1    64   126   0.000141   0.000000  
UNEDF1    64   128   0.000000   0.000000  
UNEDF1    64   130   0.069155   0.086655  
UNEDF1    64   132   0.092469   0.110170  
UNEDF1    64   134   0.106127   0.123007  
UNEDF1    64   136   0.121219   0.136329  
UNEDF1    64   138   0.135195   0.144227  
UNEDF1    64   140   0.143113   0.147796  
UNEDF1    64   142   0.285451   0.000001  
UNEDF1    64   144   0.289313   -0.000000  
UNEDF1    64   146   0.294480   -0.000000  
UNEDF1    64   148   0.298382   0.000002  
UNEDF1    64   150   0.301856   0.000000  
UNEDF1    64   152   0.303811   0.000000  
UNEDF1    64   154   0.303397   -0.000000  
UNEDF1    66    72   0.370001   0.000000  
UNEDF1    66    74   0.357058   0.000000  
UNEDF1    66    76   -0.209656   0.000000  
UNEDF1    66    78   -0.173881   -0.000000  
UNEDF1    66    80   -0.134681   -0.000000  
UNEDF1    66    82   -0.000000   0.000000  
UNEDF1    66    84   0.061004   0.086666  
UNEDF1    66    86   0.092185   0.137124  
UNEDF1    66    88   0.225696   -0.000000  
UNEDF1    66    90   0.300016   0.000000  
UNEDF1    66    92   0.312984   0.000000  
UNEDF1    66    94   0.320957   -0.000000  
UNEDF1    66    96   0.326794   0.000000  
UNEDF1    66    98   0.330229   -0.000000  
UNEDF1    66   100   0.331233   -0.000000  
UNEDF1    66   102   0.329301   -0.000000  
UNEDF1    66   104   0.326051   -0.000000  
UNEDF1    66   106   0.319748   0.000000  
UNEDF1    66   108   0.304642   -0.000000  
UNEDF1    66   110   0.291270   -0.000000  
UNEDF1    66   112   0.280510   -0.000000  
UNEDF1    66   114   0.278001   -0.000000  
UNEDF1    66   116   -0.190456   0.000000  
UNEDF1    66   118   -0.182881   0.000000  
UNEDF1    66   120   -0.165156   -0.000000  
UNEDF1    66   122   -0.118949   -0.000000  
UNEDF1    66   124   -0.000001   0.000000  
UNEDF1    66   126   0.000184   -0.000000  
UNEDF1    66   128   0.018107   0.000000  
UNEDF1    66   130   0.071807   0.096049  
UNEDF1    66   132   0.089731   0.116408  
UNEDF1    66   134   0.101404   0.134502  
UNEDF1    66   136   0.119086   0.148063  
UNEDF1    66   138   0.132390   0.156135  
UNEDF1    66   140   -0.180844   -0.000000  
UNEDF1    66   142   0.283232   0.000000  
UNEDF1    66   144   0.291292   -0.000000  
UNEDF1    66   146   0.294035   -0.000000  
UNEDF1    66   148   0.296564   0.000000  
UNEDF1    66   150   0.297620   0.000000  
UNEDF1    66   152   0.299964   -0.000000  
UNEDF1    66   154   0.301304   -0.000000  
UNEDF1    66   156   0.304911   -0.000001  
UNEDF1    68    74   0.343720   -0.000000  
UNEDF1    68    76   -0.207239   -0.000000  
UNEDF1    68    78   -0.177348   -0.000000  
UNEDF1    68    80   -0.143764   -0.000000  
UNEDF1    68    82   -0.000000   -0.000000  
UNEDF1    68    84   -0.097267   0.000000  
UNEDF1    68    86   0.110956   0.127173  
UNEDF1    68    88   0.210941   -0.000000  
UNEDF1    68    90   0.253566   0.000000  
UNEDF1    68    92   0.296887   -0.000000  
UNEDF1    68    94   0.312626   0.000001  
UNEDF1    68    96   0.320982   0.000000  
UNEDF1    68    98   0.325789   0.000000  
UNEDF1    68   100   0.327445   -0.000000  
UNEDF1    68   102   0.325298   -0.000000  
UNEDF1    68   104   0.319861   0.000000  
UNEDF1    68   106   0.311249   -0.000000  
UNEDF1    68   108   0.299686   0.000000  
UNEDF1    68   110   0.289225   -0.000000  
UNEDF1    68   112   0.281114   -0.000000  
UNEDF1    68   114   0.275711   0.000000  
UNEDF1    68   116   -0.192013   -0.000000  
UNEDF1    68   118   -0.185688   0.000000  
UNEDF1    68   120   -0.172473   0.000000  
UNEDF1    68   122   -0.124741   -0.000000  
UNEDF1    68   124   -0.000002   0.000000  
UNEDF1    68   126   0.000272   0.000000  
UNEDF1    68   128   -0.033849   0.000000  
UNEDF1    68   130   0.065594   0.090647  
UNEDF1    68   132   0.089225   0.114885  
UNEDF1    68   134   0.099810   0.135028  
UNEDF1    68   136   0.142006   0.139186  
UNEDF1    68   138   0.177842   0.132275  
UNEDF1    68   140   0.238699   0.000000  
UNEDF1    68   142   0.257695   0.000000  
UNEDF1    68   144   0.271297   -0.000000  
UNEDF1    68   146   0.280475   -0.000000  
UNEDF1    68   148   0.284469   0.000000  
UNEDF1    68   150   0.285286   0.000000  
UNEDF1    68   152   0.286338   -0.000001  
UNEDF1    68   154   0.288922   0.000000  
UNEDF1    68   156   0.292197   0.000000  
UNEDF1    68   158   0.293931   0.000000  
UNEDF1    68   160   0.295821   -0.000000  
UNEDF1    68   162   0.293458   0.000000  
UNEDF1    70    78   -0.171339   -0.000000  
UNEDF1    70    80   -0.137971   0.000000  
UNEDF1    70    82   -0.000000   0.000000  
UNEDF1    70    84   -0.093972   0.000000  
UNEDF1    70    86   0.152559   0.000000  
UNEDF1    70    88   0.193552   0.000000  
UNEDF1    70    90   0.228535   -0.000000  
UNEDF1    70    92   0.263339   -0.000000  
UNEDF1    70    94   0.293991   0.000001  
UNEDF1    70    96   0.315324   0.000000  
UNEDF1    70    98   0.333628   -0.000000  
UNEDF1    70   100   0.332758   -0.000000  
UNEDF1    70   102   0.327094   0.000000  
UNEDF1    70   104   0.317641   -0.000000  
UNEDF1    70   106   0.304757   0.000000  
UNEDF1    70   108   0.292292   -0.000000  
UNEDF1    70   110   0.281427   -0.000000  
UNEDF1    70   112   0.272771   0.000000  
UNEDF1    70   114   0.262809   0.000000  
UNEDF1    70   116   -0.190677   -0.000000  
UNEDF1    70   118   -0.183529   -0.000000  
UNEDF1    70   120   -0.171427   -0.000000  
UNEDF1    70   122   -0.124456   -0.000000  
UNEDF1    70   124   -0.069160   0.000000  
UNEDF1    70   126   0.000320   0.000000  
UNEDF1    70   128   -0.033877   0.000000  
UNEDF1    70   130   0.082388   -0.000000  
UNEDF1    70   132   0.090655   0.096862  
UNEDF1    70   134   0.145902   0.090945  
UNEDF1    70   136   0.164270   0.107267  
UNEDF1    70   138   0.207063   0.061089  
UNEDF1    70   140   0.231085   0.036661  
UNEDF1    70   142   0.248797   0.000000  
UNEDF1    70   144   0.264088   0.000000  
UNEDF1    70   146   0.273437   0.000000  
UNEDF1    70   148   0.274534   0.000000  
UNEDF1    70   150   0.274155   -0.000000  
UNEDF1    70   152   0.273639   0.000000  
UNEDF1    70   154   0.273498   0.000000  
UNEDF1    70   156   0.273604   0.000000  
UNEDF1    70   158   0.274542   -0.000000  
UNEDF1    70   160   0.275197   -0.000000  
UNEDF1    70   162   0.276416   -0.000000  
UNEDF1    70   164   0.271893   0.000000  
UNEDF1    70   166   0.265013   -0.000000  
UNEDF1    72    80   -0.124147   0.000000  
UNEDF1    72    82   -0.000000   -0.000000  
UNEDF1    72    84   -0.086817   0.000000  
UNEDF1    72    86   0.146130   0.000000  
UNEDF1    72    88   0.183018   0.000000  
UNEDF1    72    90   0.207972   0.000000  
UNEDF1    72    92   0.233983   0.000000  
UNEDF1    72    94   0.259178   -0.000000  
UNEDF1    72    96   0.323244   0.000000  
UNEDF1    72    98   0.341284   0.000000  
UNEDF1    72   100   0.347242   0.000000  
UNEDF1    72   102   0.342188   0.000000  
UNEDF1    72   104   0.325835   0.000000  
UNEDF1    72   106   0.286034   0.000000  
UNEDF1    72   108   0.271963   0.000000  
UNEDF1    72   110   0.262609   0.000000  
UNEDF1    72   112   0.250123   -0.000000  
UNEDF1    72   114   0.228180   -0.000000  
UNEDF1    72   116   -0.181324   0.000000  
UNEDF1    72   118   -0.173875   0.000000  
UNEDF1    72   120   -0.157727   0.000000  
UNEDF1    72   122   -0.116006   0.000000  
UNEDF1    72   124   -0.071826   0.000000  
UNEDF1    72   126   0.000292   -0.000000  
UNEDF1    72   128   -0.032534   0.000000  
UNEDF1    72   130   0.082503   -0.000000  
UNEDF1    72   132   0.117957   0.043688  
UNEDF1    72   134   0.147361   0.062444  
UNEDF1    72   136   0.171567   0.064731  
UNEDF1    72   138   0.195002   0.049109  
UNEDF1    72   140   0.218284   0.000001  
UNEDF1    72   142   0.250257   0.000000  
UNEDF1    72   144   0.268266   0.000000  
UNEDF1    72   146   0.278896   0.000001  
UNEDF1    72   148   0.281153   0.000001  
UNEDF1    72   150   0.276132   0.000001  
UNEDF1    72   152   0.271692   0.000000  
UNEDF1    72   154   0.268303   0.000000  
UNEDF1    72   156   0.264738   -0.000000  
UNEDF1    72   158   0.260075   0.000000  
UNEDF1    72   160   0.253651   0.000000  
UNEDF1    72   162   0.242659   0.000000  
UNEDF1    72   164   0.229304   0.000000  
UNEDF1    72   166   0.215434   0.000000  
UNEDF1    72   168   0.199692   0.000000  
UNEDF1    72   170   0.182982   0.000000  
UNEDF1    72   172   0.166354   0.000000  
UNEDF1    72   174   0.148454   0.000000  
UNEDF1    72   176   0.131553   0.000000  
UNEDF1    74    82   -0.000000   -0.000000  
UNEDF1    74    84   -0.065221   0.000002  
UNEDF1    74    86   0.138473   0.000000  
UNEDF1    74    88   0.167438   0.000000  
UNEDF1    74    90   0.187737   0.000000  
UNEDF1    74    92   0.207062   0.000000  
UNEDF1    74    94   0.231309   0.000000  
UNEDF1    74    96   0.305580   0.000001  
UNEDF1    74    98   0.319662   0.000000  
UNEDF1    74   100   0.328632   0.000001  
UNEDF1    74   102   0.332016   0.000000  
UNEDF1    74   104   0.319535   0.000000  
UNEDF1    74   106   0.263612   0.000000  
UNEDF1    74   108   0.250650   0.000000  
UNEDF1    74   110   0.240150   0.000000  
UNEDF1    74   112   0.227752   -0.000000  
UNEDF1    74   114   0.206721   0.000000  
UNEDF1    74   116   0.182971   -0.000000  
UNEDF1    74   118   -0.160245   0.000000  
UNEDF1    74   120   -0.139716   0.000000  
UNEDF1    74   122   -0.106729   -0.000000  
UNEDF1    74   124   -0.070186   0.000000  
UNEDF1    74   126   0.000203   -0.000000  
UNEDF1    74   128   -0.029952   0.000000  
UNEDF1    74   130   0.073374   0.000000  
UNEDF1    74   132   0.104190   -0.000000  
UNEDF1    74   134   0.137117   0.050249  
UNEDF1    74   136   0.157345   0.051632  
UNEDF1    74   138   0.179357   -0.000000  
UNEDF1    74   140   0.215004   -0.000000  
UNEDF1    74   142   0.255685   0.000000  
UNEDF1    74   144   0.270269   0.000001  
UNEDF1    74   146   0.279106   0.000001  
UNEDF1    74   148   0.283591   0.000001  
UNEDF1    74   150   0.284002   0.000000  
UNEDF1    74   152   0.280772   -0.000000  
UNEDF1    74   154   0.276587   0.000000  
UNEDF1    74   156   0.272937   0.000000  
UNEDF1    74   158   0.274238   0.000000  
UNEDF1    74   160   0.270191   0.000000  
UNEDF1    74   162   0.227060   0.000000  
UNEDF1    74   164   0.211121   0.000000  
UNEDF1    74   166   0.197631   0.000000  
UNEDF1    74   168   0.183459   0.000000  
UNEDF1    74   170   0.168751   0.000000  
UNEDF1    74   172   0.153389   0.000000  
UNEDF1    74   174   0.137075   0.000000  
UNEDF1    74   176   0.119337   0.000000  
UNEDF1    74   178   0.098290   0.000000  
UNEDF1    74   180   0.071776   0.000000  
UNEDF1    74   182   -0.000000   0.000000  
UNEDF1    74   184   0.000432   0.000000  
UNEDF1    76    86   0.118120   -0.000000  
UNEDF1    76    88   0.151236   0.000000  
UNEDF1    76    90   0.165795   0.026421  
UNEDF1    76    92   0.181057   -0.000000  
UNEDF1    76    94   0.275346   0.000000  
UNEDF1    76    96   0.291313   0.000001  
UNEDF1    76    98   0.302784   0.000001  
UNEDF1    76   100   0.311155   -0.000000  
UNEDF1    76   102   0.312525   0.000001  
UNEDF1    76   104   0.300865   0.000000  
UNEDF1    76   106   0.257567   0.000000  
UNEDF1    76   108   0.236671   0.000000  
UNEDF1    76   110   0.222897   -0.000000  
UNEDF1    76   112   0.205346   0.000000  
UNEDF1    76   114   0.189341   -0.000000  
UNEDF1    76   116   0.164062   0.000000  
UNEDF1    76   118   -0.145029   0.000000  
UNEDF1    76   120   -0.123263   0.000000  
UNEDF1    76   122   -0.097591   0.000000  
UNEDF1    76   124   -0.064808   0.000000  
UNEDF1    76   126   0.000137   -0.000000  
UNEDF1    76   128   0.000001   -0.000000  
UNEDF1    76   130   0.053893   0.000000  
UNEDF1    76   132   0.084947   0.041561  
UNEDF1    76   134   0.111705   0.052731  
UNEDF1    76   136   0.144001   0.066592  
UNEDF1    76   138   0.159575   0.048677  
UNEDF1    76   140   0.232736   0.000000  
UNEDF1    76   142   0.250709   0.000000  
UNEDF1    76   144   0.263397   0.000000  
UNEDF1    76   146   0.273478   0.000000  
UNEDF1    76   148   0.279182   0.000000  
UNEDF1    76   150   0.280659   -0.000000  
UNEDF1    76   152   0.278849   0.000000  
UNEDF1    76   154   0.275904   0.000000  
UNEDF1    76   156   0.272668   0.000000  
UNEDF1    76   158   0.272541   0.000000  
UNEDF1    76   160   0.268248   0.000000  
UNEDF1    76   162   0.223008   0.000000  
UNEDF1    76   164   0.202267   0.000000  
UNEDF1    76   166   0.185682   0.000000  
UNEDF1    76   168   0.170494   0.000000  
UNEDF1    76   170   0.155750   0.000000  
UNEDF1    76   172   0.140585   -0.000000  
UNEDF1    76   174   -0.117527   0.020155  
UNEDF1    76   176   -0.105251   0.000000  
UNEDF1    76   178   -0.087471   0.000000  
UNEDF1    76   180   0.061630   0.000000  
UNEDF1    76   182   -0.000000   0.000000  
UNEDF1    76   184   0.000154   -0.000000  
UNEDF1    78    90   0.135104   0.027151  
UNEDF1    78    92   0.154021   0.051225  
UNEDF1    78    94   0.165003   0.000000  
UNEDF1    78    96   0.279370   0.000000  
UNEDF1    78    98   0.293741   -0.000001  
UNEDF1    78   100   0.304628   0.000001  
UNEDF1    78   102   0.306390   0.000001  
UNEDF1    78   104   0.295460   0.000000  
UNEDF1    78   106   0.276326   0.000000  
UNEDF1    78   108   0.255057   0.000000  
UNEDF1    78   110   -0.164241   0.040916  
UNEDF1    78   112   -0.156705   0.032710  
UNEDF1    78   114   -0.150721   0.012803  
UNEDF1    78   116   -0.141870   0.000000  
UNEDF1    78   118   -0.132952   0.000000  
UNEDF1    78   120   -0.113908   0.000000  
UNEDF1    78   122   -0.091899   0.000000  
UNEDF1    78   124   -0.000001   -0.000000  
UNEDF1    78   126   0.000110   -0.000000  
UNEDF1    78   128   0.000000   -0.000000  
UNEDF1    78   130   0.017580   -0.000000  
UNEDF1    78   132   0.055682   0.051227  
UNEDF1    78   134   0.020383   0.105488  
UNEDF1    78   136   0.001167   0.123895  
UNEDF1    78   138   -0.010933   0.139736  
UNEDF1    78   140   0.222998   0.000000  
UNEDF1    78   142   0.240560   0.000001  
UNEDF1    78   144   0.255285   -0.000000  
UNEDF1    78   146   0.267748   0.000001  
UNEDF1    78   148   0.274137   0.000000  
UNEDF1    78   150   0.275446   0.000000  
UNEDF1    78   152   0.273127   0.000000  
UNEDF1    78   154   0.270367   0.000000  
UNEDF1    78   156   0.266991   0.000000  
UNEDF1    78   158   0.262225   0.000000  
UNEDF1    78   160   0.251352   0.000000  
UNEDF1    78   162   0.230360   0.000000  
UNEDF1    78   164   -0.166636   0.050767  
UNEDF1    78   166   -0.155978   0.031639  
UNEDF1    78   168   -0.144859   0.028798  
UNEDF1    78   170   -0.134628   0.009211  
UNEDF1    78   172   -0.124345   0.000000  
UNEDF1    78   174   -0.113552   0.000000  
UNEDF1    78   176   -0.100624   0.000000  
UNEDF1    78   178   -0.083825   0.000000  
UNEDF1    78   180   -0.061169   0.000000  
UNEDF1    78   182   0.000000   0.000000  
UNEDF1    78   184   0.000098   -0.000000  
UNEDF1    80    94   0.125268   0.077537  
UNEDF1    80    96   0.263335   0.000000  
UNEDF1    80    98   0.293427   0.000003  
UNEDF1    80   100   0.308174   0.000000  
UNEDF1    80   102   0.309822   0.000001  
UNEDF1    80   104   0.299763   0.000001  
UNEDF1    80   106   0.284413   0.000000  
UNEDF1    80   108   -0.169137   0.000000  
UNEDF1    80   110   -0.160021   0.000000  
UNEDF1    80   112   -0.151617   0.000000  
UNEDF1    80   114   -0.144153   0.000000  
UNEDF1    80   116   -0.135034   0.000000  
UNEDF1    80   118   -0.122303   0.000000  
UNEDF1    80   120   -0.096717   0.000000  
UNEDF1    80   122   -0.071797   0.000000  
UNEDF1    80   124   -0.000000   -0.000000  
UNEDF1    80   126   0.000231   0.000000  
UNEDF1    80   128   0.000000   0.000000  
UNEDF1    80   130   0.000002   -0.000000  
UNEDF1    80   132   0.000003   -0.000000  
UNEDF1    80   134   0.020343   0.084818  
UNEDF1    80   136   0.019278   0.103310  
UNEDF1    80   138   0.001359   0.111666  
UNEDF1    80   140   0.127321   0.102094  
UNEDF1    80   142   0.228081   0.000000  
UNEDF1    80   144   0.248196   0.000000  
UNEDF1    80   146   0.263355   0.000003  
UNEDF1    80   148   0.270031   0.000001  
UNEDF1    80   150   0.271276   0.000001  
UNEDF1    80   152   0.269661   0.000001  
UNEDF1    80   154   0.267190   0.000000  
UNEDF1    80   156   0.263695   0.000000  
UNEDF1    80   158   0.258762   0.000000  
UNEDF1    80   160   0.249538   0.000000  
UNEDF1    80   162   0.234337   0.000000  
UNEDF1    80   164   -0.167158   0.000000  
UNEDF1    80   166   -0.158154   0.000000  
UNEDF1    80   168   -0.147672   0.000000  
UNEDF1    80   170   -0.135768   0.000000  
UNEDF1    80   172   -0.124311   0.000000  
UNEDF1    80   174   -0.112036   0.000000  
UNEDF1    80   176   -0.096537   0.000000  
UNEDF1    80   178   -0.070483   0.000000  
UNEDF1    80   180   -0.000000   -0.000000  
UNEDF1    80   182   0.000000   0.000000  
UNEDF1    80   184   0.000076   -0.000000  
UNEDF1    82    96   0.000000   0.000000  
UNEDF1    82    98   0.000348   0.024708  
UNEDF1    82   100   0.309694   -0.000001  
UNEDF1    82   102   0.308186   0.000001  
UNEDF1    82   104   0.297000   -0.000000  
UNEDF1    82   106   -0.194248   -0.000000  
UNEDF1    82   108   -0.186402   -0.000000  
UNEDF1    82   110   -0.000000   0.000000  
UNEDF1    82   112   -0.000000   0.000000  
UNEDF1    82   114   -0.000000   0.000000  
UNEDF1    82   116   -0.000000   0.000000  
UNEDF1    82   118   -0.000000   0.000000  
UNEDF1    82   120   0.000791   0.000000  
UNEDF1    82   122   0.000141   0.000000  
UNEDF1    82   124   0.000094   0.000000  
UNEDF1    82   126   -0.000849   -0.000000  
UNEDF1    82   128   -0.000000   0.000000  
UNEDF1    82   130   -0.000101   -0.000000  
UNEDF1    82   132   -0.008348   -0.000002  
UNEDF1    82   134   -0.009908   -0.000002  
UNEDF1    82   136   0.001235   0.032145  
UNEDF1    82   138   -0.014615   -0.000002  
UNEDF1    82   140   0.001263   0.048501  
UNEDF1    82   142   0.000449   0.047734  
UNEDF1    82   144   0.232887   -0.000000  
UNEDF1    82   146   0.249579   -0.000000  
UNEDF1    82   148   0.257248   -0.000000  
UNEDF1    82   150   0.259620   -0.000001  
UNEDF1    82   152   0.259053   -0.000001  
UNEDF1    82   154   0.257049   -0.000000  
UNEDF1    82   156   0.253642   -0.000000  
UNEDF1    82   158   0.247683   -0.000000  
UNEDF1    82   160   -0.177992   -0.000000  
UNEDF1    82   162   -0.173728   -0.000000  
UNEDF1    82   164   -0.168464   -0.000000  
UNEDF1    82   166   -0.161775   -0.000000  
UNEDF1    82   168   -0.153182   -0.000000  
UNEDF1    82   170   -0.142305   -0.000000  
UNEDF1    82   172   -0.000000   0.000000  
UNEDF1    82   174   -0.000000   0.000000  
UNEDF1    82   176   0.001007   0.000000  
UNEDF1    82   178   0.000233   0.000000  
UNEDF1    82   180   0.000105   0.000000  
UNEDF1    82   182   -0.000824   0.000000  
UNEDF1    82   184   -0.000322   -0.000000  
UNEDF1    84   102   0.308675   -0.000000  
UNEDF1    84   104   0.298774   -0.000000  
UNEDF1    84   106   0.279389   -0.000000  
UNEDF1    84   108   -0.206765   -0.000000  
UNEDF1    84   110   -0.196136   -0.000000  
UNEDF1    84   112   -0.093733   -0.000000  
UNEDF1    84   114   -0.086792   0.000000  
UNEDF1    84   116   -0.069336   -0.000001  
UNEDF1    84   118   -0.061116   -0.000001  
UNEDF1    84   120   -0.034640   -0.000001  
UNEDF1    84   122   -0.000001   0.000000  
