EDF       Z     N      beta_2     beta_3  
  SLY4    94   180   0.000230   0.000000  
  SLY4    94   182   0.000123   0.000000  
  SLY4    94   184   0.000092   0.000000  
  SLY4    94   186   0.000091   0.000000  
  SLY4    94   188   -0.000110   -0.000000  
  SLY4    94   190   0.014878   0.062815  
  SLY4    94   192   0.075184   0.120189  
  SLY4    94   194   0.125687   0.151227  
  SLY4    94   196   0.154754   0.167319  
  SLY4    94   198   0.174642   0.174562  
  SLY4    94   200   0.191204   0.174807  
  SLY4    94   202   0.206175   0.166027  
  SLY4    94   204   0.218325   0.142360  
  SLY4    94   206   0.225476   0.103858  
  SLY4    94   208   0.229109   0.070349  
  SLY4    96   126   0.000140   0.000000  
  SLY4    96   128   0.002112   0.025263  
  SLY4    96   130   0.081863   0.125252  
  SLY4    96   132   0.146532   0.168001  
  SLY4    96   134   0.187593   0.187725  
  SLY4    96   136   0.215445   0.194445  
  SLY4    96   138   0.236802   0.192410  
  SLY4    96   140   0.253414   0.181601  
  SLY4    96   142   0.265253   0.161409  
  SLY4    96   144   0.272039   0.133554  
  SLY4    96   146   0.274784   0.104546  
  SLY4    96   148   0.271744   0.011146  
  SLY4    96   150   0.271431   0.000003  
  SLY4    96   152   0.269632   0.000001  
  SLY4    96   154   0.266142   0.000000  
  SLY4    96   156   0.260737   0.000000  
  SLY4    96   158   0.253417   0.000001  
  SLY4    96   160   0.243304   0.000000  
  SLY4    96   162   0.230867   0.000000  
  SLY4    96   164   0.215230   0.000000  
  SLY4    96   166   0.196206   -0.000000  
  SLY4    96   168   0.174493   0.000000  
  SLY4    96   170   0.150646   -0.000000  
  SLY4    96   172   -0.123616   -0.000000  
  SLY4    96   174   -0.103716   0.000000  
  SLY4    96   176   -0.079347   -0.000000  
  SLY4    96   178   -0.043802   -0.000000  
  SLY4    96   180   0.000002   0.000000  
  SLY4    96   182   0.000140   0.000000  
  SLY4    96   184   0.000100   0.000000  
  SLY4    96   186   -0.000098   -0.000000  
  SLY4    96   188   0.013950   0.069978  
  SLY4    96   190   0.038823   0.104157  
  SLY4    96   192   0.080246   0.134899  
  SLY4    96   194   0.126451   0.161551  
  SLY4    96   196   0.156879   0.176530  
  SLY4    96   198   0.177877   0.182289  
  SLY4    96   200   0.195883   0.180271  
  SLY4    96   202   0.212741   0.168341  
  SLY4    96   204   0.225904   0.137075  
  SLY4    96   206   0.233502   0.122924  
  SLY4    96   208   0.233817   0.007471  
  SLY4    96   210   0.235982   0.004625  
  SLY4    96   212   0.237267   0.000003  
  SLY4    96   214   0.237830   0.000000  
  SLY4    98   130   0.085783   0.137445  
  SLY4    98   132   0.143591   0.174531  
  SLY4    98   134   0.189904   0.191426  
  SLY4    98   136   0.221867   0.193967  
  SLY4    98   138   0.245189   0.186187  
  SLY4    98   140   0.261765   0.167795  
  SLY4    98   142   0.271775   0.141454  
  SLY4    98   144   0.277244   0.117617  
  SLY4    98   146   0.277608   0.075106  
  SLY4    98   148   0.275947   0.000003  
  SLY4    98   150   0.275794   0.000002  
  SLY4    98   152   0.274150   0.000003  
  SLY4    98   154   0.271063   0.000002  
  SLY4    98   156   0.266284   0.000001  
  SLY4    98   158   0.259433   0.000000  
  SLY4    98   160   0.250789   0.000000  
  SLY4    98   162   0.240050   0.000000  
  SLY4    98   164   0.226343   0.000000  
  SLY4    98   166   0.208541   0.000000  
  SLY4    98   168   0.186868   -0.000000  
  SLY4    98   170   0.162306   -0.000000  
  SLY4    98   172   -0.133438   0.000000  
  SLY4    98   174   -0.114103   -0.000000  
  SLY4    98   176   -0.091122   -0.000000  
  SLY4    98   178   -0.059690   0.000000  
  SLY4    98   180   0.000347   -0.000000  
  SLY4    98   182   0.000157   0.000000  
  SLY4    98   184   -0.000106   -0.000000  
  SLY4    98   186   0.007673   0.059451  
  SLY4    98   188   0.020578   0.090370  
  SLY4    98   190   0.045449   0.119605  
  SLY4    98   192   0.081767   0.145918  
  SLY4    98   194   0.124914   0.169511  
  SLY4    98   196   0.156781   0.183141  
  SLY4    98   198   0.179028   0.187432  
  SLY4    98   200   0.198577   0.183016  
  SLY4    98   202   0.218126   0.162389  
  SLY4    98   204   0.233316   0.053050  
  SLY4    98   206   0.236360   0.006285  
  SLY4    98   208   0.238478   0.004185  
  SLY4    98   210   0.240111   0.003258  
  SLY4    98   212   0.241153   0.002564  
  SLY4    98   214   0.241383   0.000006  
  SLY4    98   216   0.240912   0.001626  
  SLY4    98   218   0.239425   0.003724  
  SLY4   100   134   0.188735   0.192770  
  SLY4   100   136   0.226220   0.191021  
  SLY4   100   138   0.253662   0.172846  
  SLY4   100   140   0.269543   0.147846  
  SLY4   100   142   0.277432   0.124916  
  SLY4   100   144   0.281141   0.105314  
  SLY4   100   146   0.280226   0.065605  
  SLY4   100   148   0.278199   0.000003  
  SLY4   100   150   0.277686   0.000003  
  SLY4   100   152   0.276144   0.000003  
  SLY4   100   154   0.273032   0.000001  
  SLY4   100   156   0.268663   0.000001  
  SLY4   100   158   0.262583   0.000000  
  SLY4   100   160   0.254843   0.000000  
  SLY4   100   162   0.245907   0.000000  
  SLY4   100   164   0.234958   0.000000  
  SLY4   100   166   0.219977   -0.000000  
  SLY4   100   168   0.199475   -0.000000  
  SLY4   100   170   0.174266   -0.000000  
  SLY4   100   172   -0.142197   -0.000000  
  SLY4   100   174   -0.123499   0.000000  
  SLY4   100   176   -0.101591   -0.000000  
  SLY4   100   178   -0.071864   -0.000000  
  SLY4   100   180   -0.000000   0.000000  
  SLY4   100   182   -0.000180   -0.000000  
  SLY4   100   184   0.005903   0.053351  
  SLY4   100   186   0.011525   0.077723  
  SLY4   100   188   0.024321   0.104121  
  SLY4   100   190   0.048782   0.130890  
  SLY4   100   192   0.081554   0.154772  
  SLY4   100   194   0.121885   0.175753  
  SLY4   100   196   0.155573   0.187574  
  SLY4   100   198   0.179438   0.189927  
  SLY4   100   200   0.197495   0.184056  
  SLY4   100   202   0.222837   0.152776  
  SLY4   100   204   0.239490   0.033115  
  SLY4   100   206   0.240857   0.005412  
  SLY4   100   208   0.241926   0.000000  
  SLY4   100   210   0.242897   0.000000  
  SLY4   100   212   0.243579   0.001799  
  SLY4   100   214   0.243559   0.000000  
  SLY4   100   216   0.242924   0.000001  
  SLY4   100   218   0.241457   0.000013  
  SLY4   100   220   0.239101   0.000008  
  SLY4   102   136   0.230166   0.183957  
  SLY4   102   138   0.261991   0.156996  
  SLY4   102   140   0.275977   0.127575  
  SLY4   102   142   0.280941   0.109954  
  SLY4   102   144   0.282780   0.092869  
  SLY4   102   146   0.280738   0.055359  
  SLY4   102   148   0.278508   0.000002  
  SLY4   102   150   0.277731   0.000001  
  SLY4   102   152   0.275891   0.000002  
  SLY4   102   154   0.272856   0.000000  
  SLY4   102   156   0.268523   0.002748  
  SLY4   102   158   0.262726   0.001075  
  SLY4   102   160   0.255841   0.000000  
  SLY4   102   162   0.248280   0.000000  
  SLY4   102   164   0.239558   0.000000  
  SLY4   102   166   0.228142   0.000000  
  SLY4   102   168   0.210854   -0.000000  
  SLY4   102   170   0.186003   -0.000000  
  SLY4   102   172   -0.149413   0.000000  
  SLY4   102   174   -0.131081   -0.000000  
  SLY4   102   176   -0.109968   -0.000000  
  SLY4   102   178   -0.081756   0.000000  
  SLY4   102   180   -0.034913   0.000000  
  SLY4   102   182   0.001911   0.025185  
  SLY4   102   184   0.005380   0.057533  
  SLY4   102   186   0.010760   0.083439  
  SLY4   102   188   0.022048   0.108663  
  SLY4   102   190   0.055275   0.142887  
  SLY4   102   192   0.082085   0.162729  
  SLY4   102   194   0.115991   0.179392  
  SLY4   102   196   0.153825   0.189565  
  SLY4   102   198   0.180680   0.189248  
  SLY4   102   200   0.203680   0.175365  
  SLY4   102   202   0.247659   0.027282  
  SLY4   102   204   0.245932   0.003895  
  SLY4   102   206   0.245014   0.003990  
  SLY4   102   208   0.244793   0.000001  
  SLY4   102   210   0.244933   0.000001  
  SLY4   102   212   0.245004   0.000001  
  SLY4   102   214   0.244783   0.001158  
  SLY4   102   216   0.243832   0.000005  
  SLY4   102   218   0.242392   0.003151  
  SLY4   102   220   0.240119   0.002634  
  SLY4   102   222   0.237060   0.000867  
  SLY4   104   142   0.280275   0.077975  
  SLY4   104   144   0.278419   0.033349  
  SLY4   104   146   0.277631   0.000000  
  SLY4   104   148   0.277181   0.000002  
  SLY4   104   150   0.276018   0.000001  
  SLY4   104   152   0.273972   0.000001  
  SLY4   104   154   0.270909   0.001151  
  SLY4   104   156   0.266482   0.000000  
  SLY4   104   158   0.260928   0.000000  
  SLY4   104   160   0.254679   0.000000  
  SLY4   104   162   0.247998   0.000000  
  SLY4   104   164   0.240580   0.000000  
  SLY4   104   166   0.231309   0.000000  
  SLY4   104   168   0.217915   0.000000  
  SLY4   104   170   0.197164   0.000000  
  SLY4   104   172   0.161742   -0.000000  
  SLY4   104   174   -0.136794   -0.000000  
  SLY4   104   176   -0.115635   0.000000  
  SLY4   104   178   -0.090065   0.000000  
  SLY4   104   180   -0.044617   -0.000000  
  SLY4   104   182   0.000940   0.018791  
  SLY4   104   184   0.003984   0.056461  
  SLY4   104   186   0.008821   0.084795  
  SLY4   104   188   0.019345   0.111760  
  SLY4   104   190   0.042494   0.139633  
  SLY4   104   192   0.072639   0.164173  
  SLY4   104   194   0.108059   0.180781  
  SLY4   104   196   0.152180   0.188655  
  SLY4   104   198   0.295284   0.011938  
  SLY4   104   200   0.276617   0.013222  
  SLY4   104   202   0.261256   0.013658  
  SLY4   104   204   0.253148   0.002007  
  SLY4   104   206   0.249106   0.002046  
  SLY4   104   208   0.247008   0.000001  
  SLY4   104   210   0.246015   0.000001  
  SLY4   104   212   0.245361   0.000002  
  SLY4   104   214   0.244616   0.000004  
  SLY4   104   216   0.243552   0.002750  
  SLY4   104   218   0.241860   0.000745  
  SLY4   104   220   0.239510   0.002149  
  SLY4   104   222   0.236414   0.000001  
  SLY4   104   224   0.232684   0.000000  
  SLY4   104   226   0.228283   0.000000  
  SLY4   104   228   0.223281   0.000000  
  SLY4   104   230   0.217679   0.000000  
  SLY4   106   146   0.275974   0.000003  
  SLY4   106   148   0.274703   0.000002  
  SLY4   106   150   0.273101   0.000001  
  SLY4   106   152   0.270788   0.001266  
  SLY4   106   154   0.267386   0.000790  
  SLY4   106   156   0.262942   0.000471  
  SLY4   106   158   0.257551   0.000000  
  SLY4   106   160   0.251784   0.000000  
  SLY4   106   162   0.245526   0.000000  
  SLY4   106   164   0.238660   0.000000  
  SLY4   106   166   0.230043   0.000000  
  SLY4   106   168   0.218774   0.000000  
  SLY4   106   170   0.201014   0.000000  
  SLY4   106   172   0.166369   -0.000000  
  SLY4   106   174   -0.138992   0.000000  
  SLY4   106   176   -0.118390   0.000000  
  SLY4   106   178   -0.092615   0.000000  
  SLY4   106   180   -0.053137   -0.000000  
  SLY4   106   182   0.000244   0.000000  
  SLY4   106   184   0.001949   0.046387  
  SLY4   106   186   0.005873   0.079306  
  SLY4   106   188   0.015718   0.110603  
  SLY4   106   190   0.040923   0.143309  
  SLY4   106   192   0.066923   0.166241  
  SLY4   106   194   0.341850   0.005325  
  SLY4   106   196   0.330206   0.004271  
  SLY4   106   198   0.317524   0.004104  
  SLY4   106   200   0.300961   0.004706  
  SLY4   106   202   0.278740   0.005942  
  SLY4   106   204   0.261104   0.001064  
  SLY4   106   206   0.251361   0.000001  
  SLY4   106   208   0.247606   0.000001  
  SLY4   106   210   0.245674   0.000002  
  SLY4   106   212   0.244216   0.000004  
  SLY4   106   214   0.242930   0.000004  
  SLY4   106   216   0.241401   0.000000  
  SLY4   106   218   0.239511   0.001293  
  SLY4   106   220   0.236885   0.000001  
  SLY4   106   222   0.233725   0.000001  
  SLY4   106   224   0.229881   0.000000  
  SLY4   106   226   0.225489   0.000000  
  SLY4   106   228   0.220599   0.000000  
  SLY4   106   230   0.215216   0.000000  
  SLY4   106   232   0.209356   0.000000  
  SLY4   108   152   0.266615   0.000865  
  SLY4   108   154   0.262692   0.000480  
  SLY4   108   156   0.257809   0.000000  
  SLY4   108   158   0.252519   0.000000  
  SLY4   108   160   0.246717   0.000000  
  SLY4   108   162   0.240545   0.000000  
  SLY4   108   164   0.233385   0.000000  
  SLY4   108   166   0.224911   0.000000  
  SLY4   108   168   0.213330   0.000000  
  SLY4   108   170   0.195982   -0.000000  
  SLY4   108   172   0.163977   -0.000000  
  SLY4   108   174   -0.138035   0.000000  
  SLY4   108   176   -0.118953   0.000000  
  SLY4   108   178   -0.095023   0.000000  
  SLY4   108   180   -0.055315   0.000000  
  SLY4   108   182   0.000260   0.000000  
  SLY4   108   184   0.000160   0.000000  
  SLY4   108   186   0.002906   0.065111  
  SLY4   108   188   0.012158   0.106332  
  SLY4   108   190   0.034078   0.142082  
  SLY4   108   192   0.057233   0.166198  
  SLY4   108   194   0.355161   0.005535  
  SLY4   108   196   0.345449   0.002743  
  SLY4   108   198   0.333874   0.002139  
  SLY4   108   200   0.319895   0.002135  
  SLY4   108   202   0.298974   0.000393  
  SLY4   108   204   0.269194   0.000000  
  SLY4   108   206   0.250466   0.000002  
  SLY4   108   208   0.246047   0.000001  
  SLY4   108   210   0.243433   0.000000  
  SLY4   108   212   0.241459   0.000000  
  SLY4   108   214   0.239670   0.000000  
  SLY4   108   216   0.237792   0.001227  
  SLY4   108   218   0.235383   0.000001  
  SLY4   108   220   0.232512   0.000001  
  SLY4   108   222   0.228997   0.000000  
  SLY4   108   224   0.224901   0.000000  
  SLY4   108   226   0.220332   0.000000  
  SLY4   108   228   0.215379   0.000000  
  SLY4   108   230   0.210089   0.000000  
  SLY4   108   232   0.204340   0.000000  
  SLY4   108   234   0.197688   0.000000  
  SLY4   110   156   0.251451   0.000000  
  SLY4   110   158   0.245579   0.000000  
  SLY4   110   160   0.239606   0.000000  
  SLY4   110   162   0.233074   0.000000  
  SLY4   110   164   0.225732   0.000000  
  SLY4   110   166   0.216285   0.000000  
  SLY4   110   168   0.203556   -0.000000  
  SLY4   110   170   0.184920   -0.000000  
  SLY4   110   172   0.158312   -0.000000  
  SLY4   110   174   0.130866   -0.000000  
  SLY4   110   176   -0.116408   0.000000  
  SLY4   110   178   -0.094703   0.000000  
  SLY4   110   180   -0.049871   0.000000  
  SLY4   110   182   0.000272   0.000000  
  SLY4   110   184   0.000168   0.000000  
  SLY4   110   186   -0.000648   0.000000  
  SLY4   110   188   0.008075   0.093673  
  SLY4   110   190   0.029857   0.140463  
  SLY4   110   192   0.048810   0.166325  
  SLY4   110   194   0.060832   0.179143  
  SLY4   110   196   0.358174   0.003654  
  SLY4   110   198   0.348486   0.000214  
  SLY4   110   200   0.335752   0.000000  
  SLY4   110   202   0.316432   0.000248  
  SLY4   110   204   0.275946   0.000000  
  SLY4   110   206   0.250672   0.000000  
  SLY4   110   208   0.245000   0.000003  
  SLY4   110   210   0.241263   0.000000  
  SLY4   110   212   0.238474   0.000000  
  SLY4   110   214   0.236026   0.000000  
  SLY4   110   216   0.233551   0.000001  
  SLY4   110   218   0.230698   0.000001  
  SLY4   110   220   0.227335   0.000000  
  SLY4   110   222   0.223261   0.000000  
  SLY4   110   224   0.218716   0.000000  
  SLY4   110   226   0.213790   0.000000  
  SLY4   110   228   0.208668   0.000000  
  SLY4   110   230   0.203330   0.000000  
  SLY4   110   232   0.197559   0.000000  
  SLY4   110   234   0.190838   0.000000  
  SLY4   110   236   0.182462   -0.000000  
  SLY4   110   238   0.171246   -0.000000  
  SLY4   110   240   0.155977   0.000000  
  SLY4   110   242   0.135473   -0.000000  
  SLY4   110   244   0.114634   -0.000000  
  SLY4   110   246   -0.106182   -0.000000  
  SLY4   110   248   -0.089724   0.000000  
  SLY4   110   250   -0.069362   0.000000  
  SLY4   112   160   0.230876   0.000000  
  SLY4   112   162   0.224264   0.000000  
  SLY4   112   164   0.216112   0.000000  
  SLY4   112   166   0.205801   -0.000000  
  SLY4   112   168   0.192334   -0.000000  
  SLY4   112   170   0.173108   -0.000000  
  SLY4   112   172   0.150738   -0.000000  
  SLY4   112   174   0.129822   0.000000  
  SLY4   112   176   -0.111434   -0.000000  
  SLY4   112   178   -0.093414   0.000000  
  SLY4   112   180   -0.055510   -0.000000  
  SLY4   112   182   0.000273   0.000000  
  SLY4   112   184   0.000169   0.000000  
  SLY4   112   186   0.000157   0.000000  
  SLY4   112   188   0.003275   0.056181  
  SLY4   112   190   0.016946   0.106076  
  SLY4   112   192   0.038282   0.143717  
  SLY4   112   194   0.055204   0.160783  
  SLY4   112   196   0.024566   0.172495  
  SLY4   112   198   0.312228   0.002664  
  SLY4   112   200   0.303133   0.000000  
  SLY4   112   202   0.284779   0.000000  
  SLY4   112   204   0.267567   0.000000  
  SLY4   112   206   0.249772   0.000000  
  SLY4   112   208   0.242935   0.000003  
  SLY4   112   210   0.238291   -0.000000  
  SLY4   112   212   0.234590   0.000000  
  SLY4   112   214   0.232111   -0.000000  
  SLY4   112   216   0.229735   -0.000000  
  SLY4   112   218   0.226651   -0.000000  
  SLY4   112   220   0.222583   0.000000  
  SLY4   112   222   0.217862   -0.000000  
  SLY4   112   224   0.212655   0.000000  
  SLY4   112   226   0.207270   -0.000000  
  SLY4   112   228   0.201884   0.000000  
  SLY4   112   230   0.196407   0.000000  
  SLY4   112   232   0.190527   0.000000  
  SLY4   112   234   0.183681   -0.000000  
  SLY4   112   236   0.175238   -0.000000  
  SLY4   112   238   0.164289   -0.000000  
  SLY4   112   240   0.149756   -0.000000  
  SLY4   112   242   0.129636   0.000000  
  SLY4   112   244   0.114911   -0.000000  
  SLY4   112   246   -0.100289   0.000000  
  SLY4   112   248   -0.087853   0.000000  
  SLY4   112   250   -0.064497   -0.000000  
  SLY4   112   252   -0.000000   0.000000  
  SLY4   114   162   0.215111   0.000000  
  SLY4   114   164   0.206084   0.000000  
  SLY4   114   166   0.194730   0.000000  
  SLY4   114   168   0.180176   0.000000  
  SLY4   114   170   0.162153   0.000000  
  SLY4   114   172   0.142997   0.000000  
  SLY4   114   174   0.123638   0.000000  
  SLY4   114   176   -0.110047   -0.000000  
  SLY4   114   178   -0.088759   0.000000  
  SLY4   114   180   -0.000000   0.000000  
  SLY4   114   182   -0.000000   0.000000  
  SLY4   114   184   -0.006948   -0.000000  
  SLY4   114   186   0.000162   0.000000  
  SLY4   114   188   -0.000000   -0.000000  
  SLY4   114   190   -0.000000   0.000000  
  SLY4   114   192   0.031680   0.122614  
  SLY4   114   194   0.037006   0.147887  
  SLY4   114   196   -0.012283   0.154956  
  SLY4   114   198   -0.036814   0.159360  
  SLY4   114   200   0.302250   0.002575  
  SLY4   114   202   0.287878   0.000000  
  SLY4   114   204   0.271201   0.000000  
  SLY4   114   206   0.255678   0.000000  
  SLY4   114   208   0.244332   0.000000  
  SLY4   114   210   0.239453   0.000000  
  SLY4   114   212   0.235154   0.000003  
  SLY4   114   214   0.231651   0.000000  
  SLY4   114   216   0.228086   -0.000000  
  SLY4   114   218   0.223871   0.000000  
  SLY4   114   220   0.219073   0.000000  
  SLY4   114   222   0.213601   0.000000  
  SLY4   114   224   0.207765   0.000000  
  SLY4   114   226   0.201836   0.000000  
  SLY4   114   228   0.196110   0.000000  
  SLY4   114   230   0.190421   -0.000000  
  SLY4   114   232   0.184290   -0.000000  
  SLY4   114   234   0.177214   -0.000000  
  SLY4   114   236   0.168405   0.000000  
  SLY4   114   238   0.157021   -0.000000  
  SLY4   114   240   0.140172   0.000000  
  SLY4   114   242   0.127438   -0.000000  
  SLY4   114   244   0.110347   -0.000000  
  SLY4   114   246   -0.089347   -0.000000  
  SLY4   114   248   -0.080301   -0.000000  
  SLY4   114   250   -0.065221   0.000000  
  SLY4   114   252   -0.000000   -0.000000  
  SLY4   114   254   -0.000000   0.000000  
  SLY4   114   256   0.000217   -0.000000  
  SLY4   114   258   0.000174   -0.000000  
  SLY4   116   166   0.184244   -0.000000  
  SLY4   116   168   0.168145   0.000000  
  SLY4   116   170   0.150015   0.000000  
  SLY4   116   172   0.132058   -0.000000  
  SLY4   116   174   0.113472   0.000000  
  SLY4   116   176   -0.103523   -0.000000  
  SLY4   116   178   -0.083939   -0.000000  
  SLY4   116   180   -0.000000   0.000000  
  SLY4   116   182   0.000249   -0.000000  
  SLY4   116   184   0.000168   -0.000000  
  SLY4   116   186   0.000155   0.000000  
  SLY4   116   188   -0.000000   0.000000  
  SLY4   116   190   -0.000000   0.000000  
  SLY4   116   192   0.035127   0.099677  
  SLY4   116   194   0.041635   0.129208  
  SLY4   116   196   0.018333   0.145483  
  SLY4   116   198   -0.022517   0.155192  
  SLY4   116   200   0.298244   0.003442  
  SLY4   116   202   0.289327   0.002720  
  SLY4   116   204   0.274292   0.000000  
  SLY4   116   206   0.260267   -0.000000  
  SLY4   116   208   0.247395   -0.000000  
  SLY4   116   210   0.239651   -0.000000  
  SLY4   116   212   0.234745   0.000003  
  SLY4   116   214   0.231129   0.000000  
  SLY4   116   216   0.226654   0.000000  
  SLY4   116   218   0.222005   0.000000  
  SLY4   116   220   0.216698   0.000000  
  SLY4   116   222   0.210707   -0.000000  
  SLY4   116   224   0.204364   -0.000000  
  SLY4   116   226   0.198080   0.000000  
  SLY4   116   228   0.192020   -0.000000  
  SLY4   116   230   0.186009   0.000000  
  SLY4   116   232   0.179471   -0.000000  
  SLY4   116   234   0.171627   0.000000  
  SLY4   116   236   0.161577   -0.000000  
  SLY4   116   238   0.147909   0.000000  
  SLY4   116   240   0.133339   -0.000000  
  SLY4   116   242   0.116990   -0.000000  
  SLY4   116   244   -0.099497   0.000000  
  SLY4   116   246   -0.090909   -0.000000  
  SLY4   116   248   -0.078405   0.000000  
  SLY4   116   250   -0.060848   -0.000000  
  SLY4   116   252   -0.000000   -0.000000  
  SLY4   116   254   -0.000000   0.000000  
  SLY4   116   256   0.000212   -0.000000  
  SLY4   116   258   0.000174   0.000000  
  SLY4   118   170   0.133929   -0.000000  
  SLY4   118   172   0.116371   -0.000000  
  SLY4   118   174   -0.110815   0.000000  
  SLY4   118   176   -0.098530   0.000000  
  SLY4   118   178   -0.076256   0.000000  
  SLY4   118   180   -0.000000   0.000000  
  SLY4   118   182   0.000220   0.000000  
  SLY4   118   184   0.000153   0.000000  
  SLY4   118   186   0.000143   0.000000  
  SLY4   118   188   -0.000000   0.000000  
  SLY4   118   190   -0.000000   -0.000000  
  SLY4   118   192   0.036927   0.089770  
  SLY4   118   194   0.032046   0.114063  
  SLY4   118   196   0.052618   0.133235  
  SLY4   118   198   0.024638   0.141560  
  SLY4   118   200   -0.022903   0.149767  
  SLY4   118   202   0.289066   0.003800  
  SLY4   118   204   0.276262   -0.000000  
  SLY4   118   206   0.261791   -0.000000  
  SLY4   118   208   0.246971   -0.000000  
  SLY4   118   210   0.237481   -0.000000  
  SLY4   118   212   0.232920   0.000005  
  SLY4   118   214   0.229410   0.000000  
  SLY4   118   216   0.225406   0.000000  
  SLY4   118   218   0.220514   0.000000  
  SLY4   118   220   0.215015   -0.000000  
  SLY4   118   222   0.208832   -0.000000  
  SLY4   118   224   0.202289   0.000000  
  SLY4   118   226   0.195797   0.000000  
  SLY4   118   228   0.189450   -0.000000  
  SLY4   118   230   0.182982   0.000000  
  SLY4   118   232   0.175678   -0.000000  
  SLY4   118   234   0.165316   -0.000000  
  SLY4   118   236   0.153826   -0.000000  
  SLY4   118   238   0.136445   -0.000000  
  SLY4   118   240   -0.103898   -0.000000  
  SLY4   118   242   -0.101873   0.000000  
  SLY4   118   244   -0.094494   0.000000  
  SLY4   118   246   -0.086316   0.000000  
  SLY4   118   248   -0.071317   -0.000000  
  SLY4   118   250   -0.043077   -0.000000  
  SLY4   118   252   -0.000000   0.000000  
  SLY4   118   254   -0.000000   -0.000000  
  SLY4   118   256   0.000204   0.000000  
  SLY4   118   258   -0.000612   -0.000000  
  SLY4   120   174   -0.101786   0.000000  
  SLY4   120   176   -0.087477   0.000000  
  SLY4   120   178   -0.063360   0.000000  
  SLY4   120   180   -0.000000   -0.000000  
  SLY4   120   182   0.000183   0.000000  
  SLY4   120   184   0.000133   0.000000  
  SLY4   120   186   0.000125   0.000000  
  SLY4   120   188   0.000143   -0.000000  
  SLY4   120   190   -0.000189   0.000000  
  SLY4   120   192   0.031933   0.099186  
  SLY4   120   194   0.037170   0.136751  
  SLY4   120   196   0.042270   0.145427  
  SLY4   120   198   0.052239   0.143125  
  SLY4   120   200   0.025719   0.144534  
  SLY4   120   202   -0.012485   0.147400  
  SLY4   120   204   0.277275   0.004377  
  SLY4   120   206   0.262613   0.000000  
  SLY4   120   208   0.239683   0.000000  
  SLY4   120   210   0.233614   0.000000  
  SLY4   120   212   0.229641   0.000000  
  SLY4   120   214   0.226245   -0.000000  
  SLY4   120   216   0.219192   0.000000  
  SLY4   120   218   0.219034   0.000000  
  SLY4   120   220   0.213556   0.000000  
  SLY4   120   222   0.207361   0.000000  
  SLY4   120   224   0.200721   -0.000000  
  SLY4   120   226   0.194206   0.000000  
  SLY4   120   228   0.187603   -0.000000  
  SLY4   120   230   0.180679   -0.000000  
  SLY4   120   232   0.172159   -0.000000  
  SLY4   120   234   0.159524   -0.000000  
  SLY4   120   236   -0.110943   -0.000000  
  SLY4   120   238   -0.109549   0.000000  
  SLY4   120   240   -0.106926   0.000000  
  SLY4   120   242   -0.102155   -0.000000  
  SLY4   120   244   -0.092820   0.000000  
  SLY4   120   246   -0.081654   -0.000000  
  SLY4   120   248   -0.064529   -0.000000  
  SLY4   120   250   -0.041160   -0.000000  
  SLY4   120   252   -0.000000   0.000000  
  SLY4   120   254   -0.000000   -0.000000  
  SLY4   120   256   0.000191   0.000000  
  SLY4   120   258   0.000160   -0.000000  
