EDF       Z     N      beta_2     beta_3  
UNEDF2    86   106   0.271056   -0.000000  
UNEDF2    86   108   0.238622   -0.000000  
UNEDF2    86   110   0.180457   -0.000000  
UNEDF2    86   112   0.142209   -0.000000  
UNEDF2    86   114   0.114247   -0.000000  
UNEDF2    86   116   -0.102754   -0.000000  
UNEDF2    86   118   -0.086348   -0.000000  
UNEDF2    86   120   -0.076001   -0.000000  
UNEDF2    86   122   -0.039460   0.000000  
UNEDF2    86   124   0.000116   0.000090  
UNEDF2    86   126   -0.000098   0.000000  
UNEDF2    86   128   -0.000000   -0.000000  
UNEDF2    86   130   0.000000   -0.000000  
UNEDF2    86   132   0.074518   0.109874  
UNEDF2    86   134   0.102858   0.131768  
UNEDF2    86   136   0.123641   0.152369  
UNEDF2    86   138   0.157638   0.154929  
UNEDF2    86   140   0.174403   -0.000000  
UNEDF2    86   142   0.192131   0.000000  
UNEDF2    86   144   0.206776   -0.000000  
UNEDF2    86   146   0.217073   -0.000000  
UNEDF2    86   148   0.223310   -0.000000  
UNEDF2    86   150   0.225305   -0.000000  
UNEDF2    86   152   0.223998   -0.000000  
UNEDF2    86   154   0.221197   0.000000  
UNEDF2    86   156   0.216398   -0.000000  
UNEDF2    86   158   0.207861   -0.000000  
UNEDF2    86   160   0.189468   -0.000000  
UNEDF2    86   162   0.172993   -0.000000  
UNEDF2    86   164   0.155650   -0.000000  
UNEDF2    86   166   0.134898   0.000000  
UNEDF2    86   168   0.115905   0.000778  
UNEDF2    86   170   -0.120366   -0.000000  
UNEDF2    86   172   -0.103971   0.000000  
UNEDF2    86   174   -0.083618   -0.000000  
UNEDF2    86   176   -0.061443   -0.000000  
UNEDF2    86   178   -0.038594   0.000000  
UNEDF2    86   180   -0.000000   -0.000000  
UNEDF2    86   182   0.000115   -0.000000  
UNEDF2    86   184   0.000018   0.000140  
UNEDF2    86   186   0.000012   0.000174  
UNEDF2    88   110   0.202367   -0.000000  
UNEDF2    88   112   0.169274   -0.000000  
UNEDF2    88   114   0.139554   -0.000000  
UNEDF2    88   116   0.111501   0.001752  
UNEDF2    88   118   -0.100331   -0.000000  
UNEDF2    88   120   -0.072964   -0.000000  
UNEDF2    88   122   -0.047343   -0.000000  
UNEDF2    88   124   0.000166   0.000051  
UNEDF2    88   126   0.000111   0.000000  
UNEDF2    88   128   0.000128   -0.000000  
UNEDF2    88   130   0.000000   0.000000  
UNEDF2    88   132   0.106319   0.136553  
UNEDF2    88   134   0.136136   0.164885  
UNEDF2    88   136   0.166980   0.183502  
UNEDF2    88   138   0.188180   0.189166  
UNEDF2    88   140   0.205338   0.172480  
UNEDF2    88   142   0.216906   0.115527  
UNEDF2    88   144   0.219642   0.013020  
UNEDF2    88   146   0.227633   0.000000  
UNEDF2    88   148   0.231828   0.000000  
UNEDF2    88   150   0.230831   0.000000  
UNEDF2    88   152   0.225940   -0.000000  
UNEDF2    88   154   0.219844   0.000000  
UNEDF2    88   156   0.213584   -0.000000  
UNEDF2    88   158   0.202143   -0.000000  
UNEDF2    88   160   0.188482   -0.000000  
UNEDF2    88   162   0.172647   0.000000  
UNEDF2    88   164   0.157038   -0.000000  
UNEDF2    88   166   0.139466   -0.000000  
UNEDF2    88   168   0.121648   0.000000  
UNEDF2    88   170   0.104110   0.000430  
UNEDF2    88   172   0.085235   0.000000  
UNEDF2    88   174   -0.076299   -0.000000  
UNEDF2    88   176   -0.058104   0.000000  
UNEDF2    88   178   -0.037794   0.000000  
UNEDF2    88   180   -0.000000   -0.000000  
UNEDF2    88   182   -0.000117   0.000000  
UNEDF2    88   184   0.000023   0.000132  
UNEDF2    88   186   0.000009   0.000167  
UNEDF2    90   116   0.128157   -0.000000  
UNEDF2    90   118   0.095909   0.000000  
UNEDF2    90   120   -0.076851   -0.000000  
UNEDF2    90   122   -0.000000   -0.000000  
UNEDF2    90   124   0.000159   0.000070  
UNEDF2    90   126   0.000112   -0.000000  
UNEDF2    90   128   -0.000127   0.000000  
UNEDF2    90   130   0.092092   0.125430  
UNEDF2    90   132   0.124353   0.155871  
UNEDF2    90   134   0.157372   0.182101  
UNEDF2    90   136   0.184949   0.198173  
UNEDF2    90   138   0.205246   0.204548  
UNEDF2    90   140   0.222816   0.199743  
UNEDF2    90   142   0.236240   0.171988  
UNEDF2    90   144   0.243050   0.121590  
UNEDF2    90   146   0.247583   0.083680  
UNEDF2    90   148   0.245037   0.012671  
UNEDF2    90   150   0.243592   -0.000000  
UNEDF2    90   152   0.239671   -0.000001  
UNEDF2    90   154   0.231618   -0.000000  
UNEDF2    90   156   0.223139   -0.000000  
UNEDF2    90   158   0.212131   -0.000000  
UNEDF2    90   160   0.197490   0.000000  
UNEDF2    90   162   0.176709   0.000000  
UNEDF2    90   164   0.162742   0.000000  
UNEDF2    90   166   0.145060   0.000000  
UNEDF2    90   168   0.125468   -0.000000  
UNEDF2    90   170   0.106131   -0.000000  
UNEDF2    90   172   0.083522   -0.000000  
UNEDF2    90   174   0.055604   -0.000000  
UNEDF2    90   176   -0.037385   0.000000  
UNEDF2    90   178   -0.000000   -0.000000  
UNEDF2    90   180   0.000162   0.000009  
UNEDF2    90   182   -0.000100   0.000000  
UNEDF2    90   184   0.000008   0.000132  
UNEDF2    90   186   0.000002   0.000166  
UNEDF2    90   188   0.000106   0.000000  
UNEDF2    90   190   0.000153   0.000000  
UNEDF2    90   192   -0.000000   0.000000  
UNEDF2    90   194   0.034857   0.053001  
UNEDF2    90   196   0.049307   0.055364  
UNEDF2    90   198   0.079022   0.000000  
UNEDF2    90   200   0.092391   -0.000000  
UNEDF2    90   202   0.137373   0.000000  
UNEDF2    90   204   0.173152   0.049498  
UNEDF2    90   206   0.179909   0.030339  
UNEDF2    90   208   0.184147   -0.000000  
UNEDF2    90   210   0.187747   -0.000000  
UNEDF2    92   120   -0.085786   0.000000  
UNEDF2    92   122   -0.000000   0.000000  
UNEDF2    92   124   0.000175   0.000000  
UNEDF2    92   126   0.000111   0.000000  
UNEDF2    92   128   -0.000126   -0.000000  
UNEDF2    92   130   0.101042   0.141809  
UNEDF2    92   132   0.131775   0.169840  
UNEDF2    92   134   0.167839   0.194362  
UNEDF2    92   136   0.196969   0.208801  
UNEDF2    92   138   0.218868   0.214271  
UNEDF2    92   140   0.237766   0.211366  
UNEDF2    92   142   0.252207   0.194268  
UNEDF2    92   144   0.259247   0.155177  
UNEDF2    92   146   0.259945   0.091126  
UNEDF2    92   148   0.258715   0.041083  
UNEDF2    92   150   0.257157   0.011976  
UNEDF2    92   152   0.252519   -0.000000  
UNEDF2    92   154   0.246004   0.000002  
UNEDF2    92   156   0.236979   0.000000  
UNEDF2    92   158   0.225017   0.000000  
UNEDF2    92   160   0.210387   -0.000000  
UNEDF2    92   162   0.192413   0.000000  
UNEDF2    92   164   0.173498   -0.000000  
UNEDF2    92   166   0.154695   -0.000000  
UNEDF2    92   168   0.134588   -0.000000  
UNEDF2    92   170   -0.000000   0.000000  
UNEDF2    92   172   -0.000000   0.000000  
UNEDF2    92   174   -0.000000   0.000000  
UNEDF2    92   176   0.000950   0.000000  
UNEDF2    92   178   0.000244   0.000000  
UNEDF2    92   180   0.000141   0.000000  
UNEDF2    92   182   -0.000092   0.000000  
UNEDF2    92   184   0.000002   0.000150  
UNEDF2    92   186   0.000001   0.000191  
UNEDF2    92   188   0.000096   -0.000000  
UNEDF2    92   190   0.000131   -0.000000  
UNEDF2    92   192   -0.000189   0.000000  
UNEDF2    92   194   0.037478   0.077566  
UNEDF2    92   196   0.037440   0.079347  
UNEDF2    92   198   0.129500   0.136326  
UNEDF2    92   200   0.158146   0.137066  
UNEDF2    92   202   0.176846   0.116610  
UNEDF2    92   204   0.190963   0.088549  
UNEDF2    92   206   0.200024   0.065310  
UNEDF2    92   208   0.205737   0.050179  
UNEDF2    92   210   0.208152   0.015172  
UNEDF2    92   212   0.209827   0.006315  
UNEDF2    92   214   0.209587   -0.000000  
UNEDF2    94   124   0.000193   0.000000  
UNEDF2    94   126   -0.000118   -0.000000  
UNEDF2    94   128   -0.000134   -0.000000  
UNEDF2    94   130   0.100365   0.151370  
UNEDF2    94   132   0.130591   0.179056  
UNEDF2    94   134   0.171102   0.204229  
UNEDF2    94   136   0.204452   0.216968  
UNEDF2    94   138   0.229581   0.220397  
UNEDF2    94   140   0.250136   0.216297  
UNEDF2    94   142   0.264813   0.201586  
UNEDF2    94   144   0.272256   0.171919  
UNEDF2    94   146   0.273357   0.129004  
UNEDF2    94   148   0.270087   0.067875  
UNEDF2    94   150   0.266853   0.012310  
UNEDF2    94   152   0.263385   0.000004  
UNEDF2    94   154   0.257647   0.000002  
UNEDF2    94   156   0.249620   0.000001  
UNEDF2    94   158   0.238980   0.000000  
UNEDF2    94   160   0.224632   0.000000  
UNEDF2    94   162   0.206385   0.000000  
UNEDF2    94   164   0.187530   -0.000000  
UNEDF2    94   166   0.168873   -0.000000  
UNEDF2    94   168   -0.133662   -0.000000  
UNEDF2    94   170   -0.117736   -0.000000  
UNEDF2    94   172   -0.099882   -0.000000  
UNEDF2    94   174   -0.079608   -0.000000  
UNEDF2    94   176   -0.055740   -0.000000  
UNEDF2    94   178   -0.000000   -0.000000  
UNEDF2    94   180   0.000173   -0.000000  
UNEDF2    94   182   -0.000105   -0.000000  
UNEDF2    94   184   0.000081   -0.000000  
UNEDF2    94   186   0.000083   -0.000000  
UNEDF2    94   188   -0.000109   0.000000  
UNEDF2    94   190   0.047371   0.093502  
UNEDF2    94   192   0.063992   0.112612  
UNEDF2    94   194   0.078132   0.127254  
UNEDF2    94   196   0.099470   0.143115  
UNEDF2    94   198   0.132989   0.160383  
UNEDF2    94   200   0.161296   0.165854  
UNEDF2    94   202   0.185241   0.152696  
UNEDF2    94   204   0.204157   0.117626  
UNEDF2    94   206   0.214845   0.080835  
UNEDF2    94   208   0.218951   0.009204  
UNEDF2    94   210   0.222091   0.008085  
UNEDF2    94   212   0.223780   0.000000  
UNEDF2    94   214   0.224091   0.006225  
UNEDF2    94   216   0.222549   0.005561  
UNEDF2    94   218   0.218898   0.005099  
UNEDF2    96   128   0.041819   0.101730  
UNEDF2    96   130   0.099112   0.160356  
UNEDF2    96   132   0.125731   0.185060  
UNEDF2    96   134   0.167080   0.211777  
UNEDF2    96   136   0.205834   0.223651  
UNEDF2    96   138   0.235551   0.224663  
UNEDF2    96   140   0.258528   0.217665  
UNEDF2    96   142   0.273652   0.200737  
UNEDF2    96   144   0.281074   0.173824  
UNEDF2    96   146   0.282595   0.139653  
UNEDF2    96   148   0.274098   0.000002  
UNEDF2    96   150   0.273320   0.000003  
UNEDF2    96   152   0.270400   0.000003  
UNEDF2    96   154   0.265374   0.000002  
UNEDF2    96   156   0.258474   0.000001  
UNEDF2    96   158   0.249369   0.000000  
UNEDF2    96   160   0.236899   0.000000  
UNEDF2    96   162   0.219836   0.000000  
UNEDF2    96   164   0.201924   0.000000  
UNEDF2    96   166   0.183588   -0.000000  
UNEDF2    96   168   -0.148198   -0.000000  
UNEDF2    96   170   -0.136523   -0.000000  
UNEDF2    96   172   -0.121849   -0.000000  
UNEDF2    96   174   -0.104269   -0.000000  
UNEDF2    96   176   -0.083886   -0.000000  
UNEDF2    96   178   -0.058892   -0.000000  
UNEDF2    96   180   -0.000000   -0.000000  
UNEDF2    96   182   0.000137   -0.000000  
UNEDF2    96   184   -0.000102   0.000000  
UNEDF2    96   186   0.012535   0.052860  
UNEDF2    96   188   0.046458   0.100771  
UNEDF2    96   190   0.064408   0.120893  
UNEDF2    96   192   0.076764   0.135485  
UNEDF2    96   194   0.089075   0.148172  
UNEDF2    96   196   0.107262   0.161985  
UNEDF2    96   198   0.133671   0.176241  
UNEDF2    96   200   0.159579   0.183569  
UNEDF2    96   202   0.181582   0.180191  
UNEDF2    96   204   0.208123   0.152931  
UNEDF2    96   206   0.222648   0.009402  
UNEDF2    96   208   0.226890   0.000000  
UNEDF2    96   210   0.229844   0.000000  
UNEDF2    96   212   0.231606   0.000000  
UNEDF2    96   214   0.232132   0.000001  
UNEDF2    96   216   0.231261   0.000001  
UNEDF2    96   218   0.228797   0.000001  
UNEDF2    96   220   0.224641   0.000000  
UNEDF2    96   222   0.218935   0.000001  
UNEDF2    96   224   0.212151   0.004361  
UNEDF2    98   130   0.101978   0.172637  
UNEDF2    98   132   0.126288   0.195539  
UNEDF2    98   134   0.158758   0.215964  
UNEDF2    98   136   0.199568   0.228435  
UNEDF2    98   138   0.232180   0.229276  
UNEDF2    98   140   0.262942   0.218464  
UNEDF2    98   142   0.280908   0.196855  
UNEDF2    98   144   0.285255   0.153780  
UNEDF2    98   146   0.285513   0.118447  
UNEDF2    98   148   0.278361   0.000008  
UNEDF2    98   150   0.277389   0.000002  
UNEDF2    98   152   0.274766   0.000004  
UNEDF2    98   154   0.270253   0.000002  
UNEDF2    98   156   0.264097   0.000001  
UNEDF2    98   158   0.255641   0.000000  
UNEDF2    98   160   0.245483   0.000000  
UNEDF2    98   162   0.231260   0.000000  
UNEDF2    98   164   0.215023   0.000000  
UNEDF2    98   166   0.197521   0.000000  
UNEDF2    98   168   -0.157622   -0.000000  
UNEDF2    98   170   -0.147919   -0.000000  
UNEDF2    98   172   -0.135615   -0.000000  
UNEDF2    98   174   -0.119627   -0.000000  
UNEDF2    98   176   -0.100587   -0.000000  
UNEDF2    98   178   -0.076790   -0.000000  
UNEDF2    98   180   -0.038585   0.000000  
UNEDF2    98   182   -0.000180   0.000000  
UNEDF2    98   184   0.009918   0.052409  
UNEDF2    98   186   0.031369   0.093641  
UNEDF2    98   188   0.059195   0.123978  
UNEDF2    98   190   0.074603   0.140534  
UNEDF2    98   192   0.085726   0.153188  
UNEDF2    98   194   0.098398   0.165293  
UNEDF2    98   196   0.116514   0.178529  
UNEDF2    98   198   0.140370   0.190510  
UNEDF2    98   200   0.162773   0.196429  
UNEDF2    98   202   0.181302   0.195788  
UNEDF2    98   204   0.203728   0.182556  
UNEDF2    98   206   0.226794   0.008209  
UNEDF2    98   208   0.230829   0.000001  
UNEDF2    98   210   0.233675   0.000001  
UNEDF2    98   212   0.235474   0.000001  
UNEDF2    98   214   0.236251   0.000001  
UNEDF2    98   216   0.235926   0.000002  
UNEDF2    98   218   0.234397   0.000001  
UNEDF2    98   220   0.231640   0.000002  
UNEDF2    98   222   0.227782   -0.000712  
UNEDF2    98   224   0.223090   0.006987  
UNEDF2    98   226   0.217275   0.009167  
UNEDF2    98   228   0.209935   0.019325  
UNEDF2   100   132   0.126279   0.204836  
UNEDF2   100   134   0.153248   0.220513  
UNEDF2   100   136   0.194564   0.232564  
UNEDF2   100   138   0.225159   0.234002  
UNEDF2   100   140   0.260218   0.222476  
UNEDF2   100   142   0.286249   0.177908  
UNEDF2   100   144   0.290208   0.143697  
UNEDF2   100   146   0.294198   0.139305  
UNEDF2   100   148   0.284280   0.067541  
UNEDF2   100   150   0.279179   -0.000000  
UNEDF2   100   152   0.276459   -0.000000  
UNEDF2   100   154   0.272192   0.000003  
UNEDF2   100   156   0.266584   0.000001  
UNEDF2   100   158   0.259758   -0.000000  
UNEDF2   100   160   0.250837   0.000000  
UNEDF2   100   162   0.239721   0.000000  
UNEDF2   100   164   0.225952   0.000000  
UNEDF2   100   166   0.209685   0.000000  
UNEDF2   100   168   -0.164781   -0.000000  
UNEDF2   100   170   -0.156178   -0.000000  
UNEDF2   100   172   -0.145428   -0.000000  
UNEDF2   100   174   -0.130151   -0.000000  
UNEDF2   100   176   -0.111624   -0.000000  
UNEDF2   100   178   -0.089514   0.000000  
UNEDF2   100   180   -0.056383   0.000000  
UNEDF2   100   182   0.015028   0.060219  
UNEDF2   100   184   0.017237   0.078647  
UNEDF2   100   186   0.033531   0.107341  
UNEDF2   100   188   0.067707   0.141314  
UNEDF2   100   190   0.081721   0.156148  
UNEDF2   100   192   0.091850   0.167560  
UNEDF2   100   194   0.104184   0.178977  
UNEDF2   100   196   0.122183   0.191019  
UNEDF2   100   198   0.146644   0.200228  
UNEDF2   100   200   0.168490   0.203996  
UNEDF2   100   202   0.187231   0.201439  
UNEDF2   100   204   0.207926   0.182737  
UNEDF2   100   206   0.228349   0.007753  
UNEDF2   100   208   0.232727   0.000001  
UNEDF2   100   210   0.235704   0.000001  
UNEDF2   100   212   0.237702   0.000001  
UNEDF2   100   214   0.238871   0.002723  
UNEDF2   100   216   0.238994   0.002302  
UNEDF2   100   218   0.237985   0.000003  
UNEDF2   100   220   0.236120   0.002095  
UNEDF2   100   222   0.233187   -0.000447  
UNEDF2   100   224   0.229656   0.000801  
UNEDF2   100   226   0.225394   0.000865  
UNEDF2   100   228   -0.164867   0.000028  
UNEDF2   100   230   -0.163912   0.000030  
UNEDF2   100   232   -0.162256   0.000368  
UNEDF2   100   234   -0.159491   0.000012  
UNEDF2   100   236   -0.155819   0.000005  
UNEDF2   100   238   -0.151246   0.000684  
UNEDF2   100   240   -0.144652   0.000002  
UNEDF2   102   136   0.198998   0.238776  
UNEDF2   102   138   0.234205   0.240145  
UNEDF2   102   140   0.260953   0.228979  
UNEDF2   102   142   0.290719   0.168350  
UNEDF2   102   144   0.293001   0.132933  
UNEDF2   102   146   0.296975   0.135610  
UNEDF2   102   148   0.281427   0.011721  
UNEDF2   102   150   0.279475   -0.000000  
UNEDF2   102   152   0.276577   -0.000000  
UNEDF2   102   154   0.272550   -0.000000  
UNEDF2   102   156   0.267475   -0.000000  
UNEDF2   102   158   0.261545   -0.000000  
UNEDF2   102   160   0.254235   -0.000000  
UNEDF2   102   162   0.244640   -0.000000  
UNEDF2   102   164   0.233100   -0.000000  
UNEDF2   102   166   0.219251   -0.000000  
UNEDF2   102   168   0.201811   -0.000000  
UNEDF2   102   170   -0.161614   0.000000  
UNEDF2   102   172   -0.152113   0.000000  
UNEDF2   102   174   -0.137026   0.000000  
UNEDF2   102   176   -0.117519   -0.000000  
UNEDF2   102   178   -0.096377   0.000000  
UNEDF2   102   180   -0.063995   -0.000000  
UNEDF2   102   182   0.013701   0.068256  
UNEDF2   102   184   0.014852   0.085658  
UNEDF2   102   186   0.029727   0.113093  
UNEDF2   102   188   0.073396   0.154992  
UNEDF2   102   190   0.084394   0.167724  
UNEDF2   102   192   0.092622   0.177724  
UNEDF2   102   194   0.103155   0.187950  
UNEDF2   102   196   0.119227   0.198698  
UNEDF2   102   198   0.148607   0.206423  
UNEDF2   102   200   0.172586   0.208542  
UNEDF2   102   202   0.197810   0.196242  
UNEDF2   102   204   0.216886   0.155649  
UNEDF2   102   206   0.227424   0.008313  
UNEDF2   102   208   0.232476   -0.000000  
UNEDF2   102   210   0.236298   -0.000000  
UNEDF2   102   212   0.238610   -0.000000  
UNEDF2   102   214   0.240067   -0.000000  
UNEDF2   102   216   0.240639   0.001957  
UNEDF2   102   218   0.240074   0.001712  
UNEDF2   102   220   0.238460   0.001359  
UNEDF2   102   222   0.235994   0.001568  
UNEDF2   102   224   0.232991   0.004919  
UNEDF2   102   226   0.229361   0.004153  
UNEDF2   102   228   0.225051   0.003481  
UNEDF2   102   230   0.219604   0.004428  
UNEDF2   102   232   0.211245   0.003809  
UNEDF2   102   234   0.198550   0.007344  
UNEDF2   102   236   -0.162149   0.000382  
UNEDF2   102   238   -0.157715   0.000212  
UNEDF2   102   240   -0.151888   0.000167  
UNEDF2   102   242   -0.144217   0.000161  
UNEDF2   102   244   -0.134096   0.000158  
UNEDF2   102   246   -0.120941   0.000249  
UNEDF2   104   140   0.275509   0.247375  
UNEDF2   104   142   0.290108   0.213248  
UNEDF2   104   144   0.293707   0.123771  
UNEDF2   104   146   0.289002   0.086746  
UNEDF2   104   148   0.281153   -0.000000  
UNEDF2   104   150   0.278783   -0.000000  
UNEDF2   104   152   0.275668   -0.000000  
UNEDF2   104   154   0.271745   -0.000000  
UNEDF2   104   156   0.266989   -0.000000  
UNEDF2   104   158   0.261355   0.000000  
UNEDF2   104   160   0.254659   -0.000000  
UNEDF2   104   162   0.246428   -0.000000  
UNEDF2   104   164   0.235878   -0.000000  
UNEDF2   104   166   0.224184   -0.000000  
UNEDF2   104   168   0.208840   -0.000000  
UNEDF2   104   170   -0.164451   0.000000  
UNEDF2   104   172   -0.155822   0.000000  
UNEDF2   104   174   -0.140135   0.000000  
UNEDF2   104   176   -0.119855   -0.000000  
UNEDF2   104   178   -0.099484   -0.000000  
UNEDF2   104   180   -0.067053   -0.000000  
UNEDF2   104   182   0.003307   0.059806  
UNEDF2   104   184   0.009530   0.086034  
UNEDF2   104   186   0.024525   0.116012  
UNEDF2   104   188   0.072381   0.163383  
UNEDF2   104   190   0.081594   0.175091  
UNEDF2   104   192   0.087940   0.184000  
UNEDF2   104   194   0.094898   0.192786  
UNEDF2   104   196   0.105973   0.202777  
UNEDF2   104   198   0.146009   0.210684  
UNEDF2   104   200   0.180006   0.209293  
UNEDF2   104   202   0.212255   0.171519  
UNEDF2   104   204   0.224462   0.118103  
UNEDF2   104   206   0.228796   0.076293  
UNEDF2   104   208   0.231597   0.000002  
UNEDF2   104   210   0.234560   -0.000000  
UNEDF2   104   212   0.237353   -0.000000  
UNEDF2   104   214   0.238857   -0.000000  
UNEDF2   104   216   0.239514   -0.000000  
UNEDF2   104   218   0.239085   -0.000292  
UNEDF2   104   220   0.237623   0.002657  
UNEDF2   104   222   0.235202   0.000752  
UNEDF2   104   224   0.232198   0.003451  
UNEDF2   104   226   0.228639   0.002225  
UNEDF2   104   228   0.224408   0.002541  
UNEDF2   104   230   0.218966   0.002625  
UNEDF2   104   232   0.211510   0.004453  
UNEDF2   104   234   0.199482   0.004891  
UNEDF2   104   236   0.171847   0.004739  
UNEDF2   104   238   -0.161944   0.000805  
UNEDF2   104   240   -0.156127   0.000121  
UNEDF2   104   242   -0.147216   0.000001  
UNEDF2   104   244   -0.136176   0.000001  
UNEDF2   104   246   -0.122708   0.000000  
UNEDF2   104   248   -0.106551   0.000000  
UNEDF2   104   250   -0.088242   0.001784  
UNEDF2   104   252   -0.057500   0.015025  
UNEDF2   104   254   -0.004419   0.009403  
UNEDF2   104   256   -0.000265   0.000114  
UNEDF2   104   258   -0.000036   0.002442  
UNEDF2   106   146   0.284251   0.034786  
UNEDF2   106   148   0.280474   -0.000000  
UNEDF2   106   150   0.277106   -0.000000  
UNEDF2   106   152   0.273434   -0.000000  
UNEDF2   106   154   0.269280   -0.000000  
UNEDF2   106   156   0.264538   -0.000000  
UNEDF2   106   158   0.259041   -0.000000  
UNEDF2   106   160   0.252529   -0.000000  
UNEDF2   106   162   0.244540   -0.000000  
UNEDF2   106   164   0.234742   -0.000000  
UNEDF2   106   166   0.224039   -0.000000  
UNEDF2   106   168   0.210639   -0.000000  
UNEDF2   106   170   0.184149   0.000000  
UNEDF2   106   172   -0.156647   0.000000  
UNEDF2   106   174   -0.140170   -0.000000  
UNEDF2   106   176   -0.119773   -0.000000  
UNEDF2   106   178   -0.099588   0.000000  
UNEDF2   106   180   -0.067908   -0.000000  
UNEDF2   106   182   -0.007924   0.054382  
UNEDF2   106   184   0.001133   0.077053  
UNEDF2   106   186   0.021603   0.119360  
UNEDF2   106   188   0.067025   0.167941  
UNEDF2   106   190   0.075615   0.179420  
UNEDF2   106   192   0.079589   0.187560  
UNEDF2   106   194   0.082543   0.195300  
UNEDF2   106   196   0.083979   0.203724  
UNEDF2   106   198   0.041061   0.194158  
UNEDF2   106   200   0.193144   0.205107  
UNEDF2   106   202   0.224277   0.138735  
UNEDF2   106   204   0.229553   0.087333  
UNEDF2   106   206   0.231985   0.060195  
UNEDF2   106   208   0.233338   0.043207  
UNEDF2   106   210   0.233419   -0.000000  
UNEDF2   106   212   0.234445   -0.000000  
UNEDF2   106   214   0.235481   -0.000000  
UNEDF2   106   216   0.235849   -0.000000  
UNEDF2   106   218   0.235011   -0.000000  
UNEDF2   106   220   0.233279   0.001090  
UNEDF2   106   222   0.230690   0.004491  
UNEDF2   106   224   0.227429   0.000796  
UNEDF2   106   226   0.223682   0.003348  
UNEDF2   106   228   0.219100   0.000552  
UNEDF2   106   230   0.213323   0.000598  
UNEDF2   106   232   0.205540   0.002712  
UNEDF2   106   234   0.194473   0.002876  
UNEDF2   106   236   0.176319   0.003122  
UNEDF2   106   238   0.160209   0.002909  
UNEDF2   106   240   0.146876   0.000873  
UNEDF2   106   242   -0.148044   0.000316  
UNEDF2   106   244   -0.135453   0.000008  
UNEDF2   106   246   -0.122004   -0.000005  
UNEDF2   106   248   -0.105745   -0.000001  
UNEDF2   106   250   -0.083782   -0.000001  
UNEDF2   106   252   -0.046399   0.000088  
UNEDF2   106   254   -0.003651   -0.000001  
UNEDF2   106   256   -0.000193   0.000733  
UNEDF2   106   258   -0.002220   0.021891  
UNEDF2   108   150   0.274920   -0.000000  
UNEDF2   108   152   0.270062   -0.000000  
UNEDF2   108   154   0.265097   -0.000000  
UNEDF2   108   156   0.259867   -0.000000  
UNEDF2   108   158   0.254138   -0.000000  
UNEDF2   108   160   0.247548   -0.000000  
UNEDF2   108   162   0.239658   -0.000000  
UNEDF2   108   164   0.230063   -0.000000  
UNEDF2   108   166   0.219639   -0.000000  
UNEDF2   108   168   0.206469   0.000000  
UNEDF2   108   170   0.175237   -0.000000  
UNEDF2   108   172   -0.154717   -0.000000  
UNEDF2   108   174   -0.137743   0.000000  
UNEDF2   108   176   -0.117458   -0.000000  
UNEDF2   108   178   -0.097433   -0.000000  
UNEDF2   108   180   -0.062931   -0.000000  
UNEDF2   108   182   0.000315   -0.000000  
UNEDF2   108   184   -0.002453   0.067722  
UNEDF2   108   186   0.020868   0.122481  
UNEDF2   108   188   0.060154   0.169760  
UNEDF2   108   190   0.068538   0.182013  
UNEDF2   108   192   0.071541   0.190038  
UNEDF2   108   194   0.070971   0.196975  
UNEDF2   108   196   0.059248   0.201116  
UNEDF2   108   198   0.029363   0.197390  
UNEDF2   108   200   -0.016652   0.178068  
UNEDF2   108   202   -0.045045   0.167478  
UNEDF2   108   204   0.238068   0.065226  
UNEDF2   108   206   0.238513   -0.000000  
UNEDF2   108   208   0.236849   -0.000000  
UNEDF2   108   210   0.234890   -0.000000  
UNEDF2   108   212   0.233904   -0.000000  
UNEDF2   108   214   0.233119   -0.000000  
UNEDF2   108   216   0.231874   -0.000000  
UNEDF2   108   218   0.230567   -0.000000  
UNEDF2   108   220   0.227989   0.000795  
UNEDF2   108   222   0.224693   0.000656  
UNEDF2   108   224   0.220930   0.001610  
UNEDF2   108   226   0.216678   0.001095  
UNEDF2   108   228   0.211742   0.000424  
UNEDF2   108   230   0.205832   0.000373  
UNEDF2   108   232   0.198504   0.001110  
UNEDF2   108   234   0.189258   0.001461  
UNEDF2   108   236   0.177476   0.000499  
UNEDF2   108   238   0.163833   0.001912  
UNEDF2   108   240   0.150199   -0.000003  
UNEDF2   108   242   0.137110   0.000554  
UNEDF2   108   244   0.124073   0.000000  
UNEDF2   108   246   -0.118928   0.000014  
UNEDF2   108   248   -0.102671   -0.000003  
UNEDF2   108   250   -0.079746   -0.000004  
UNEDF2   108   252   -0.059483   0.010104  
UNEDF2   108   254   -0.000294   0.000602  
UNEDF2   108   256   -0.000218   0.000028  
UNEDF2   108   258   -0.000142   -0.000266  
UNEDF2   110   154   0.259880   -0.000000  
UNEDF2   110   156   0.253327   -0.000000  
UNEDF2   110   158   0.246830   -0.000000  
UNEDF2   110   160   0.239763   -0.000000  
UNEDF2   110   162   0.231428   -0.000000  
UNEDF2   110   164   0.222343   -0.000000  
UNEDF2   110   166   0.211621   0.000000  
UNEDF2   110   168   0.197635   0.000000  
UNEDF2   110   170   0.170629   0.000000  
UNEDF2   110   172   0.146133   0.000000  
UNEDF2   110   174   -0.133155   0.000000  
UNEDF2   110   176   -0.113248   0.000000  
UNEDF2   110   178   -0.092946   -0.000000  
UNEDF2   110   180   -0.056285   0.000000  
